DeviceID = e00fce68c014249653ebc049	Firmware Version = 1.5.2	Software Version = 0.0.0
982113131,3.437500,223.492065,3.359375,158.632492,84.028625,-0.570000,713.000000,961.000000,1175.000000,-0.250000,-0.312500,-0.062500,1.111816,1.508203,1.047363,-0.230000,99.998474,0.000000,400.000000,12764.000000,17439.000000,1077.750000,2498.250000,11.812500
982114331,3.554688,300.463989,3.398438,178.949936,77.546692,-1.210000,959.000000,1253.000000,1501.000000,-0.250000,-0.312500,-0.062500,1.101343,1.505786,1.044946,-0.130000,99.765015,0.000000,400.000000,13401.000000,17908.000000,1078.125000,2498.250000,11.812500
982122103,3.515625,239.120880,3.398438,81.269844,61.143494,-0.870000,3812.000000,4071.000000,4322.000000,-0.250000,-0.312500,-0.062500,1.173853,1.500147,1.050586,-0.370000,99.998474,0.000000,400.000000,13047.000000,17577.000000,1078.500000,2498.437500,11.812500
982123638,3.554688,300.854706,3.398438,157.069595,54.298401,-1.190000,4644.000000,4886.000000,5070.000000,-0.250000,-0.312500,-0.062500,1.182715,1.500147,1.044141,-0.250000,99.612427,0.000000,400.000000,13540.000000,17948.000000,1079.625000,2498.437500,11.812500
982111930,6.152343,43.369965,3.535156,148.473755,53.155518,-1.230000,3060.000000,3326.000000,3485.000000,-0.437500,-0.187500,0.625000,0.492261,1.527539,1.277783,-0.490000,98.167419,0.000000,400.000000,14512.000000,18238.000000,1069.875000,2498.250000,12.375000
982113130,6.171875,48.058609,3.554688,185.982910,50.802612,-0.570000,4139.000000,4371.000000,4473.000000,-0.437500,-0.187500,0.562500,0.515625,1.526733,1.280200,-0.370000,97.738647,0.000000,400.000000,14857.000000,18629.000000,1072.687500,2498.437500,12.375000
982114330,3.710938,220.366302,3.593750,101.587303,50.903320,-1.170000,4602.000000,4771.000000,4879.000000,-0.375000,-0.187500,0.562500,0.531738,1.524316,1.278589,-0.300000,97.760010,0.000000,400.000000,14866.000000,18692.000000,1074.750000,2498.250000,12.375000
982115530,3.710938,229.743591,3.632813,101.587303,46.978760,-1.040000,5203.000000,5457.000000,5582.000000,-0.375000,-0.187500,0.562500,0.558325,1.525928,1.279395,-0.250000,97.776794,0.000000,400.000000,14880.000000,18714.000000,1076.437500,2498.437500,12.375000
982116730,3.710938,243.028091,3.593750,107.838829,43.847656,-1.160000,6306.000000,6403.000000,6498.000000,-0.312500,-0.187500,0.500000,0.586523,1.527539,1.275366,-0.240000,97.789001,0.000000,400.000000,14884.000000,18725.000000,1077.750000,2498.437500,12.375000
982117930,3.828125,386.422485,3.671875,89.865692,38.293457,-0.230000,6678.000000,6919.000000,6998.000000,-0.312500,-0.187500,0.500000,0.605054,1.521094,1.279395,-0.180000,97.789001,0.000000,400.000000,14877.000000,18727.000000,1078.687500,2498.250000,12.562500
982119130,6.093750,175.433456,3.632813,93.772896,34.437561,-1.020000,192.000000,198.000000,202.000000,-0.312500,-0.187500,0.500000,0.638086,1.516260,1.277783,-0.250000,97.775269,0.000000,400.000000,14879.000000,18735.000000,1079.250000,2498.437500,12.375000
982120329,5.937500,187.545792,3.632813,98.461540,34.487915,-1.250000,6057.000000,6322.000000,6450.000000,-0.312500,-0.187500,0.500000,0.666284,1.512231,1.279395,-0.220000,97.779846,0.000000,400.000000,14878.000000,18729.000000,1080.000000,2498.625000,12.375000
982121529,6.289063,164.884003,3.632813,103.150185,37.646484,-1.110000,210.000000,212.000000,215.000000,-0.250000,-0.187500,0.437500,0.692065,1.500952,1.279395,-0.250000,97.656250,0.000000,400.000000,14873.000000,18722.000000,1080.375000,2498.437500,12.375000
982122729,6.445313,138.705750,3.593750,104.713066,28.918457,-0.140000,6097.000000,6549.000000,6744.000000,-0.250000,-0.187500,0.437500,0.733154,1.509814,1.273755,-0.120000,97.651672,0.000000,400.000000,14873.000000,18718.000000,1080.937500,2498.812500,12.375000
982123929,6.406250,134.017090,3.593750,105.494507,28.224182,-0.480000,7020.000000,7412.000000,7594.000000,-0.250000,-0.187500,0.437500,0.937793,1.511426,1.273755,-0.250000,97.660828,0.000000,400.000000,14878.000000,18724.000000,1081.312500,2499.000000,12.375000
982127149,6.308594,141.440781,3.613281,151.599518,28.515625,-1.080000,199.000000,206.000000,211.000000,-0.250000,-0.187500,0.375000,1.542847,1.519482,1.276978,0.140000,98.822021,0.000000,400.000000,14548.000000,18277.000000,1093.500000,2498.812500,12.375000
982128349,6.250000,144.175827,3.593750,103.931625,28.132629,-1.230000,5883.000000,6200.000000,6420.000000,-0.250000,-0.187500,0.375000,1.557349,1.515454,1.275366,0.320000,98.533630,0.000000,400.000000,14846.000000,18577.000000,1105.875000,2498.625000,12.562500
982129549,6.289063,141.831497,3.593750,172.698410,26.171875,-1.210000,6508.000000,6741.000000,6981.000000,-0.125000,-0.250000,0.375000,1.562988,1.509814,1.280200,0.640000,97.990417,0.000000,400.000000,14846.000000,18627.000000,1115.062500,2498.812500,12.562500
982130748,6.289063,144.175827,3.632813,94.554337,28.125000,0.200000,6371.000000,6354.000000,6708.000000,0.125000,-0.187500,0.375000,1.567017,1.517871,1.273755,0.880000,97.399902,0.000000,400.000000,14844.000000,18612.000000,1122.375000,2499.000000,12.375000
982131948,5.898438,181.684982,3.632813,189.108673,31.288147,0.540000,6573.000000,6658.000000,6871.000000,0.375000,-0.187500,0.375000,1.562183,1.527539,1.277783,1.270000,96.929932,0.000000,400.000000,14840.000000,18614.000000,1132.500000,2498.625000,12.375000
