NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27
e00fce68fb8a948ec07bb826,2000-00-01,1605547535,0.390625,-0.781441,3.437500,65.641029,63.125610,13.214951,12.000000,10.000000,7.000000,12.365799,65.188599,0.000000,400.000000,12958.000000,17091.000000,12.165527,64.303589,0.000000,400.000000,12972.000000,17022.000000,1446.187500,2498.625000,11.625000,1448.625000,2499.187500,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605548482,0.429688,-0.781441,3.437500,74.236877,63.172913,13.271027,12.000000,11.000000,7.000000,12.419205,65.127563,0.000000,400.000000,13043.000000,17272.000000,12.400513,64.205933,0.000000,400.000000,13078.000000,17207.000000,1448.250000,2498.625000,11.625000,1450.125000,2499.000000,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605549429,0.507813,-0.781441,3.398438,73.455437,63.221741,13.222961,13.000000,11.000000,7.000000,12.536697,65.098572,0.000000,400.000000,13112.000000,17428.000000,12.379150,64.155579,0.000000,400.000000,13164.000000,17372.000000,1450.500000,2498.625000,11.812500,1452.375000,2499.187500,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605550375,0.390625,-1.172161,3.398438,72.673988,63.522339,13.214951,11.000000,10.000000,7.000000,12.678223,65.090942,0.000000,404.000000,13158.000000,17560.000000,12.534027,64.060974,0.000000,400.000000,13225.000000,17526.000000,1453.125000,2498.812500,11.812500,1454.812500,2499.187500,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605551340,0.390625,-0.781441,3.398438,63.296707,63.604736,13.332443,11.000000,10.000000,7.000000,12.827759,65.043640,0.000000,400.000000,13182.000000,17669.000000,12.662201,64.051819,0.000000,400.000000,13282.000000,17658.000000,1455.375000,2498.812500,11.812500,1457.250000,2499.187500,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605552287,0.429688,-0.781441,3.398438,64.078148,63.458252,13.457947,11.000000,10.000000,7.000000,12.795715,64.949036,0.000000,400.000000,13200.000000,17745.000000,12.534027,64.109802,0.000000,400.000000,13321.000000,17771.000000,1457.437500,2498.625000,11.812500,1459.125000,2499.187500,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605553234,0.390625,-1.172161,3.398438,73.455437,63.421631,13.457947,11.000000,10.000000,6.000000,12.795715,64.891052,0.000000,400.000000,13207.000000,17810.000000,12.787704,63.995361,0.000000,400.000000,13345.000000,17857.000000,1459.125000,2498.625000,11.812500,1461.000000,2499.187500,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605554180,0.351563,-1.172161,3.398438,74.236877,63.400269,13.457947,11.000000,10.000000,6.000000,12.921219,64.843750,0.000000,400.000000,13227.000000,17865.000000,12.723618,63.981628,0.000000,405.000000,13358.000000,17930.000000,1461.000000,2498.812500,11.812500,1462.875000,2499.187500,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605555145,0.000000,-1.172161,3.398438,62.515266,64.208984,13.457947,0.000000,0.000000,0.000000,13.054733,64.834595,0.000000,400.000000,13227.000000,17904.000000,12.723618,63.807678,0.000000,400.000000,13380.000000,17999.000000,1462.500000,2498.812500,11.625000,1464.750000,2499.375000,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605556092,0.000000,-1.172161,3.398438,62.515266,64.262390,13.457947,0.000000,0.000000,0.000000,12.827759,64.787292,0.000000,400.000000,13240.000000,17940.000000,12.841110,63.774109,0.000000,401.000000,13393.000000,18056.000000,1462.500000,2498.625000,11.812500,1465.125000,2499.000000,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605557039,0.000000,-1.172161,3.398438,63.296707,64.193726,13.457947,0.000000,0.000000,0.000000,12.857132,64.772034,0.000000,400.000000,13232.000000,17965.000000,12.809067,63.777161,0.000000,400.000000,13398.000000,18090.000000,1462.312500,2498.625000,11.812500,1465.125000,2499.375000,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605557985,0.039063,-1.172161,3.398438,64.859581,64.222717,13.393860,0.000000,0.000000,0.000000,12.827759,64.707947,0.000000,403.000000,13235.000000,17985.000000,12.787704,63.742065,0.000000,400.000000,13405.000000,18123.000000,1461.750000,2498.625000,11.812500,1464.750000,2499.187500,12.750000
e00fce68fb8a948ec07bb826,2000-00-01,1605558950,0.000000,-1.172161,3.398438,72.673988,63.540649,13.332443,0.000000,0.000000,0.000000,12.889175,64.674377,0.000000,400.000000,13241.000000,18003.000000,12.787704,63.574219,0.000000,400.000000,13406.000000,18148.000000,1462.125000,2498.625000,11.812500,1464.562500,2499.000000,12.750000
