NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce68fb8a948ec07bb826,2021-11-16.1,1637082686,55.242920,8.979874,0.000610,0.000366,0.000244,0.312500,-0.781441,3.925781,141.440781,1306.312500,2498.437500,11.625000,1323.562500,2499.187500,12.562500,375,28.314209,9.042114,471,27.888489,8.641567
e00fce68fb8a948ec07bb826,2021-11-16.1,1637083648,52.580261,12.213593,0.000977,0.000610,0.000488,0.312500,-0.781441,3.945312,52.356533,1386.937500,2498.250000,11.625000,1432.312500,2499.375000,12.562500,426,28.166199,13.426796,517,27.787781,13.279926
e00fce68fb8a948ec07bb826,2021-11-16.1,1637084610,49.252319,13.967972,0.001221,0.000732,0.000610,0.312500,-1.172161,3.945312,52.356533,1450.500000,2498.625000,11.437500,1491.375000,2499.562500,12.562500,461,28.042603,14.940872,533,27.731323,15.012970
e00fce68fb8a948ec07bb826,2021-11-16.1,1637085572,46.392822,14.654236,0.001099,0.000732,0.000488,0.312500,-0.781441,3.945312,51.575092,1485.187500,2498.437500,11.625000,1511.250000,2499.750000,12.562500,436,27.928162,14.868771,510,27.728271,15.183872
e00fce68fb8a948ec07bb826,2021-11-16.1,1637086669,44.346619,14.592819,0.011169,0.011536,0.010803,0.312500,-1.172161,3.925781,141.440781,1501.312500,2498.812500,11.437500,1514.062500,2499.562500,12.375000,411,28.121948,14.246586,485,27.713013,14.914169
e00fce68fb8a948ec07bb826,2021-11-16.1,1637087631,43.923950,14.216309,0.027832,0.029053,0.028076,0.312500,-1.172161,3.945312,53.137974,1494.750000,2498.625000,11.625000,1505.250000,2499.375000,12.375000,444,28.273010,13.384071,507,27.854919,14.182499
e00fce68fb8a948ec07bb826,2021-11-16.1,1637088593,43.971252,14.216309,0.011230,0.011841,0.011536,0.312500,-0.781441,3.925781,52.356533,1496.437500,2498.625000,11.625000,1500.750000,2499.562500,12.375000,423,28.492737,13.456169,503,27.992249,14.056992
e00fce68fb8a948ec07bb826,2021-11-16.1,1637089555,45.533752,14.216309,0.013000,0.013550,0.013000,0.312500,-0.781441,3.945312,46.105007,1499.625000,2498.625000,11.625000,1501.125000,2499.375000,12.375000,440,28.968811,13.680477,519,28.346252,14.195850
e00fce68fb8a948ec07bb826,2021-11-16.1,1637090651,45.521545,15.212326,0.011292,0.011780,0.011414,0.312500,-0.781441,3.925781,174.261307,-0.187500,-0.187500,-0.187500,1535.250000,2499.375000,12.562500,448,29.443359,15.365452,512,28.678894,15.862133
e00fce68fb8a948ec07bb826,2021-11-16.1,1637091612,44.442749,15.658264,0.013062,0.013672,0.013184,0.312500,-0.781441,3.945312,52.356533,1534.687500,2499.000000,11.437500,1544.812500,2499.562500,12.375000,428,29.307556,15.603111,506,28.634644,16.043716
