DeviceID = e00fce682c26b88b84ab26f2	Firmware Version = 3.1.0	Software Version = 0.0.0
Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
1638414227,16.740417,5.284195,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,43.760685,1181.437500,2498.062500,11.062500,1173.562500,2497.875000,10.125000,9160,50.791931,3.111313,6067,48.947144,3.610664
1638415190,16.680908,5.110626,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1180.312500,2497.875000,10.875000,1173.375000,2497.687500,10.125000,9170,51.087952,3.127338,6060,49.279785,3.581291
1638416288,16.670227,5.337601,0.000000,0.000000,0.000000,0.000000,-0.781441,3.945312,140.659348,1179.187500,2498.062500,10.875000,1173.187500,2497.500000,10.125000,9251,51.441956,3.097961,6166,49.609375,3.511864
1638417250,16.699219,6.285553,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1178.437500,2498.062500,11.062500,1173.187500,2497.687500,10.125000,9257,51.747131,3.111313,6106,49.917603,3.525215
1638418212,16.546631,6.654053,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1178.437500,2497.875000,10.875000,1173.000000,2497.875000,10.125000,9281,52.009583,3.127338,6131,50.149536,3.567940
1638419174,16.514587,6.782227,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,47.667889,1178.812500,2498.062500,10.875000,1173.000000,2497.687500,10.125000,9251,52.302551,3.111313,6124,50.401306,3.610664
1638420290,16.438293,6.782227,0.000000,0.000000,0.000000,0.000000,-0.781441,3.964844,140.659348,1179.562500,2497.875000,10.875000,1172.812500,2497.875000,10.125000,9275,52.650452,3.111313,6145,50.721741,3.624016
1638421252,16.342163,6.285553,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1180.125000,2498.062500,11.062500,1173.187500,2497.875000,10.125000,9358,52.911377,3.111313,6131,50.961304,3.680096
1638422214,16.337585,6.312256,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1180.875000,2497.875000,11.062500,1173.562500,2497.687500,10.125000,9351,53.176880,3.127338,6129,51.206970,3.650723
1638423176,16.404724,5.783539,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1181.062500,2498.062500,11.062500,1173.750000,2497.687500,10.125000,9361,53.408813,3.127338,6070,51.437378,3.693447
1638424299,16.917419,4.915695,0.000000,0.000000,0.000000,0.000000,-0.781441,3.945312,144.566544,1181.062500,2497.687500,11.062500,1173.937500,2497.687500,10.125000,9370,53.775024,3.140690,6094,51.770020,3.637371
1638425261,16.838074,4.555206,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1180.500000,2497.875000,11.062500,1174.312500,2497.687500,10.125000,9401,54.010010,3.154041,6107,52.009583,3.594643
1638426223,16.271973,4.907684,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1179.750000,2497.687500,11.062500,1174.500000,2497.687500,10.125000,9360,54.283142,3.170063,6056,52.270508,3.554588
1638427185,16.233826,5.329590,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1178.812500,2497.875000,11.062500,1174.500000,2497.687500,10.125000,9392,54.513550,3.154041,6104,52.494812,3.538567
1638428283,16.203308,5.556564,0.000000,0.000000,0.000000,0.000000,-0.781441,3.945312,139.877899,1178.437500,2497.875000,11.062500,1174.500000,2497.875000,10.312500,9414,54.818726,3.154041,6027,52.763367,3.554588
1638429245,16.233826,5.775528,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1178.625000,2498.062500,11.062500,1174.500000,2497.500000,10.125000,9352,55.038452,3.154041,6085,52.980042,3.567940
1638430207,16.340637,5.532532,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1178.625000,2497.875000,11.062500,1174.500000,2497.875000,10.125000,9410,55.303955,3.170063,6084,53.207397,3.567940
1638431169,16.618347,4.969101,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1178.625000,2497.875000,11.062500,1174.500000,2497.687500,10.312500,9411,55.546570,3.183414,6037,53.419495,3.554588
1638432319,16.554260,4.403000,0.000000,0.000000,0.000000,0.000000,-0.781441,3.964844,110.964592,1177.687500,2497.687500,11.062500,1174.687500,2497.875000,10.312500,9400,55.839539,3.170063,6002,53.724670,3.439766
1638433281,16.793823,4.280167,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1176.937500,2498.062500,11.062500,1174.687500,2497.687500,10.312500,9404,56.028748,3.183414,5951,53.955078,3.423744
1638434243,16.729736,4.280167,0.000000,0.000000,0.000000,0.000000,-0.781441,3.984375,48.449329,1175.812500,2497.875000,11.062500,1174.500000,2497.687500,10.125000,9415,56.239319,3.183414,6004,54.154968,3.367664
