DeviceID = e00fce6856706b033b691f8b	Firmware Version = 3.1.0	Software Version = 0.0.0
Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
1636518404,11.161804,-0.651855,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,51.575092,1233.750000,2498.250000,12.750000,1271.625000,2498.625000,12.187500,6211,56.642151,6.505302,2805,59.112549,4.668118
1636519501,11.315918,-1.039047,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,159.413925,1230.187500,2498.062500,12.750000,1268.437500,2498.625000,12.187500,6228,57.026672,6.419853,2800,59.429932,4.542610
1636520463,11.224365,-0.780029,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,51.575092,1227.000000,2498.250000,12.750000,1265.812500,2498.437500,12.187500,6178,57.264709,6.363773,2788,59.693909,4.443810
1636521425,11.230469,-1.028366,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1224.000000,2498.437500,12.750000,1263.187500,2498.625000,12.187500,6149,57.542419,6.264973,2782,59.963989,4.331654
1636522387,11.090088,-1.095123,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,51.575092,1221.187500,2498.250000,12.750000,1260.562500,2498.437500,12.187500,6186,57.818604,6.195545,2773,60.224915,4.275578
1636523505,11.210632,-0.780029,0.000000,0.000000,0.000000,0.312500,-0.781441,3.554688,152.380951,1217.812500,2498.062500,12.750000,1257.375000,2498.437500,12.187500,6116,58.111572,6.083389,2749,60.513306,4.160755
1636524467,11.132812,-0.809402,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,51.575092,1215.187500,2498.250000,12.750000,1254.937500,2498.437500,12.187500,6100,58.340454,6.027313,2730,60.757446,4.077972
1636525429,11.183167,-0.755997,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1212.562500,2498.437500,12.750000,1252.687500,2498.625000,12.187500,6093,58.549500,5.944534,2733,60.981750,3.992523
1636526391,11.210632,-0.526352,0.000000,0.000000,0.000000,0.312500,-0.781441,3.593750,51.575092,1209.937500,2498.062500,12.750000,1250.437500,2498.625000,12.187500,6096,58.815002,5.872433,2715,61.236572,3.909744
1636527488,11.140442,-0.780029,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,152.380951,1207.312500,2498.062500,12.750000,1247.625000,2498.437500,12.187500,6079,59.130859,5.773632,2708,61.534119,3.853664
1636528450,11.132812,-0.780029,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,51.575092,1205.250000,2498.062500,12.750000,1245.375000,2498.437500,12.187500,6035,59.327698,5.701534,2687,61.730957,3.784237
1636529412,11.080933,-0.526352,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,52.356533,1203.187500,2498.250000,12.750000,1243.125000,2498.437500,12.187500,6017,59.501648,5.605400,2675,61.950684,3.741512
