DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1647427281,40.809631,-1.738663,0.000000,0.000000,0.000000,0.078125,-1.172161,3.476562,219.584869,-0.250000,1.249585,0.187500,1.417163,-0.125000,1.765210,2815.125000,2497.125000,10.875000,1114,99.998474,0.457008
1647427433,41.015625,-1.738663,0.000000,0.000000,0.000000,0.078125,-1.172161,3.515625,123.467644,-0.250000,1.254419,0.250000,1.420386,-0.125000,1.770044,2814.937500,2496.750000,10.875000,1039,99.998474,0.457008
1647428494,40.480042,-1.802750,0.000000,0.000000,0.000000,0.312500,-1.172161,3.476562,221.929184,-0.187500,1.223804,0.187500,1.417969,-0.125000,1.765210,2814.937500,2496.750000,10.875000,1044,99.998474,0.286106
1647429436,40.533447,-1.872177,0.000000,0.000000,0.000000,0.351562,-0.781441,3.515625,114.090363,-0.312500,1.202856,0.187500,1.419580,-0.125000,1.762793,2814.000000,2496.937500,10.875000,1057,99.998474,0.299458
1647430377,40.588379,-1.866837,0.000000,0.000000,0.000000,0.351562,-1.172161,3.515625,114.090363,-0.375000,1.178686,0.187500,1.418774,-0.062500,1.759570,2814.187500,2497.125000,10.875000,1053,99.998474,0.270084
1647431495,40.591431,-2.251358,0.000000,0.000000,0.000000,0.312500,-0.781441,3.476562,222.710617,-0.437500,1.146460,0.187500,1.414746,-0.125000,1.757959,2814.187500,2496.937500,10.875000,1047,99.998474,0.256733
1647432437,40.434265,-2.491684,0.000000,0.000000,0.000000,0.312500,-0.781441,3.515625,114.871796,-0.500000,1.129541,0.187500,1.418774,-0.125000,1.766821,2813.625000,2496.937500,10.875000,1055,99.998474,0.243382
1647433378,40.364075,-2.753372,0.000000,0.000000,0.000000,0.312500,-0.781441,3.515625,114.090363,-0.562500,1.118262,0.125000,1.413940,-0.125000,1.766016,2813.437500,2496.937500,10.875000,1047,99.998474,0.243382
1647434319,40.713501,-3.314133,0.000000,0.000000,0.000000,0.273438,-0.781441,3.515625,114.090363,-0.625000,1.096509,0.125000,1.410718,-0.125000,1.754736,2812.500000,2497.125000,10.875000,1059,99.998474,0.227360
1647435396,40.536499,-3.752060,0.000000,0.000000,0.000000,0.351562,-0.781441,3.476562,221.147751,-0.687500,1.076367,0.187500,1.412329,-0.125000,1.752319,2812.125000,2496.937500,10.875000,1058,99.998474,0.200657
1647436338,40.718079,-4.507751,0.000000,0.000000,0.000000,0.273438,-0.781441,3.515625,114.090363,-0.750000,1.067505,0.125000,1.419580,-0.125000,1.756348,2811.375000,2497.125000,10.875000,1034,99.998474,0.227360
1647437279,40.863037,-4.884262,0.000000,0.000000,0.000000,0.273438,-1.172161,3.515625,113.308914,-0.875000,1.053809,0.187500,1.411523,-0.125000,1.750708,2811.000000,2497.125000,10.875000,1052,99.998474,0.214008
1647438220,40.820312,-4.884262,0.000000,0.000000,0.000000,0.273438,-0.781441,3.515625,113.308914,-0.937500,1.040918,0.187500,1.409106,-0.125000,1.745874,2810.812500,2497.125000,10.875000,1058,99.998474,0.214008
1647439318,40.339661,-4.737396,0.001343,0.001587,0.001953,0.312500,-1.172161,3.476562,218.803421,-1.000000,1.028833,0.125000,1.409106,-0.125000,1.743457,2811.562500,2496.937500,10.875000,1059,99.998474,0.184635
1647440260,40.480042,-5.009766,0.011719,0.013672,0.017090,0.273438,-0.781441,3.515625,114.090363,-1.000000,1.025610,0.187500,1.415552,-0.125000,1.745068,2811.000000,2496.937500,10.875000,1073,99.998474,0.200657
1647441201,40.254211,-5.017776,0.008514,0.010254,0.012390,0.234375,-0.781441,3.515625,84.395599,-1.000000,1.023999,0.125000,1.413135,-0.125000,1.744263,2811.750000,2497.125000,10.875000,1049,99.998474,0.184635
1647442141,39.738464,-4.507751,0.015106,0.018402,0.022125,0.312500,-0.781441,3.515625,84.395599,-1.000000,1.028027,0.125000,1.413940,-0.125000,1.744263,2802.000000,2497.312500,10.875000,1061,99.998474,0.184635
1647443238,39.225769,-3.752060,0.020508,0.025421,0.031097,0.351562,-1.172161,3.476562,173.479858,-0.875000,1.029639,0.125000,1.409912,-0.125000,1.740234,2803.500000,2497.125000,10.875000,1076,99.998474,0.171284
