DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1647386199,32.463074,25.167160,0.199768,0.206177,0.214050,0.312500,-1.172161,3.515625,188.327240,11.125000,1.610522,5.875000,1.481616,0.125000,1.904590,2781.000000,2496.750000,10.687500,1395,96.023560,7.074081
1647386349,31.700134,25.543671,0.156921,0.163147,0.174042,0.351562,-1.172161,3.515625,92.210014,11.062500,1.616968,5.875000,1.488867,0.125000,1.914258,2779.687500,2496.750000,10.687500,1380,95.581055,7.143513
1647387628,30.142212,28.184586,0.216064,0.202454,0.211334,0.351562,-1.172161,3.515625,189.108673,11.375000,1.622607,5.687500,1.487256,0.187500,1.926343,2783.250000,2496.562500,10.687500,1391,96.522522,6.833752
1647387779,30.711365,27.687912,0.205231,0.202393,0.208893,0.312500,-1.172161,3.515625,92.210014,11.312500,1.621802,5.687500,1.484033,0.187500,1.933594,2783.250000,2496.750000,10.875000,1386,96.011353,6.889832
1647388838,36.970520,18.889313,0.057861,0.068359,0.080566,0.312500,-0.781441,3.476562,150.036636,8.687500,1.598437,5.625000,1.473559,0.187500,1.894116,2776.875000,2496.562500,10.687500,1399,96.659851,6.692226
1647389778,39.250183,14.237671,0.057770,0.067993,0.078735,0.312500,-1.172161,3.515625,83.614166,7.125000,1.586352,5.500000,1.475171,0.312500,1.896533,2773.687500,2496.562500,10.687500,1391,97.236633,6.449226
1647390718,38.868713,12.352448,0.068298,0.078705,0.086670,0.312500,-0.781441,3.515625,83.614166,6.312500,1.593603,5.250000,1.475977,0.312500,1.890088,2775.000000,2496.562500,10.875000,1406,98.083496,6.067368
1647391813,37.619019,11.722260,0.086090,0.086792,0.093109,0.312500,-1.172161,3.515625,156.288162,5.937500,1.595215,4.937500,1.468726,0.312500,1.869946,2778.375000,2496.750000,10.875000,1402,99.092102,5.613411
1647392753,38.302612,9.837036,0.047180,0.053070,0.059082,0.312500,-0.781441,3.515625,84.395599,5.250000,1.598437,4.625000,1.471948,0.375000,1.874780,2778.937500,2496.750000,10.875000,1389,99.749756,5.244907
1647393693,37.750244,9.586029,0.097504,0.085602,0.085876,0.312500,-1.172161,3.515625,84.395599,5.062500,1.596020,4.375000,1.470337,0.375000,1.858667,2781.562500,2496.562500,10.875000,1394,99.998474,4.889755
1647394632,38.943481,7.794266,0.015564,0.019684,0.024353,0.351562,-1.172161,3.515625,83.614166,4.187500,1.596020,4.125000,1.467920,0.375000,1.856250,2781.750000,2496.562500,10.875000,1384,99.998474,4.579994
1647395789,40.959167,4.993134,0.006958,0.008392,0.010529,0.351562,-1.172161,3.476562,189.890121,3.375000,1.597632,3.812500,1.461475,0.375000,1.841748,2782.500000,2496.750000,10.875000,1357,99.998474,4.195469
1647396729,41.322327,4.354935,0.006226,0.007324,0.009277,0.312500,-1.172161,3.515625,87.521370,3.500000,1.599243,3.562500,1.465503,0.437500,1.842554,2794.312500,2496.562500,10.875000,1340,99.998474,3.856335
1647397670,41.375732,4.047852,0.001099,0.001221,0.001465,0.312500,-1.172161,3.515625,111.746033,3.250000,1.600855,3.250000,1.463086,0.437500,1.840137,2795.437500,2496.750000,10.875000,1346,99.998474,3.602654
1647398611,41.389465,3.348236,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,112.527473,2.687500,1.600855,3.062500,1.462280,0.375000,1.840137,2796.750000,2496.562500,10.875000,1328,99.998474,3.316929
1647399709,41.618347,2.790146,0.000000,0.000000,0.000000,0.312500,-1.172161,3.515625,218.803421,2.500000,1.608911,2.812500,1.450195,0.375000,1.839331,2798.625000,2496.750000,10.875000,1312,99.998474,3.076599
1647400651,41.342163,2.790146,0.000000,0.000000,0.000000,0.312500,-1.172161,3.515625,112.527473,2.375000,1.616968,2.625000,1.457446,0.312500,1.838525,2799.937500,2496.750000,10.875000,1286,99.998474,2.865643
1647401592,41.267395,2.467041,0.000000,0.000000,0.000000,0.312500,-1.172161,3.515625,111.746033,2.000000,1.612939,2.437500,1.457446,0.312500,1.833691,2801.062500,2496.937500,10.875000,1275,99.998474,2.652020
