DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1647374178,20.910645,50.286560,0.015640,0.015640,0.015640,0.000000,0.000000,0.000000,0.000000,15.875000,1.652417,4.562500,1.493701,-0.125000,1.758765,2808.750000,2496.750000,10.687500,1097,94.413757,6.054016
1647374328,21.766663,47.650986,0.014511,0.014557,0.015030,0.000000,0.000000,0.000000,0.000000,15.562500,1.650806,4.625000,1.495312,-0.125000,1.761987,2805.000000,2496.750000,10.687500,1114,93.817139,6.222248
1647375387,20.988464,49.792557,0.015640,0.015640,0.015640,0.000000,0.000000,0.000000,0.000000,16.687500,1.655640,5.000000,1.494507,-0.125000,1.760376,2804.250000,2496.937500,10.500000,1144,93.693542,6.606773
1647376327,20.826721,49.039536,0.004333,0.004730,0.004868,0.000000,0.000000,0.000000,0.000000,17.375000,1.663696,5.312500,1.497729,-0.125000,1.770850,2800.312500,2496.750000,10.687500,1167,93.327332,6.959259
1647377267,29.800415,30.705338,0.164062,0.176392,0.191467,0.351562,-1.172161,3.515625,81.269844,14.312500,1.644360,5.625000,1.493701,-0.125000,1.760376,2780.625000,2496.562500,10.687500,1197,92.988586,7.298389
1647378342,30.406189,28.451614,0.005417,0.005081,0.005234,0.000000,0.000000,0.000000,0.000000,12.312500,1.619385,5.812500,1.497729,-0.125000,1.750708,2780.437500,2496.937500,10.687500,1244,93.254089,7.429237
1647379282,26.879883,33.714752,0.011688,0.013000,0.012894,0.000000,0.000000,0.000000,0.000000,12.937500,1.625830,5.812500,1.500952,-0.125000,1.764404,2788.500000,2496.562500,10.687500,1241,94.166565,7.255665
1647380221,25.651550,37.418442,0.004471,0.004257,0.004410,0.000000,0.000000,0.000000,0.000000,14.000000,1.636304,5.750000,1.495312,-0.125000,1.765210,2788.312500,2496.750000,10.687500,1260,94.523621,7.172886
1647381160,20.462036,52.612381,0.005478,0.005356,0.005463,0.000000,0.000000,0.000000,0.000000,18.375000,1.669336,5.812500,1.498535,-0.125000,1.777295,2805.000000,2497.125000,10.687500,1287,94.340515,7.285038
1647382255,24.301147,44.019394,0.175629,0.194702,0.205841,0.351562,-1.172161,3.476562,226.617828,16.875000,1.647583,6.000000,1.490479,-0.125000,1.776489,2793.000000,2496.750000,10.500000,1308,93.446350,7.682919
1647383195,34.475708,24.916153,0.081970,0.098328,0.113464,0.351562,-1.172161,3.515625,82.051285,11.625000,1.616968,6.250000,1.491284,-0.062500,1.807910,2771.062500,2496.562500,10.687500,1322,93.057251,7.952621
1647384135,38.854980,19.327240,0.115509,0.129639,0.143158,0.312500,-0.781441,3.515625,83.614166,9.500000,1.604883,6.312500,1.485644,0.000000,1.842554,2768.250000,2496.562500,10.687500,1344,93.891907,7.811092
1647385074,33.102417,24.475555,0.149475,0.160645,0.171326,0.312500,-1.172161,3.515625,82.051285,11.125000,1.613745,6.125000,1.488867,0.062500,1.854639,2776.125000,2496.750000,10.687500,1385,95.219421,7.429237
