NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27
e00fce6838cebdf42fc24391,2000-00-01,1605539518,0.000000,-0.781441,3.828125,65.641029,65.911865,12.098770,0.000000,0.000000,0.000000,12.178879,66.900635,0.000000,400.000000,11788.000000,15651.000000,11.663513,67.350769,0.000000,400.000000,11890.000000,15669.000000,1438.687500,2497.500000,12.750000,1436.062500,2497.875000,12.375000
e00fce6838cebdf42fc24391,2000-00-01,1605540464,0.000000,-0.781441,3.828125,63.296707,64.840698,12.349777,0.000000,0.000000,0.000000,12.178879,66.816711,0.000000,400.000000,12142.000000,16028.000000,11.663513,67.356873,0.000000,400.000000,12212.000000,15992.000000,1439.250000,2497.875000,12.562500,1436.250000,2498.062500,12.562500
e00fce6838cebdf42fc24391,2000-00-01,1605541411,0.000000,-0.781441,3.828125,63.296707,64.982605,12.349777,0.000000,0.000000,0.000000,12.112122,66.741943,0.000000,400.000000,12367.000000,16296.000000,11.602097,67.259216,0.000000,400.000000,12423.000000,16222.000000,1439.250000,2497.687500,12.562500,1435.687500,2498.062500,12.562500
e00fce6838cebdf42fc24391,2000-00-01,1605542358,0.000000,-0.781441,3.789063,64.078148,64.965820,12.098770,0.000000,0.000000,0.000000,12.178879,66.772461,0.000000,400.000000,12533.000000,16540.000000,11.671524,67.277527,0.000000,400.000000,12593.000000,16424.000000,1439.062500,2497.875000,12.562500,1435.125000,2498.062500,12.375000
e00fce6838cebdf42fc24391,2000-00-01,1605543322,0.000000,-1.172161,3.828125,64.078148,64.955139,12.320404,0.000000,0.000000,0.000000,12.034683,66.709900,0.000000,400.000000,12654.000000,16762.000000,11.671524,67.297363,0.000000,400.000000,12730.000000,16618.000000,1439.250000,2497.875000,12.562500,1435.500000,2497.687500,12.375000
e00fce6838cebdf42fc24391,2000-00-01,1605544269,0.000000,-1.172161,3.828125,63.296707,65.075684,12.280350,0.000000,0.000000,0.000000,12.160187,66.737366,0.000000,400.000000,12754.000000,16970.000000,11.663513,67.311096,0.000000,400.000000,12837.000000,16803.000000,1439.062500,2497.687500,12.562500,1435.312500,2498.062500,12.562500
e00fce6838cebdf42fc24391,2000-00-01,1605545216,0.117188,-1.172161,3.828125,63.296707,64.630127,12.218933,27.000000,22.000000,14.000000,12.202911,66.627502,0.000000,402.000000,12827.000000,17154.000000,11.687546,67.202759,0.000000,400.000000,12924.000000,16986.000000,1439.812500,2497.687500,12.562500,1435.875000,2497.875000,12.375000
e00fce6838cebdf42fc24391,2000-00-01,1605546163,0.156250,-0.781441,3.828125,63.296707,64.605713,12.475281,27.000000,22.000000,15.000000,12.202911,66.667175,0.000000,402.000000,12878.000000,17309.000000,11.711578,67.147827,0.000000,400.000000,12995.000000,17154.000000,1441.312500,2497.687500,12.750000,1437.375000,2497.875000,12.562500
e00fce6838cebdf42fc24391,2000-00-01,1605547127,0.156250,-0.781441,3.828125,64.078148,64.326477,12.600784,27.000000,22.000000,15.000000,12.304382,66.600037,0.000000,400.000000,12918.000000,17435.000000,11.687546,67.123413,0.000000,400.000000,13040.000000,17299.000000,1443.750000,2497.875000,12.750000,1439.625000,2498.062500,12.562500
e00fce6838cebdf42fc24391,2000-00-01,1605548074,0.156250,-1.172161,3.828125,64.859581,64.289856,12.600784,27.000000,22.000000,15.000000,12.427216,66.394043,0.000000,402.000000,12944.000000,17543.000000,11.909180,67.062378,0.000000,400.000000,13081.000000,17434.000000,1446.000000,2497.687500,12.562500,1441.687500,2497.687500,12.562500
