NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24
e00fce68428e95de642bb0d9,2001-01-01,1605339405,0.000000,-0.781441,3.476563,78.144081,50.813293,-0.950000,1.000000,0.000000,0.000000,20.062500,20.437500,20.125000,0.062036,0.024976,0.099097,20.610001,57.730103,0.000000,400.000000,11727.000000,15289.000000,1666.312500,2499.375000,11.062500
e00fce68428e95de642bb0d9,2001-01-01,1605340339,0.000000,-0.781441,3.476563,94.554337,50.100708,20.639999,0.000000,0.000000,0.000000,20.062500,20.375000,20.187500,0.085400,0.017725,0.099097,20.809999,56.245422,0.000000,400.000000,12139.000000,15732.000000,1671.000000,2499.000000,11.062500
e00fce68428e95de642bb0d9,2001-01-01,1605341274,0.000000,-0.781441,3.476563,95.335777,5.371094,20.809999,0.000000,0.000000,0.000000,20.062500,20.375000,20.187500,0.070093,0.000000,0.113599,21.090000,55.390930,0.000000,400.000000,12388.000000,16024.000000,1673.812500,2499.187500,11.062500
e00fce68428e95de642bb0d9,2001-01-01,1605342209,0.000000,-0.781441,3.476563,95.335777,4.704285,20.889999,0.000000,0.000000,0.000000,20.125000,20.500000,20.312500,0.078955,0.011279,0.101514,20.889999,54.614258,0.000000,400.000000,12574.000000,16270.000000,1677.000000,2499.375000,11.062500
e00fce68428e95de642bb0d9,2001-01-01,1605539125,0.000000,-0.781441,3.476563,159.413925,62.524414,11.740000,2.000000,1.000000,1.000000,11.187500,11.562500,11.500000,0.064453,0.013696,0.064453,11.880000,66.224670,0.000000,400.000000,12136.000000,16696.000000,1439.250000,2499.000000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605540059,0.000000,-0.781441,3.476563,80.488396,62.506104,12.080000,0.000000,0.000000,0.000000,11.187500,11.687500,11.625000,0.070898,0.005640,0.078149,12.100000,65.304565,0.000000,400.000000,12608.000000,17148.000000,1442.437500,2499.375000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605540994,0.000000,-0.781441,3.476563,91.428574,65.429688,12.080000,0.000000,0.000000,0.000000,11.125000,11.625000,11.500000,0.070898,0.014502,0.066870,11.970000,65.475464,0.000000,400.000000,12827.000000,17372.000000,1442.625000,2499.000000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605541929,0.000000,-0.781441,3.476563,92.210014,65.238953,11.760000,0.000000,0.000000,0.000000,11.125000,11.625000,11.500000,0.063647,0.008862,0.081372,11.860000,65.414429,0.000000,405.000000,12937.000000,17486.000000,1442.625000,2499.187500,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605543129,0.000000,-0.781441,3.476563,103.931625,64.086914,12.130000,0.000000,0.000000,0.000000,11.125000,11.625000,11.500000,0.078955,0.009668,0.074121,12.360000,64.099121,0.000000,400.000000,13087.000000,17713.000000,1446.750000,2499.375000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605544081,0.000000,-0.781441,3.476563,82.832726,64.324951,11.950000,0.000000,0.000000,0.000000,11.187500,11.625000,11.500000,0.066064,0.010474,0.080566,11.970000,64.506531,0.000000,400.000000,13089.000000,17721.000000,1445.625000,2499.187500,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605545016,0.000000,-0.390720,3.476563,82.832726,64.208984,12.100000,25.000000,18.000000,12.000000,11.250000,11.625000,11.500000,0.067676,0.012085,0.072510,12.040000,64.637756,0.000000,400.000000,13092.000000,17726.000000,1445.062500,2499.187500,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605545951,0.000000,-0.781441,3.476563,85.177048,64.270020,11.750000,26.000000,19.000000,13.000000,11.250000,11.687500,11.562500,0.064453,0.014502,0.069287,12.100000,64.772034,0.000000,400.000000,13097.000000,17725.000000,1445.625000,2499.000000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605546886,0.000000,-0.781441,3.476563,93.772896,64.271545,12.080000,26.000000,19.000000,13.000000,11.312500,11.750000,11.625000,0.067676,0.012085,0.067676,12.100000,64.839172,0.000000,400.000000,13105.000000,17736.000000,1446.750000,2499.375000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605547839,0.000000,-0.781441,3.476563,93.772896,64.271545,12.100000,26.000000,19.000000,13.000000,11.375000,11.812500,11.687500,0.067676,0.012891,0.070093,12.290000,64.732361,0.000000,400.000000,13103.000000,17748.000000,1449.187500,2499.000000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605548774,0.000000,-0.781441,3.437500,94.554337,64.135742,12.250000,26.000000,19.000000,13.000000,11.437500,11.875000,11.750000,0.066870,0.012085,0.063647,12.160000,64.772034,0.000000,400.000000,13097.000000,17739.000000,1451.250000,2499.375000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605549709,0.000000,-0.781441,3.476563,93.772896,64.062500,9.710000,25.000000,19.000000,13.000000,11.500000,11.937500,11.875000,0.069287,0.015308,0.067676,12.360000,64.804077,1.000000,400.000000,13095.000000,17744.000000,1453.500000,2499.000000,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605550644,0.000000,-0.781441,3.476563,82.051285,64.068604,9.750000,25.000000,19.000000,13.000000,11.625000,12.000000,11.937500,0.069287,0.014502,0.060425,12.360000,64.840698,0.000000,403.000000,13098.000000,17753.000000,1455.750000,2499.187500,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605551844,0.000000,-0.781441,3.476563,99.242981,62.622070,12.420000,25.000000,19.000000,13.000000,11.687500,12.187500,12.000000,0.068481,0.010474,0.063647,12.620000,63.435364,0.000000,400.000000,13078.000000,17788.000000,1462.875000,2499.187500,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605552796,0.000000,-0.781441,3.476563,94.554337,62.503052,12.590000,25.000000,19.000000,13.000000,11.750000,12.187500,12.062500,0.070898,0.017725,0.068481,12.530000,63.838196,0.000000,400.000000,13086.000000,17794.000000,1464.000000,2499.187500,11.250000
e00fce68428e95de642bb0d9,2001-01-01,1605553731,0.000000,-0.390720,3.476563,94.554337,62.939453,12.650000,25.000000,19.000000,13.000000,11.812500,12.250000,12.125000,0.070093,0.011279,0.069287,12.470000,64.004517,0.000000,400.000000,13076.000000,17770.000000,1464.750000,2499.000000,11.250000
