DeviceID = e00fce68428e95de642bb0d9	Firmware Version = 1.5.2	Software Version = 0.0.0
1616188427,24.684143,41.717606,2034.000000,2509.000000,2913.000000,6.250000,50.402931,4.179688,55.482296,11.500000,8.000000,3.125000,1.780518,0.907983,1.407495,10.849075,99.137878,0.000000,400.000000,14317.000000,18127.000000,1396.500000,2499.375000,11.062500
1616189360,26.992798,39.469223,1941.000000,2406.000000,2798.000000,6.250000,52.356533,4.140625,56.263737,11.437500,8.187500,3.375000,1.778906,0.905566,1.407495,10.923843,99.249268,0.000000,400.000000,14305.000000,18115.000000,1397.250000,2499.375000,11.062500
1616190293,29.161072,36.972504,1829.000000,2282.000000,2664.000000,6.210937,52.356533,4.179688,56.263737,11.250000,8.312500,3.625000,1.776489,0.896704,1.405884,10.843735,99.415588,0.000000,400.000000,14301.000000,18111.000000,1396.125000,2499.562500,11.062500
1616191244,32.102966,33.971100,1715.000000,2153.000000,2524.000000,6.210937,54.310135,4.179688,57.826618,10.937500,8.375000,3.812500,1.774878,0.899927,1.404272,10.632782,99.453735,0.000000,400.000000,14314.000000,18136.000000,1392.562500,2499.375000,10.875000
1616192176,43.310547,23.978882,1118.000000,1490.000000,1923.000000,6.093750,57.826618,4.179688,59.389500,10.250000,8.312500,4.000000,1.763599,0.878980,1.414746,10.109406,99.398804,0.000000,400.000000,14334.000000,18131.000000,1384.687500,2499.375000,11.062500
1616193109,55.467224,17.490082,1127.000000,1487.000000,1884.000000,5.625000,64.078148,4.179688,60.170940,9.250000,8.125000,4.125000,1.764404,0.880591,1.416357,9.449844,99.623108,0.000000,400.000000,14375.000000,18163.000000,1367.437500,2499.187500,11.062500
1616194042,59.667969,16.731720,1376.000000,1723.000000,2048.000000,5.585938,14.456655,4.140625,58.608059,8.562500,7.750000,4.250000,1.759570,0.887842,1.413940,8.846359,99.978638,0.000000,400.000000,14417.000000,18204.000000,1348.875000,2499.187500,10.875000
1616194993,58.390808,16.646271,942.000000,1244.000000,1588.000000,5.937500,58.217339,4.179688,59.389500,8.125000,7.437500,4.312500,1.751514,0.878980,1.416357,8.408432,99.998474,0.000000,400.000000,14446.000000,18238.000000,1335.750000,2499.375000,11.062500
1616195926,64.273071,12.998657,900.000000,1162.000000,1455.000000,5.625000,19.926741,4.140625,60.170940,7.500000,7.187500,4.312500,1.758765,0.876562,1.414746,7.970505,99.998474,0.000000,400.000000,14470.000000,18249.000000,1322.062500,2499.000000,11.062500
1616196859,69.960022,10.047989,1064.000000,1201.000000,1439.000000,5.468750,8.595848,4.140625,60.170940,6.812500,6.812500,4.312500,1.753125,0.881396,1.413940,7.286911,99.998474,0.000000,400.000000,14504.000000,18279.000000,1306.875000,2499.000000,10.875000
1616197792,73.745728,7.855682,572.000000,747.000000,928.000000,5.312500,5.079365,4.140625,60.170940,6.187500,6.500000,4.312500,1.757959,0.876562,1.422803,6.840973,99.998474,0.000000,400.000000,14538.000000,18297.000000,1291.500000,2499.187500,10.875000
1616198743,77.217102,5.941086,416.000000,520.000000,627.000000,5.117188,3.125763,4.140625,60.952385,5.625000,6.125000,4.250000,1.749097,0.883008,1.417163,6.106644,99.998474,0.000000,400.000000,14572.000000,18349.000000,1276.125000,2499.000000,11.062500
1616199675,79.609680,4.461746,223.000000,258.000000,305.000000,4.726563,1.562882,4.140625,60.952385,5.062500,5.750000,4.187500,1.755542,0.881396,1.424414,5.722122,99.998474,0.000000,400.000000,14597.000000,18365.000000,1261.500000,2499.000000,10.875000
1616200608,82.160950,3.033142,52.000000,58.000000,71.000000,3.046875,0.000000,4.140625,61.733822,4.500000,5.375000,4.125000,1.746680,0.883813,1.421997,5.345612,99.998474,0.000000,400.000000,14636.000000,18382.000000,1247.625000,2499.000000,10.875000
1616201542,85.493469,2.493744,3.000000,3.000000,4.000000,0.429688,-0.781441,4.140625,61.733822,4.062500,5.062500,4.000000,1.757959,0.876562,1.425220,4.846268,99.998474,0.000000,400.000000,14663.000000,18410.000000,1234.500000,2499.187500,10.875000
1616202495,84.460449,2.117233,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,61.733822,3.625000,4.687500,3.875000,1.756348,0.878980,1.425220,4.365616,99.998474,0.000000,400.000000,14691.000000,18449.000000,1222.125000,2499.187500,11.062500
1616203430,85.324097,1.617889,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,61.733822,3.187500,4.375000,3.750000,1.753125,0.877368,1.421191,4.149323,99.998474,0.000000,400.000000,14706.000000,18467.000000,1210.875000,2499.000000,11.062500
1616204365,84.535217,0.867538,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,61.733822,2.875000,4.062500,3.625000,1.758765,0.883008,1.416357,3.599243,99.998474,0.000000,400.000000,14728.000000,18473.000000,1200.375000,2499.187500,10.875000
1616205300,85.055542,0.357513,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,62.515266,2.500000,3.812500,3.500000,1.757959,0.891064,1.417163,3.396301,99.998474,0.000000,400.000000,14744.000000,18500.000000,1190.437500,2499.000000,11.062500
1616206253,83.993530,0.045090,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,61.733822,2.187500,3.500000,3.375000,1.758765,0.894287,1.414746,3.099899,99.925232,0.000000,400.000000,14779.000000,18540.000000,1181.062500,2499.000000,11.062500
1616207188,84.675598,-0.507660,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,62.515266,1.875000,3.250000,3.250000,1.753125,0.904761,1.423608,2.824860,99.998474,3.000000,401.000000,14794.000000,18545.000000,1172.250000,2499.000000,11.062500
1616208123,89.144897,-0.195236,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.170940,1.625000,3.000000,3.125000,1.757959,0.911206,1.420386,2.464371,99.957275,0.000000,400.000000,14805.000000,18560.000000,1164.000000,2499.000000,11.062500
1616209058,89.323425,0.015717,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,1.375000,2.750000,3.000000,1.752319,0.908789,1.413940,2.338867,99.998474,0.000000,400.000000,14825.000000,18568.000000,1156.875000,2499.000000,11.062500
1616210010,87.945557,0.045090,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,61.733822,1.187500,2.562500,2.875000,1.762793,0.924097,1.417969,2.213364,99.998474,0.000000,400.000000,14843.000000,18605.000000,1150.875000,2498.812500,11.062500
1616210945,87.634277,-0.256653,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,61.733822,0.937500,2.375000,2.750000,1.759570,0.924902,1.417163,1.882248,99.998474,0.000000,400.000000,14858.000000,18604.000000,1144.687500,2499.000000,11.062500
1616211880,87.765503,-0.499649,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,61.733822,0.750000,2.187500,2.625000,1.751514,0.932959,1.411523,1.804810,99.998474,0.000000,400.000000,14865.000000,18615.000000,1138.687500,2499.000000,11.062500
1616212815,88.182068,-0.790710,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,0.562500,2.000000,2.500000,1.757959,0.941821,1.417969,1.521759,99.998474,0.000000,400.000000,14873.000000,18621.000000,1132.687500,2499.000000,11.062500
1616213529,88.891602,-0.820084,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,61.733822,0.375000,1.812500,2.375000,1.760376,0.947461,1.420386,1.273422,99.713135,0.000000,400.000000,14848.000000,18654.000000,1127.437500,2499.000000,11.062500
1616214464,89.019775,-0.790710,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,0.187500,1.687500,2.250000,1.752319,0.942627,1.416357,1.334839,99.977112,0.000000,400.000000,14869.000000,18641.000000,1123.125000,2499.000000,11.062500
1616215399,89.233398,-0.884171,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,0.062500,1.500000,2.125000,1.756348,0.958740,1.421997,1.083832,99.998474,0.000000,400.000000,14884.000000,18637.000000,1120.687500,2498.812500,11.062500
1616216334,90.626526,-0.820084,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,60.952385,0.125000,1.437500,2.062500,1.753125,0.961963,1.417163,1.083832,99.998474,0.000000,400.000000,14887.000000,18633.000000,1118.250000,2498.812500,11.062500
1616217287,90.977478,-0.705261,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,0.125000,1.312500,1.937500,1.752319,0.968408,1.417163,1.115875,99.998474,0.000000,400.000000,14911.000000,18685.000000,1116.187500,2499.000000,11.062500
1616218222,90.437317,-0.654526,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,0.062500,1.250000,1.875000,1.760376,0.975659,1.416357,1.083832,99.998474,0.000000,400.000000,14903.000000,18663.000000,1114.125000,2499.000000,11.062500
1616219156,91.117859,-0.820084,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,0.000000,1.187500,1.750000,1.756348,0.972436,1.421191,0.843506,99.998474,2.000000,412.000000,14900.000000,18651.000000,1112.250000,2499.000000,11.062500
1616220091,91.107178,-0.758667,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,0.000000,1.125000,1.687500,1.753125,0.979688,1.413135,0.859528,99.998474,0.000000,400.000000,14914.000000,18657.000000,1110.187500,2498.812500,11.062500
1616221044,91.323853,-0.876160,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,-0.062500,1.062500,1.625000,1.753125,0.973242,1.418774,0.827484,99.998474,6.000000,400.000000,14920.000000,18676.000000,1108.875000,2499.000000,11.062500
1616221979,91.639709,-0.790710,0.000000,0.000000,0.000000,0.000000,-1.172161,4.101563,60.952385,-0.062500,1.000000,1.562500,1.746680,0.979688,1.420386,0.811462,99.998474,0.000000,400.000000,14922.000000,18666.000000,1107.187500,2499.000000,11.062500
1616222914,91.693115,-0.790710,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,-0.125000,0.937500,1.500000,1.745874,0.978882,1.413940,0.771408,99.998474,0.000000,400.000000,14924.000000,18676.000000,1105.875000,2498.625000,11.062500
1616223849,91.354370,-0.820084,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,-0.125000,0.875000,1.375000,1.741846,0.987744,1.418774,0.827484,99.998474,0.000000,400.000000,14926.000000,18661.000000,1104.562500,2498.812500,11.062500
1616224802,90.438843,-1.015015,0.000000,0.000000,0.000000,0.000000,-0.781441,4.101563,60.952385,-0.187500,0.812500,1.312500,1.755542,0.990161,1.422803,0.707321,99.998474,2.000000,408.000000,14935.000000,18691.000000,1103.625000,2498.812500,11.062500
1616225737,91.169739,-1.319427,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,61.733822,-0.187500,0.812500,1.312500,1.755542,0.989355,1.416357,0.803452,99.998474,3.000000,402.000000,14934.000000,18678.000000,1102.312500,2498.812500,11.062500
1616226672,91.096497,-1.319427,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,-0.187500,0.750000,1.250000,1.757959,0.986133,1.418774,0.707321,99.998474,0.000000,400.000000,14944.000000,18684.000000,1101.562500,2498.812500,11.062500
1616227607,92.224121,-1.266022,0.000000,0.000000,0.000000,0.000000,-0.781441,4.179688,60.952385,-0.250000,0.687500,1.187500,1.756348,0.993384,1.405078,0.450974,99.998474,0.000000,406.000000,14934.000000,18663.000000,1100.437500,2499.000000,11.062500
1616228560,91.816711,-1.204605,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,61.733822,-0.250000,0.687500,1.125000,1.752319,0.991772,1.411523,0.707321,99.998474,1.000000,403.000000,14941.000000,18702.000000,1099.875000,2499.000000,11.062500
1616229495,91.638184,-1.204605,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,61.733822,-0.250000,0.625000,1.062500,1.751514,0.990161,1.411523,0.450974,99.998474,0.000000,412.000000,14932.000000,18666.000000,1098.750000,2498.812500,11.062500
1616230430,92.559814,-1.266022,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,-0.250000,0.625000,1.000000,1.745068,0.995801,1.419580,0.346832,99.998474,0.000000,400.000000,14944.000000,18679.000000,1098.000000,2498.812500,11.062500
1616231365,92.646790,-1.015015,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,-0.312500,0.562500,1.000000,1.743457,1.002246,1.409912,0.458984,99.998474,0.000000,404.000000,14941.000000,18683.000000,1097.250000,2498.812500,11.062500
1616232318,92.520142,-1.041718,0.000000,0.000000,0.000000,0.000000,-0.781441,4.101563,60.952385,-0.312500,0.562500,0.937500,1.740234,1.003857,1.418774,0.552444,99.998474,0.000000,400.000000,14949.000000,18704.000000,1096.687500,2499.000000,11.062500
1616233253,92.103577,-1.266022,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,60.952385,-0.312500,0.500000,0.875000,1.752319,1.001440,1.410718,0.450974,99.998474,0.000000,405.000000,14946.000000,18691.000000,1095.937500,2498.812500,11.062500
1616234187,92.790222,-1.204605,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,60.952385,-0.375000,0.500000,0.875000,1.754736,1.003052,1.415552,0.520401,99.998474,0.000000,400.000000,14948.000000,18692.000000,1095.375000,2498.812500,11.062500
1616235122,93.614197,-1.140518,0.000000,0.000000,0.000000,0.000000,-0.781441,4.140625,61.733822,-0.375000,0.500000,0.812500,1.753931,1.008691,1.418774,0.520401,99.998474,0.000000,400.000000,14948.000000,18685.000000,1094.812500,2499.000000,11.062500
1616236075,94.110107,-0.820084,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,60.952385,-0.375000,0.437500,0.750000,1.741040,1.008691,1.406689,0.325470,99.998474,0.000000,400.000000,14955.000000,18704.000000,1094.625000,2499.000000,11.062500
1616237010,94.189453,-0.507660,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,60.952385,-0.375000,0.437500,0.750000,1.751514,1.003052,1.420386,0.354843,99.998474,0.000000,400.000000,14948.000000,18693.000000,1093.875000,2498.625000,11.062500
1616237945,94.599915,-0.288696,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,60.952385,-0.375000,0.437500,0.750000,1.754736,1.009497,1.413940,0.269394,99.998474,0.000000,400.000000,14951.000000,18691.000000,1093.500000,2498.625000,11.062500
1616238880,93.751526,-0.499649,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,60.952385,-0.375000,0.375000,0.687500,1.741040,1.002246,1.418774,0.317459,99.998474,0.000000,400.000000,14953.000000,18692.000000,1092.937500,2498.812500,11.062500
1616239833,94.097900,-0.515671,0.000000,0.000000,0.000000,0.000000,-1.172161,4.140625,60.952385,-0.375000,0.375000,0.625000,1.744263,1.011914,1.409106,0.450974,99.998474,0.000000,400.000000,14961.000000,18709.000000,1092.750000,2498.812500,11.062500
1616240768,94.151306,-0.507660,0.000000,0.000000,1.000000,0.195313,-0.781441,4.140625,60.952385,-0.375000,0.312500,0.625000,1.749902,1.001440,1.410718,0.426941,99.998474,0.000000,400.000000,14954.000000,18705.000000,1092.375000,2498.812500,11.062500
1616241703,93.949890,-0.272675,13.000000,14.000000,17.000000,1.171875,0.000000,4.140625,60.952385,-0.437500,0.312500,0.625000,1.740234,1.015137,1.419580,0.394897,99.998474,4.000000,400.000000,14955.000000,18701.000000,1091.812500,2498.812500,11.062500
1616242638,95.240784,-0.336761,127.000000,132.000000,156.000000,4.648438,1.562882,4.140625,60.952385,-0.437500,0.312500,0.562500,1.743457,1.007080,1.415552,0.301437,99.998474,0.000000,401.000000,14953.000000,18686.000000,1091.437500,2498.812500,11.062500
1616243591,94.636536,0.616531,413.000000,445.000000,504.000000,5.585938,10.549450,4.140625,60.952385,-0.437500,0.312500,0.562500,1.745874,1.011108,1.417969,0.325470,99.998474,0.000000,400.000000,14968.000000,18716.000000,1091.250000,2498.812500,11.062500
1616244525,92.366028,2.360229,748.000000,828.000000,933.000000,5.820313,25.006105,4.140625,63.296707,-0.437500,0.312500,0.500000,1.744263,1.012720,1.417969,0.325470,99.998474,0.000000,406.000000,14952.000000,18703.000000,1090.875000,2498.812500,11.062500
1616245458,88.314819,4.517822,1109.000000,1227.000000,1380.000000,5.273438,109.401711,4.179688,61.733822,-0.437500,0.250000,0.500000,1.735400,1.017554,1.414746,0.325470,99.998474,0.000000,400.000000,14963.000000,18703.000000,1090.500000,2498.625000,11.062500
1616246390,83.479309,6.963806,1466.000000,1620.000000,1820.000000,5.898438,89.474968,4.179688,61.733822,-0.437500,0.250000,0.437500,1.737012,1.015137,1.421191,0.207977,99.998474,0.000000,400.000000,14954.000000,18688.000000,1090.312500,2498.812500,11.062500
1616247341,77.223206,9.495239,1734.000000,1943.000000,2187.000000,6.054687,84.004883,4.179688,61.733822,-0.437500,0.250000,0.437500,1.739429,1.016748,1.413135,0.386887,99.998474,0.000000,402.000000,14964.000000,18713.000000,1090.125000,2499.000000,11.062500
1616248274,69.769287,12.245636,1831.000000,2098.000000,2389.000000,6.132812,78.534798,4.179688,60.952385,-0.437500,0.250000,0.437500,1.745874,1.019971,1.414746,0.301437,99.998474,0.000000,400.000000,14964.000000,18705.000000,1089.750000,2498.812500,11.062500
1616249207,62.590027,14.616852,1992.000000,2301.000000,2631.000000,6.210937,74.627594,4.179688,60.952385,-0.437500,0.250000,0.375000,1.742651,1.019165,1.415552,0.325470,99.998474,0.000000,400.000000,14959.000000,18694.000000,1089.562500,2498.812500,11.062500
1616250140,55.068970,17.169647,2100.000000,2450.000000,2818.000000,6.250000,69.548233,4.179688,60.170940,-0.437500,0.187500,0.375000,1.749902,1.013525,1.412329,0.325470,99.998474,0.000000,400.000000,14964.000000,18697.000000,1089.562500,2498.812500,11.062500
1616251091,46.936035,19.762497,2263.000000,2644.000000,3049.000000,6.289063,67.203911,4.179688,59.389500,-0.437500,0.187500,0.375000,1.748291,1.029639,1.413940,0.301437,99.998474,0.000000,400.000000,14961.000000,18710.000000,1089.375000,2498.812500,11.062500
1616252024,43.309021,22.980194,2465.000000,2875.000000,3311.000000,6.289063,64.468864,4.179688,58.608059,-0.437500,0.187500,0.312500,1.742651,1.029639,1.418774,0.317459,99.998474,0.000000,404.000000,14961.000000,18699.000000,1089.000000,2498.812500,11.062500
1616252957,40.960693,24.235229,2013.000000,2415.000000,2916.000000,6.328125,63.296707,4.179688,60.170940,-0.437500,0.187500,0.312500,1.748291,1.030444,1.424414,0.207977,99.998474,0.000000,400.000000,14955.000000,18698.000000,1089.000000,2498.625000,11.062500
1616253889,39.567566,25.759964,2671.000000,3108.000000,3597.000000,6.328125,60.561661,4.179688,58.608059,0.500000,0.250000,0.312500,1.755542,1.034473,1.417163,0.771408,99.998474,0.000000,406.000000,14933.000000,18675.000000,1091.250000,2499.000000,11.062500
1616254840,32.807922,30.740051,2827.000000,3276.000000,3785.000000,6.367188,58.608059,4.140625,57.826618,1.375000,0.500000,0.312500,1.749902,1.030444,1.415552,1.641922,99.998474,3.000000,416.000000,14880.000000,18640.000000,1108.312500,2499.000000,11.062500
1616255773,29.377747,33.971100,2999.000000,3457.000000,3982.000000,6.367188,56.263737,4.179688,57.826618,2.687500,0.937500,0.312500,1.756348,1.024805,1.417969,2.579193,99.998474,0.000000,404.000000,14832.000000,18592.000000,1136.437500,2499.000000,11.062500
1616256706,26.684570,36.833649,3200.000000,3646.000000,4195.000000,6.367188,55.091576,4.140625,57.826618,3.812500,1.500000,0.375000,1.762793,1.020776,1.415552,3.529816,99.998474,0.000000,400.000000,14763.000000,18518.000000,1165.875000,2499.187500,11.250000
1616257639,24.885559,38.993912,3877.000000,4113.000000,4707.000000,6.367188,53.528694,4.140625,57.045181,4.812500,2.125000,0.500000,1.764404,1.011914,1.413940,4.365616,99.998474,0.000000,400.000000,14700.000000,18471.000000,1193.250000,2499.000000,11.250000
1616258590,23.056030,41.653519,5355.000000,5210.000000,5864.000000,6.367188,52.747253,4.140625,57.045181,5.812500,2.750000,0.687500,1.764404,0.998218,1.412329,5.204086,99.998474,0.000000,400.000000,14644.000000,18429.000000,1219.312500,2499.187500,11.250000
1616259523,21.725464,43.955307,479.000000,573.000000,544.000000,6.367188,62.124542,4.140625,71.892555,6.687500,3.375000,0.875000,1.765210,0.996606,1.415552,6.098633,99.998474,0.000000,400.000000,14588.000000,18373.000000,1243.875000,2499.562500,11.062500
1616260456,20.533752,45.763092,525.000000,597.000000,572.000000,6.328125,63.296707,4.140625,73.455437,7.562500,4.000000,1.062500,1.757959,0.982910,1.413135,6.787567,99.998474,1.000000,405.000000,14542.000000,18329.000000,1266.750000,2499.187500,11.062500
1616261389,19.491577,47.757797,539.000000,613.000000,593.000000,6.328125,63.296707,4.140625,75.018318,8.375000,4.625000,1.312500,1.761987,0.973242,1.409912,7.655411,99.909973,0.000000,400.000000,14491.000000,18284.000000,1289.062500,2499.375000,11.062500
1616262339,18.838501,49.573593,360.000000,389.000000,430.000000,6.328125,57.435898,4.140625,67.203911,9.187500,5.187500,1.562500,1.774072,0.945044,1.409912,8.347015,99.636841,0.000000,400.000000,14449.000000,18266.000000,1311.000000,2499.375000,11.250000
1616263272,18.397522,50.697784,5253.000000,5044.000000,5659.000000,6.328125,49.230770,4.140625,56.263737,9.937500,5.812500,1.875000,1.768433,0.907983,1.406689,8.974533,99.462891,0.000000,400.000000,14401.000000,18220.000000,1330.875000,2499.562500,11.062500
1616264205,18.186951,51.635056,4200.000000,4377.000000,4947.000000,6.289063,48.840050,4.140625,56.263737,10.562500,6.375000,2.187500,1.762793,0.875757,1.411523,9.599380,99.385071,0.000000,400.000000,14365.000000,18182.000000,1350.375000,2499.562500,11.062500
1616265138,18.321228,52.195816,4146.000000,4590.000000,5110.000000,6.289063,49.621490,4.140625,55.482296,11.125000,6.875000,2.437500,1.773267,0.881396,1.405884,10.117416,99.386597,0.000000,400.000000,14325.000000,18154.000000,1367.812500,2499.375000,11.062500
1616266090,18.280029,52.195816,4995.000000,5565.000000,6001.000000,6.289063,49.230770,4.140625,55.482296,11.625000,7.375000,2.750000,1.772461,0.874951,1.407495,10.734253,99.255371,0.000000,400.000000,14303.000000,18150.000000,1383.937500,2499.750000,11.062500
1616267023,18.614197,52.310638,3647.000000,3960.000000,4530.000000,6.289063,48.840050,4.140625,56.263737,12.125000,7.812500,3.062500,1.782935,0.879785,1.406689,11.110764,99.359131,0.000000,400.000000,14276.000000,18114.000000,1398.000000,2499.750000,11.062500
1616267956,19.168091,52.147751,3258.000000,3643.000000,4147.000000,6.250000,49.621490,4.140625,56.263737,12.500000,8.250000,3.312500,1.774072,0.879785,1.411523,11.594086,99.377441,0.000000,400.000000,14251.000000,18085.000000,1409.437500,2499.937500,11.062500
1616268889,19.856262,51.445465,3087.000000,3498.000000,3972.000000,6.250000,50.012211,4.140625,55.482296,12.875000,8.625000,3.625000,1.778906,0.876562,1.404272,11.914520,99.291992,0.000000,400.000000,14230.000000,18073.000000,1421.062500,2499.562500,11.062500
1616269839,20.280457,50.751190,2874.000000,3313.000000,3776.000000,6.289063,48.840050,4.140625,55.482296,13.187500,9.000000,3.875000,1.781323,0.878980,1.410718,12.299042,99.311829,0.000000,400.000000,14213.000000,18068.000000,1431.375000,2499.750000,11.062500
1616270772,21.557617,49.699097,2757.000000,3205.000000,3652.000000,6.250000,50.012211,4.179688,55.482296,13.375000,9.312500,4.125000,1.775684,0.884619,1.413940,12.477951,99.378967,0.000000,400.000000,14200.000000,18049.000000,1438.875000,2499.750000,10.875000
1616271705,22.517395,47.891312,2810.000000,3250.000000,3674.000000,6.250000,51.184372,4.140625,56.263737,13.437500,9.625000,4.437500,1.778906,0.870923,1.416357,12.595444,99.420166,0.000000,400.000000,14184.000000,18027.000000,1444.125000,2499.562500,10.875000
1616272638,24.353027,45.301132,2719.000000,3144.000000,3547.000000,6.250000,51.184372,4.101563,55.482296,13.437500,9.812500,4.687500,1.779712,0.862866,1.417969,12.736969,99.488831,0.000000,400.000000,14177.000000,18022.000000,1447.500000,2499.375000,10.875000
1616273589,26.574707,42.150192,2698.000000,3060.000000,3462.000000,6.171875,52.356533,4.140625,56.263737,13.312500,9.937500,4.875000,1.778906,0.853198,1.416357,12.667542,99.501038,0.000000,400.000000,14180.000000,18029.000000,1448.062500,2499.562500,10.875000
1616274522,28.450012,40.491943,2545.000000,2980.000000,3346.000000,6.210937,51.184372,4.101563,56.263737,13.125000,10.062500,5.125000,1.781323,0.855615,1.423608,12.603455,99.603271,0.000000,400.000000,14187.000000,18017.000000,1445.625000,2499.375000,10.875000
1616275455,33.198547,35.282211,2230.000000,2582.000000,2958.000000,6.054687,56.263737,4.179688,57.045181,12.875000,10.062500,5.312500,1.774878,0.862061,1.417163,12.477951,99.708557,0.000000,400.000000,14183.000000,18016.000000,1443.187500,2499.187500,10.875000
1616276388,35.594177,33.971100,2945.000000,3277.000000,3622.000000,6.171875,53.528694,4.179688,57.045181,12.375000,10.062500,5.437500,1.773267,0.859644,1.423608,12.007980,99.839783,0.000000,400.000000,14198.000000,18027.000000,1435.687500,2499.375000,10.875000
