DeviceID = e00fce68ccb7400e1fb8aa98	Firmware Version = 1.5.2	Software Version = 0.0.0
1616513050,69.572449,14.224319,6164.000000,6039.000000,5985.000000,5.976563,41.807083,3.945313,418.070831,err,err,2.562500,0.323877,0.111987,1.141626,3.284149,99.998474,0.000000,400.000000,15245.000000,18681.000000,1156.125000,2497.500000,12.375000
1616513999,62.019348,17.548828,6934.000000,6802.000000,6727.000000,5.976563,415.726501,3.906250,994.774170,err,err,2.937500,0.319043,0.079761,1.135986,3.545837,99.998474,0.000000,404.000000,15431.000000,18842.000000,1160.437500,2497.312500,12.375000
1616514930,56.987000,19.167023,208.000000,205.000000,203.000000,5.976563,450.500641,3.906250,943.980530,err,err,3.312500,0.314209,0.066870,1.139209,4.045181,99.998474,0.000000,406.000000,15435.000000,18876.000000,1165.687500,2497.312500,12.375000
1616515861,50.289917,21.169739,236.000000,233.000000,231.000000,5.976563,301.636169,3.906250,876.776550,err,err,3.687500,0.317432,0.058008,1.139209,4.352264,99.998474,0.000000,404.000000,15421.000000,18865.000000,1171.687500,2497.312500,12.375000
1616516792,44.834900,21.920090,228.000000,224.000000,222.000000,5.976563,343.443207,3.906250,956.483521,err,err,4.000000,0.315820,0.052368,1.137598,4.603271,99.998474,0.000000,407.000000,15397.000000,18847.000000,1178.437500,2497.500000,12.375000
1616517742,51.553345,18.229752,5799.000000,5726.000000,5684.000000,5.898438,205.909653,3.867188,745.494568,err,err,4.125000,0.322266,0.049951,1.137598,5.051880,99.998474,0.000000,400.000000,15332.000000,18834.000000,1185.750000,2497.500000,12.375000
1616518672,51.658630,18.176346,6877.000000,6773.000000,6720.000000,5.898438,410.256409,3.906250,967.423767,err,err,4.250000,0.317432,0.045117,1.135181,5.105286,99.998474,0.000000,400.000000,15378.000000,18840.000000,1192.125000,2497.500000,12.187500
1616519603,56.097412,15.914612,5531.000000,5475.000000,5432.000000,5.859375,554.822998,3.906250,932.258911,err,err,4.250000,0.315015,0.033838,1.125513,5.428391,99.998474,0.000000,400.000000,15378.000000,18839.000000,1197.562500,2497.500000,12.375000
1616520534,52.032471,17.845230,210.000000,206.000000,204.000000,5.976563,437.606842,3.906250,983.833984,err,err,4.375000,0.317432,0.033838,1.123901,5.428391,99.998474,0.000000,411.000000,15373.000000,18833.000000,1202.062500,2497.500000,12.375000
1616521484,49.740601,19.052200,241.000000,236.000000,234.000000,5.976563,395.409058,3.906250,1016.654480,err,err,4.562500,0.327100,0.034644,1.122290,5.551224,99.998474,0.000000,400.000000,15291.000000,18800.000000,1206.000000,2497.500000,12.375000
1616522415,47.824097,19.896011,234.000000,231.000000,230.000000,6.015625,359.072052,3.906250,1000.244263,err,err,4.812500,0.319849,0.031421,1.127124,5.609970,99.998474,0.000000,407.000000,15346.000000,18813.000000,1210.125000,2497.687500,12.375000
1616523345,49.934387,19.142990,251.000000,247.000000,243.000000,6.015625,313.357758,3.945313,1040.097656,err,err,4.875000,0.327100,0.032227,1.127124,5.994492,99.998474,0.000000,405.000000,15338.000000,18799.000000,1214.812500,2497.500000,12.187500
1616524276,55.180359,16.194992,4304.000000,4322.000000,4339.000000,5.781250,605.225891,3.906250,1034.627686,err,err,5.000000,0.324683,0.026587,1.117456,6.047897,99.998474,0.000000,404.000000,15334.000000,18800.000000,1219.687500,2497.500000,12.187500
1616525226,67.053223,11.786346,3047.000000,3064.000000,3083.000000,5.703125,13.675214,3.867188,657.191711,err,err,4.750000,0.330322,0.016113,1.116650,6.173401,99.998474,0.000000,400.000000,15253.000000,18791.000000,1224.187500,2497.125000,12.375000
1616526158,69.851685,11.150818,3572.000000,3565.000000,3578.000000,5.761719,17.191696,3.925781,656.410278,err,err,4.625000,0.331934,0.017725,1.121484,6.010513,99.998474,0.000000,400.000000,15338.000000,18809.000000,1226.625000,2497.312500,12.375000
1616527090,73.876953,9.909134,2364.000000,2396.000000,2406.000000,5.625000,9.768010,3.906250,661.880371,err,err,4.500000,0.330322,0.007251,1.136792,5.927734,99.998474,0.000000,400.000000,15363.000000,18816.000000,1227.375000,2497.500000,12.375000
1616528021,73.605347,10.282974,3398.000000,3397.000000,3404.000000,5.742188,15.628817,3.906250,659.536011,err,err,4.437500,0.326294,0.009668,1.135181,5.772858,99.998474,0.000000,400.000000,15362.000000,18820.000000,1227.000000,2497.500000,12.187500
1616528976,71.134949,11.284332,4114.000000,4084.000000,4081.000000,5.781250,23.052504,3.906250,666.568970,err,err,4.437500,0.333545,0.006445,1.156934,5.551224,99.998474,0.000000,400.000000,15211.000000,18784.000000,1226.625000,2497.500000,12.375000
1616529907,70.323181,11.417847,3379.000000,3415.000000,3425.000000,5.742188,799.804626,3.906250,1599.609253,err,err,4.437500,0.328711,0.000806,1.165796,5.559235,99.998474,0.000000,400.000000,15354.000000,18815.000000,1225.875000,2497.500000,12.375000
1616530838,71.853638,10.907822,3075.000000,3084.000000,3095.000000,5.742188,13.284493,3.906250,667.350403,err,err,4.437500,0.335156,0.000806,1.181909,5.804901,99.998474,0.000000,400.000000,15374.000000,18827.000000,1225.500000,2497.500000,12.187500
1616531769,74.682617,9.783630,2580.000000,2576.000000,2596.000000,5.664063,11.330892,3.906250,667.350403,err,err,4.437500,0.334351,0.000000,1.194800,5.671387,99.998474,0.000000,406.000000,15374.000000,18826.000000,1225.500000,2497.500000,12.187500
1616532719,74.203491,10.298996,3041.000000,3033.000000,3045.000000,5.703125,12.893773,3.906250,666.568970,err,err,4.375000,0.342407,0.000000,1.197217,5.551224,99.998474,0.000000,400.000000,15283.000000,18793.000000,1225.312500,2497.500000,12.375000
1616533651,75.067139,9.909134,2418.000000,2420.000000,2436.000000,5.664063,10.940171,3.906250,668.131897,err,err,4.375000,0.339990,0.000000,1.199634,5.489807,99.998474,0.000000,400.000000,15372.000000,18823.000000,1225.312500,2497.312500,12.187500
1616534582,76.060486,9.602051,2670.000000,2667.000000,2684.000000,5.664063,13.675214,3.906250,668.131897,err,err,4.312500,0.341602,0.000000,1.190771,5.609970,99.998474,0.000000,400.000000,15384.000000,18832.000000,1224.937500,2497.312500,12.187500
