DeviceID = e00fce682a79a64999b7b409	Firmware Version = 1.5.2	Software Version = 0.0.0
1606437393,0.000000,0.000000,3.476563,166.446899,37.696838,-1.240000,0.000000,0.000000,0.000000,3.812500,3.812500,4.062500,1.398633,1.874780,1.714453,4.060000,91.735840,0.000000,400.000000,13514.000000,18334.000000,1206.562500,2497.500000,11.812500
1606438326,0.000000,0.000000,3.476563,86.739929,37.597656,-1.220000,0.000000,0.000000,0.000000,3.812500,3.812500,4.062500,1.400244,1.875586,1.708813,4.050000,91.709900,0.000000,400.000000,13707.000000,18443.000000,1205.437500,2497.312500,11.812500
1606439261,0.000000,0.000000,3.476563,87.521370,37.553406,-1.080000,0.000000,0.000000,0.000000,3.812500,3.750000,4.062500,1.401050,1.876392,1.709619,4.130000,91.882324,0.000000,400.000000,13738.000000,18471.000000,1204.500000,2497.500000,12.000000
1606440196,0.000000,0.000000,3.476563,92.210014,37.530518,-1.210000,0.000000,0.000000,0.000000,3.750000,3.750000,4.000000,1.399439,1.872363,1.703174,3.940000,91.671753,0.000000,400.000000,13751.000000,18466.000000,1203.937500,2497.312500,12.000000
1606441148,0.000000,0.000000,3.476563,85.177048,37.500000,-1.240000,0.000000,0.000000,0.000000,3.750000,3.750000,4.000000,1.399439,1.874780,1.711230,3.940000,91.648865,0.000000,400.000000,13762.000000,18490.000000,1203.562500,2497.500000,12.000000
1606442083,0.000000,0.000000,3.476563,85.958488,37.500000,-1.070000,0.000000,0.000000,0.000000,3.750000,3.687500,4.000000,1.401855,1.874780,1.708813,4.000000,91.719055,0.000000,400.000000,13769.000000,18486.000000,1203.187500,2497.312500,12.000000
1606443018,0.000000,0.000000,3.476563,87.521370,37.512207,-1.250000,0.000000,0.000000,0.000000,3.750000,3.687500,4.000000,1.399439,1.868335,1.705591,4.090000,91.871643,0.000000,400.000000,13773.000000,18488.000000,1202.625000,2497.312500,12.000000
1606443953,0.000000,0.000000,3.476563,89.084251,37.500000,-0.900000,0.000000,0.000000,0.000000,3.750000,3.687500,4.000000,1.405078,1.866724,1.711230,4.000000,91.812134,0.000000,400.000000,13764.000000,18492.000000,1202.625000,2497.687500,11.812500
1606444906,0.000000,0.000000,3.476563,82.832726,41.671753,-1.210000,0.000000,0.000000,0.000000,3.750000,3.687500,4.000000,1.405884,1.867529,1.708813,4.060000,91.781616,0.000000,400.000000,13787.000000,18507.000000,1202.437500,2497.125000,12.000000
1606445840,0.000000,0.000000,3.476563,82.832726,37.503052,-1.210000,0.000000,0.000000,0.000000,3.750000,3.687500,4.000000,1.408301,1.872363,1.705591,3.970000,91.789246,0.000000,400.000000,13784.000000,18492.000000,1202.250000,2497.500000,11.812500
