DeviceID = e00fce682c26b88b84ab26f2	Firmware Version = 1.5.2	Software Version = 0.0.0
1606439305,0.000000,-0.781441,3.652344,54.700855,62.702942,0.266724,0.000000,0.000000,0.000000,2.167969,96.296692,0.000000,400.000000,13698.000000,18478.000000,1.476364,97.183228,0.000000,400.000000,13881.000000,18499.000000,1124.437500,2498.250000,11.625000,1136.062500,2497.687500,10.875000
1606440251,0.000000,-1.172161,3.671875,62.515266,62.594604,0.266724,0.000000,0.000000,0.000000,2.103882,96.217346,0.000000,400.000000,13920.000000,18602.000000,1.444321,97.174072,0.000000,400.000000,14106.000000,18627.000000,1123.312500,2497.875000,11.625000,1135.500000,2497.687500,10.875000
1606441216,0.000000,-0.781441,3.671875,54.700855,62.619019,0.013046,0.000000,0.000000,0.000000,1.940994,96.237183,0.000000,400.000000,13969.000000,18635.000000,1.444321,97.140503,0.000000,400.000000,14155.000000,18677.000000,1122.375000,2497.875000,11.625000,1135.125000,2497.500000,10.875000
1606442162,0.000000,-0.781441,3.671875,63.296707,62.974548,-0.379486,0.000000,0.000000,0.000000,2.042465,96.249390,0.000000,400.000000,13996.000000,18655.000000,1.195984,97.097778,0.000000,400.000000,14184.000000,18689.000000,1120.687500,2497.875000,11.625000,1134.375000,2497.687500,10.875000
1606443109,0.000000,-0.781441,3.671875,63.296707,63.110352,-1.247330,0.000000,0.000000,0.000000,2.167969,96.253967,0.000000,400.000000,14018.000000,18666.000000,1.059799,97.140503,0.000000,400.000000,14200.000000,18709.000000,1119.000000,2497.875000,11.625000,1133.625000,2497.687500,10.875000
1606444056,0.000000,-0.781441,3.671875,63.296707,64.002991,-1.882858,0.000000,0.000000,0.000000,1.924973,96.260071,0.000000,400.000000,14021.000000,18672.000000,1.059799,97.096252,0.000000,400.000000,14206.000000,18720.000000,1117.500000,2497.875000,11.625000,1132.875000,2497.500000,10.875000
1606445021,0.000000,-0.781441,3.671875,52.356533,64.387512,-2.053757,0.000000,0.000000,0.000000,1.916962,96.163940,0.000000,400.000000,14027.000000,18669.000000,1.091843,97.105408,0.000000,400.000000,14225.000000,18718.000000,1116.937500,2497.687500,11.625000,1132.500000,2497.500000,10.875000
1606445968,0.000000,-0.781441,3.671875,53.137974,62.188721,-1.300735,0.000000,0.000000,0.000000,1.940994,96.171570,0.000000,400.000000,14037.000000,18685.000000,1.067810,97.123718,0.000000,400.000000,14234.000000,18729.000000,1116.187500,2497.687500,11.625000,1131.562500,2497.687500,10.875000
1606446915,0.000000,-0.781441,3.632813,55.482296,61.990356,-2.024384,0.000000,0.000000,0.000000,1.916962,96.228027,0.000000,400.000000,14036.000000,18686.000000,1.075821,97.155762,0.000000,400.000000,14231.000000,18731.000000,1115.625000,2497.875000,11.625000,1131.000000,2497.875000,10.875000
1606447862,0.000000,-0.781441,3.671875,63.296707,63.200378,-3.255386,0.000000,0.000000,0.000000,1.916962,96.228027,0.000000,400.000000,14046.000000,18691.000000,1.179962,97.187805,0.000000,400.000000,14234.000000,18737.000000,1115.250000,2498.062500,11.625000,1130.250000,2497.500000,10.875000
1606449062,0.000000,-0.781441,3.632813,75.018318,64.385986,-2.942963,0.000000,0.000000,0.000000,1.722031,96.180725,0.000000,400.000000,13994.000000,18657.000000,0.998383,97.108459,0.000000,400.000000,14181.000000,18711.000000,1115.812500,2497.687500,11.625000,1131.562500,2497.687500,10.875000
1606450026,0.000000,-0.781441,3.632813,53.919415,63.980103,-2.745361,0.000000,0.000000,0.000000,1.767426,96.189880,0.000000,400.000000,14032.000000,18676.000000,1.099854,97.074890,0.000000,400.000000,14216.000000,18727.000000,1114.312500,2497.687500,11.625000,1130.062500,2497.687500,10.875000
1606450973,0.000000,-0.781441,3.671875,54.700855,63.977051,-2.491684,0.000000,0.000000,0.000000,1.852875,96.209717,0.000000,400.000000,14045.000000,18687.000000,0.942307,97.062683,0.000000,400.000000,14211.000000,18733.000000,1113.000000,2497.875000,11.625000,1128.937500,2497.500000,10.875000
1606451920,0.000000,-0.781441,3.632813,55.482296,64.077759,-2.251358,0.000000,0.000000,0.000000,1.916962,96.290588,0.000000,400.000000,14062.000000,18694.000000,0.880890,97.042847,0.000000,400.000000,14222.000000,18728.000000,1112.250000,2497.687500,11.625000,1128.187500,2497.687500,10.875000
1606452867,0.000000,-0.781441,3.632813,63.296707,63.543701,-2.251358,0.000000,0.000000,0.000000,1.665955,96.160889,0.000000,400.000000,14055.000000,18694.000000,0.942307,97.183228,0.000000,400.000000,14235.000000,18740.000000,1111.500000,2497.687500,11.625000,1127.437500,2497.687500,10.875000
1606453832,0.000000,-0.781441,3.632813,63.296707,63.577271,-2.251358,0.000000,0.000000,0.000000,1.722031,96.173096,0.000000,400.000000,14052.000000,18689.000000,0.942307,97.117615,0.000000,400.000000,14228.000000,18739.000000,1110.937500,2498.062500,11.625000,1127.062500,2497.687500,10.875000
1606454779,0.000000,-0.781441,3.632813,51.575092,63.284302,-2.251358,0.000000,0.000000,0.000000,1.743393,96.179199,0.000000,400.000000,14060.000000,18696.000000,0.942307,97.149658,0.000000,400.000000,14230.000000,18742.000000,1110.000000,2497.875000,11.625000,1126.500000,2497.875000,10.875000
1606455726,0.000000,-0.390720,3.632813,53.137974,63.468933,-2.243347,0.000000,0.000000,0.000000,1.916962,96.333313,0.000000,400.000000,14067.000000,18697.000000,0.942307,97.180176,0.000000,400.000000,14239.000000,18742.000000,1109.625000,2497.875000,11.625000,1125.937500,2497.687500,11.062500
