DeviceID = e00fce6829163099f836ae78	Firmware Version = 1.5.2	Software Version = 0.0.0
975716482,5.839844,171.135529,3.437500,382.905975,37.576294,-1.230000,252.000000,250.000000,248.000000,err,err,-0.312500,0.666284,0.095874,0.457617,-0.170000,97.090149,5.000000,400.000000,10719.000000,15336.000000,1079.250000,2497.687500,0.000000
975720651,6.210937,123.467644,3.437500,357.118469,15.625000,-44.660000,979.000000,1025.000000,1008.000000,err,err,-0.312500,0.669507,0.097485,0.451978,-0.040000,97.096252,6.000000,400.000000,10732.000000,15346.000000,1079.250000,2497.687500,0.000000
975721384,6.054687,130.891342,3.437500,345.396820,13.923645,-43.869999,514.000000,571.000000,548.000000,err,err,-0.312500,0.617944,0.121655,0.443921,0.220000,95.289612,0.000000,400.000000,10656.000000,15369.000000,1080.000000,2497.687500,0.000000
975722106,6.132812,118.778999,3.417969,337.582397,13.674927,-43.980000,527.000000,579.000000,557.000000,err,err,-0.312500,0.578467,0.161133,0.442310,0.090000,94.947815,0.000000,400.000000,10648.000000,15375.000000,1080.187500,2498.062500,0.000000
975722838,6.093750,114.481079,3.417969,336.019531,13.391113,-43.970001,703.000000,769.000000,730.000000,err,err,-0.312500,0.562353,0.162744,0.447144,-0.040000,94.804382,5.000000,400.000000,10651.000000,15385.000000,1080.187500,2497.875000,0.000000
975723581,6.132812,111.355309,3.398438,334.456665,7.373047,-43.799999,713.000000,794.000000,749.000000,err,err,-0.312500,0.573633,0.140186,0.445532,0.220000,94.895935,2.000000,408.000000,10663.000000,15408.000000,1080.187500,2498.062500,0.000000
975724610,6.171875,109.792435,3.398438,339.926758,12.503052,-43.980000,666.000000,760.000000,721.000000,err,err,-0.312500,0.579272,0.085400,0.457617,0.090000,95.631409,13.000000,401.000000,10683.000000,15399.000000,1079.625000,2498.062500,0.000000
975726629,6.152343,106.666672,3.398438,343.833954,8.793640,-44.660000,761.000000,857.000000,808.000000,err,err,-0.312500,0.698511,0.084595,0.459229,-0.040000,96.205139,2.000000,400.000000,10731.000000,15414.000000,1079.437500,2498.250000,0.000000
975728559,6.132812,125.811966,3.398438,355.555573,13.296509,-0.570000,471.000000,512.000000,485.000000,err,err,-0.312500,0.637280,0.088623,0.458423,-0.040000,96.263123,4.000000,400.000000,10737.000000,15416.000000,1079.437500,2498.062500,0.000000
975729535,5.683594,165.274719,3.398438,364.151428,18.945313,-1.000000,297.000000,299.000000,296.000000,err,err,-0.312500,0.593774,0.079761,0.458423,-0.170000,95.402527,0.000000,400.000000,10705.000000,15411.000000,1079.812500,2497.875000,0.000000
