NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24
e00fce682a79a64999b7b409,2000-00-01,1605292771,0.000000,0.000000,0.000000,0.000000,99.998474,129.990005,252.000000,219.000000,161.000000,19.562500,19.500000,20.562500,0.045117,0.128906,0.104736,129.990005,99.998474,0.000000,0.000000,0.000000,0.000000,-0.187500,-0.187500,0.000000
e00fce682a79a64999b7b409,2020-15-13,1615600240,0.000000,0.000000,0.000000,0.000000,99.998474,129.990005,57.000000,43.000000,32.000000,20.437500,20.250000,20.312500,0.043506,0.123267,0.121655,129.990005,99.998474,0.000000,0.000000,0.000000,0.000000,-0.187500,0.000000,0.000000
e00fce682a79a64999b7b409,2020-15-13,1615601191,0.000000,0.000000,0.000000,0.000000,err,err,60.000000,46.000000,34.000000,20.500000,20.250000,20.250000,0.050757,0.132129,0.130518,129.990005,99.998474,0.000000,0.000000,0.000000,0.000000,-0.187500,0.000000,0.000000
e00fce682a79a64999b7b409,2020-03-13,1605298846,0.761719,-0.781441,3.496094,161.758240,1.379395,20.629999,55.000000,41.000000,30.000000,20.562500,20.312500,20.562500,0.057202,0.130518,0.124072,20.900000,51.325989,0.000000,400.000000,11686.000000,15473.000000,1675.125000,2498.062500,12.000000
e00fce682a79a64999b7b409,2020-03-13,1605299797,0.781250,-0.781441,3.476563,94.554337,0.585938,20.980000,55.000000,41.000000,30.000000,20.562500,20.312500,20.312500,0.057202,0.146631,0.125684,21.030001,50.541687,0.000000,400.000000,12270.000000,16078.000000,1677.562500,2498.062500,11.812500
e00fce682a79a64999b7b409,2020-03-13,1605300732,0.976563,-0.390720,3.476563,94.554337,0.024414,20.629999,61.000000,44.000000,32.000000,20.562500,20.250000,20.312500,0.056396,0.136157,0.139380,20.900000,50.009155,0.000000,400.000000,12480.000000,16343.000000,1678.312500,2497.875000,12.000000
e00fce682a79a64999b7b409,2020-03-13,1605301667,0.976563,-0.390720,3.476563,94.554337,41.857910,20.629999,60.000000,44.000000,31.000000,20.625000,20.375000,20.500000,0.049146,0.148242,0.125684,20.969999,49.707031,0.000000,400.000000,12640.000000,16576.000000,1679.250000,2497.875000,12.000000
e00fce682a79a64999b7b409,2020-03-13,1605302602,0.937500,-0.390720,3.476563,93.772896,41.406250,20.959999,58.000000,42.000000,29.000000,20.625000,20.375000,20.375000,0.062842,0.134546,0.124072,20.900000,49.296570,0.000000,400.000000,12757.000000,16784.000000,1680.000000,2497.875000,11.812500
e00fce682a79a64999b7b409,2020-03-13,1605303555,0.898438,-0.390720,3.476563,85.177048,41.047668,21.010000,55.000000,39.000000,27.000000,20.625000,20.375000,20.500000,0.053979,0.131323,0.119238,21.030001,49.000549,0.000000,400.000000,12844.000000,17023.000000,1681.125000,2497.875000,11.812500
e00fce682a79a64999b7b409,2020-03-13,1605304489,0.898438,-0.390720,3.476563,94.554337,40.798950,20.660000,57.000000,40.000000,27.000000,20.750000,20.500000,20.562500,0.058813,0.132129,0.125684,21.000000,48.522949,0.000000,400.000000,12883.000000,17149.000000,1682.812500,2497.687500,11.812500
e00fce682a79a64999b7b409,2020-11-20,1605889688,0.058594,-0.390720,3.476563,138.315018,26.550293,21.990000,100.000000,89.000000,81.000000,21.562500,21.187500,21.625000,0.080566,0.018530,0.106348,22.040001,39.152527,0.000000,400.000000,11946.000000,16334.000000,1705.125000,2498.062500,12.000000
e00fce682a79a64999b7b409,2020-11-20,1605890621,0.312500,-0.390720,3.476563,85.958488,25.489807,21.299999,142.000000,127.000000,110.000000,21.562500,21.250000,21.375000,0.053174,0.019336,0.108765,22.040001,38.949585,0.000000,400.000000,12473.000000,16845.000000,1704.562500,2497.687500,12.000000
e00fce682a79a64999b7b409,2020-11-23,1606149404,5.234375,5.079365,3.476563,171.916977,50.000000,-1.230000,520.000000,516.000000,542.000000,1.000000,1.187500,1.875000,1.474365,1.796631,1.619385,1.430000,53.007507,0.000000,400.000000,12100.000000,16676.000000,1153.687500,2497.500000,12.187500
e00fce682a79a64999b7b409,2020-11-23,1606150336,5.351563,6.642247,3.476563,82.832726,6.065369,1.420000,1152.000000,1126.000000,1188.000000,0.937500,1.250000,1.937500,1.472754,1.795020,1.620996,1.480000,56.350708,0.000000,401.000000,12750.000000,17253.000000,1133.250000,2497.500000,12.187500
e00fce682a79a64999b7b409,2020-11-23,1606151269,5.507813,6.642247,3.476563,82.832726,0.296021,-1.070000,1471.000000,1442.000000,1516.000000,1.000000,1.250000,1.937500,1.467920,1.803076,1.622607,1.480000,58.517456,0.000000,400.000000,12992.000000,17497.000000,1127.437500,2497.500000,12.187500
