DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685108,29.421997,-9.351654,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,-3.437500,1.359961,err.772,0.416528,-0.937500,1.135986,2813.250000,2497.500000,10.875000,3273,98.400879,-1.115814
946685107,29.331970,-9.306259,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.359961,err.772,0.423779,err.772,1.132764,2811.187500,2497.500000,10.875000,3294,98.371887,-1.145191
946685108,29.321289,-9.351654,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,149.255188,err.772,1.361572,-2.250000,0.410083,err.772,1.132764,2811.187500,2497.500000,10.875000,3310,98.335266,-1.129169
946685107,29.304504,-9.573288,0.000000,0.000000,0.000000,0.000000,-0.781441,3.359375,146.129425,err.772,1.362378,-2.250000,0.414917,25.000000,1.130347,2812.875000,2497.500000,10.875000,3289,98.399353,-1.129169
946685107,29.298401,-9.541245,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,-3.562500,1.360767,-2.250000,0.411694,err.772,1.135181,2812.687500,2497.500000,10.875000,3280,98.335266,-1.129169
946685107,29.269409,-9.351654,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.359961,-2.312500,0.420557,err.772,1.131152,2812.500000,2497.687500,10.875000,3300,98.344421,-1.171894
946685107,29.327393,-9.674759,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,145.347977,-3.687500,1.357544,-2.312500,0.417334,err.772,1.135986,2812.500000,2497.500000,10.875000,3288,98.312378,-1.171894
946685107,29.283142,-9.674759,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,-3.687500,1.363184,25.000000,0.418945,err.772,1.134375,2812.500000,2497.500000,10.875000,3289,98.303223,-1.171894
946685107,29.235840,-9.698792,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.355933,-2.375000,0.412500,-1.000000,1.137598,2812.312500,2497.500000,10.875000,3296,98.307800,-1.187916
946685108,29.286194,-9.808273,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,149.255188,err.772,1.355127,err.772,0.411694,-1.000000,1.135181,2812.125000,2497.500000,10.875000,3284,98.300171,-1.214619
