DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685106,27.949524,-10.304947,0.018402,0.025604,0.033356,0.000000,-1.172161,3.437500,96.117218,err.772,1.163379,err.772,0.405249,-1.187500,1.144849,2817.750000,2497.500000,11.062500,3243,97.579956,-1.783398
946685106,27.781677,-10.328979,0.018768,0.026276,0.034424,0.000000,-0.781441,3.437500,96.117218,-5.375000,1.327734,err.772,0.403638,err.772,1.150488,2817.937500,2497.312500,10.875000,3278,97.579956,-1.783398
946685106,27.679443,-10.051270,0.019592,0.027283,0.035828,0.000000,-1.172161,3.437500,96.117218,err.772,1.175464,err.772,0.396387,err.772,1.152905,2817.000000,2497.500000,10.875000,3256,97.526550,-1.796749
946685106,27.577209,-9.920425,0.022247,0.029968,0.038666,0.000000,-0.781441,3.437500,96.117218,-5.500000,1.324512,-3.437500,0.397192,err.772,1.149683,2818.687500,2497.500000,10.875000,3254,97.579956,-1.796749
946685106,27.626038,-9.487839,0.024750,0.032501,0.041382,0.000000,-1.172161,3.437500,96.117218,-5.437500,1.324512,-3.500000,0.403638,-1.187500,1.146460,2805.187500,2497.687500,10.875000,3269,97.506714,-1.767376
946685106,27.458191,-9.266205,0.021362,0.029785,0.039307,0.000000,-1.172161,3.417969,107.057388,-5.437500,1.323706,-3.500000,0.402026,err.772,1.144043,2820.375000,2497.687500,10.875000,3253,97.547913,-1.823452
946685106,27.537537,-9.044571,0.022827,0.031403,0.041107,0.000000,-1.172161,3.437500,96.117218,err.772,1.173853,err.772,0.408472,err.772,1.148071,2818.687500,2497.500000,10.875000,3266,97.547913,-1.823452
946685106,27.154541,-8.344955,0.069946,0.074188,0.080566,0.000000,-1.172161,3.437500,97.680099,err.772,1.174658,err.772,0.405249,err.772,1.148877,2819.812500,2497.500000,10.875000,3290,97.599792,-1.839474
946685106,26.858521,-7.725449,0.040497,0.047882,0.056885,0.000000,-1.172161,3.437500,96.898659,err.772,1.174658,err.772,0.389136,25.000000,1.148877,2820.750000,2497.500000,11.062500,3266,97.567749,-1.852825
946685106,26.957703,-7.725449,0.023895,0.033020,0.043579,0.000000,-1.172161,3.437500,96.898659,-5.375000,1.320483,err.772,0.402832,err.772,1.145654,2820.562500,2497.500000,10.875000,3279,97.558594,-1.852825
