DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685108,29.229736,-11.060638,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,147.692307,-5.250000,1.337402,-3.562500,0.405249,25.000000,1.115039,2807.062500,2497.687500,10.875000,3355,97.718811,-2.007706
946685108,29.212952,-10.713501,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,147.692307,err.772,1.328540,err.772,0.402832,-1.562500,1.115845,2809.500000,2497.687500,10.875000,3352,97.782898,-2.050430
946685108,29.095459,-10.422440,0.000000,0.000000,0.000000,0.000000,-0.781441,3.320312,148.473755,err.772,1.337402,-3.562500,0.402832,-1.562500,1.121484,2809.875000,2497.875000,10.875000,3338,97.773743,-2.037079
946685108,29.187012,-10.184784,0.000000,0.000000,0.000000,0.000000,-1.172161,3.300781,148.473755,-5.250000,1.331763,err.772,0.407666,err.772,1.115845,2808.187500,2497.687500,10.875000,3370,97.804260,-2.079803
946685108,29.092407,-9.920425,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,148.473755,-5.312500,1.330151,-3.625000,0.410083,err.772,1.119873,2807.812500,2497.687500,10.875000,3341,97.740173,-2.050430
946685108,29.058838,-9.792252,0.000000,0.000000,0.000000,0.000000,-1.172161,3.339844,147.692307,-5.250000,1.330151,-3.625000,0.403638,-1.562500,1.113428,2808.187500,2497.500000,10.875000,3337,97.740173,-2.063782
946685108,29.013062,-9.792252,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,147.692307,-5.312500,1.335791,err.772,0.402026,err.772,1.115039,2810.437500,2497.687500,10.875000,3357,97.750854,-2.063782
946685108,29.032898,-9.768219,0.000000,0.000000,0.000000,0.000000,-1.172161,3.300781,147.692307,err.772,1.334180,err.772,0.401221,-1.625000,1.109399,2810.437500,2497.500000,10.875000,3329,97.781372,-2.093155
946685108,28.881836,-9.541245,0.000000,0.000000,0.000000,0.000000,-1.172161,3.300781,147.692307,err.772,1.328540,-3.625000,0.402026,-1.562500,1.118262,2810.625000,2497.500000,10.875000,3339,97.781372,-2.106506
946685108,28.842163,-9.541245,0.000000,0.000000,0.000000,0.000000,-1.172161,3.300781,148.473755,-5.312500,1.332568,err.772,0.408472,-1.625000,1.113428,2808.375000,2497.875000,10.875000,3356,97.685242,-2.106506
