DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685107,29.089355,-11.183472,0.000000,0.000000,0.000000,0.000000,-0.781441,3.417969,142.222229,-4.375000,1.351904,25.000000,0.416528,-0.812500,1.191577,2812.500000,2497.687500,10.875000,3174,97.987366,-1.201267
946685107,29.063416,-11.060638,0.000000,0.000000,0.000000,0.000000,-1.172161,3.417969,141.440781,err.772,1.353516,-2.687500,0.418945,-0.875000,1.189966,2812.500000,2497.500000,10.875000,3170,97.914124,-1.230640
946685107,29.069519,-11.052628,0.000000,0.000000,0.000000,0.000000,-1.172161,3.417969,142.222229,err.772,1.347876,-2.687500,0.416528,err.772,1.188354,2813.625000,2497.312500,10.875000,3141,97.979736,-1.260014
946685107,29.008484,-11.183472,0.000000,0.000000,0.000000,0.000000,-1.172161,3.417969,142.222229,-4.375000,1.352710,err.772,0.422168,err.772,1.187549,2813.250000,2497.500000,10.875000,3157,97.955322,-1.273365
946685107,29.072571,-11.276932,0.000000,0.000000,0.000000,0.000000,-1.172161,3.417969,142.222229,err.772,1.349487,-2.750000,0.418945,-0.875000,1.185938,2813.250000,2497.500000,10.875000,3134,97.947693,-1.260014
946685107,28.991699,-11.292953,0.000000,0.000000,0.000000,0.000000,-1.172161,3.437500,143.003677,-4.437500,1.351099,-2.750000,0.414917,err.772,1.185132,2812.312500,2497.500000,10.875000,3189,97.886658,-1.289387
946685107,29.006958,-11.335678,0.000000,0.000000,0.000000,0.000000,-1.172161,3.437500,94.554337,-4.500000,1.351099,-2.812500,0.417334,err.772,1.189966,2812.312500,2497.500000,10.875000,3144,97.904968,-1.260014
946685107,28.967285,-11.421127,0.000000,0.000000,0.000000,0.000000,-1.172161,3.417969,143.003677,err.772,1.346265,-2.812500,0.411694,err.772,1.185938,2812.312500,2497.500000,10.875000,3182,97.901917,-1.302738
946685107,29.011536,-11.367722,0.000000,0.000000,0.000000,0.000000,-0.781441,3.398438,143.003677,-4.500000,1.350293,-2.812500,0.416528,err.772,1.181103,2812.500000,2497.500000,10.875000,3170,97.846985,-1.273365
946685107,28.991699,-11.429138,0.000000,0.000000,0.000000,0.000000,-1.172161,3.417969,146.910873,err.772,1.349487,err.772,0.412500,-0.937500,1.179492,2812.125000,2497.312500,10.875000,3177,97.879028,-1.316090
