DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685108,29.597473,-9.172745,0.000000,0.000000,0.000000,0.000000,-1.172161,3.378906,145.347977,err.772,1.368823,-2.000000,0.411694,err.772,1.133569,2814.937500,2497.125000,10.875000,3289,98.486328,-1.003662
946685107,29.542542,-9.234161,0.000000,0.000122,0.000000,0.000000,-0.781441,3.359375,145.347977,err.772,1.364795,-2.000000,0.412500,-0.875000,1.140015,2814.750000,2497.500000,10.875000,3246,98.477173,-1.003662
946685107,29.566956,-9.234161,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.367212,-2.000000,0.416528,-0.875000,1.137598,2814.750000,2497.500000,10.875000,3284,98.432922,-1.003662
946685107,29.490662,-9.258194,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.368018,err.772,0.418945,-0.875000,1.133569,2814.562500,2497.500000,10.875000,3283,98.417664,-1.030365
946685107,29.492188,-9.100647,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.366406,err.772,0.418140,err.772,1.132764,2814.562500,2497.500000,10.875000,3287,98.486328,-1.046387
946685107,29.536438,-9.172745,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.366406,err.772,0.420557,err.772,1.130347,2814.750000,2497.500000,10.875000,3291,98.487854,-1.073090
946685107,29.495239,-9.172745,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.363184,-2.125000,0.414917,err.772,1.132764,2814.562500,2497.312500,10.875000,3274,98.440552,-1.059738
946685107,29.388428,-9.298248,0.000000,0.000000,0.000000,0.000000,-1.172161,3.378906,144.566544,25.000000,1.359155,-2.187500,0.414917,-0.937500,1.132764,2811.562500,2497.312500,10.875000,3300,98.385620,-1.030365
946685107,29.325867,-9.415741,0.000000,0.000000,0.000000,0.000000,-0.781441,3.359375,145.347977,-3.437500,1.364795,err.772,0.418945,-0.937500,1.138403,2814.000000,2497.687500,10.875000,3284,98.377991,-1.086441
946685107,29.391479,-9.415741,0.000000,0.000000,0.000000,0.000000,-1.172161,3.359375,145.347977,err.772,1.360767,-2.187500,0.414917,err.772,1.134375,2811.187500,2497.875000,10.875000,3312,98.371887,-1.115814
