DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685106,17.698669,16.680984,0.004501,0.005127,0.004868,0.000000,0.000000,0.000000,0.000000,-5.125000,1.322900,err.772,0.407666,err.772,1.138403,2849.812500,2497.125000,10.875000,3298,97.787476,-1.924927
946685106,17.967224,17.252426,0.005722,0.006805,0.006317,0.000000,0.000000,0.000000,0.000000,err.772,0.458423,err.772,0.211890,err.772,0.889453,2851.875000,2497.125000,10.875000,3267,97.682190,-1.908905
946685106,17.807007,18.440704,0.004684,0.005112,0.004959,0.000000,0.000000,0.000000,0.000000,-5.062500,1.327734,err.772,0.406055,-1.312500,1.136792,2852.812500,2496.937500,10.875000,3276,97.631836,-1.866177
946685106,17.594910,19.511490,0.006699,0.007614,0.007172,0.000000,0.000000,0.000000,0.000000,25.000000,1.330957,-3.562500,0.405249,err.772,1.140015,2853.937500,2496.937500,10.875000,3276,97.612000,-1.852825
946685106,17.396545,20.838623,0.007141,0.007996,0.007523,0.000000,0.000000,0.000000,0.000000,-4.875000,1.328540,err.772,0.409277,-1.375000,1.137598,2855.250000,2496.937500,11.062500,3287,97.631836,-1.852825
946685106,17.077637,21.904068,0.006805,0.007629,0.007202,0.000000,0.000000,0.000000,0.000000,err.772,0.417334,err.772,0.202222,err.772,0.863672,2856.375000,2497.125000,10.875000,3289,97.708130,-1.866177
946685106,17.068481,22.849350,0.006653,0.007431,0.007050,0.000000,0.000000,0.000000,0.000000,-4.687500,1.322900,err.772,0.398804,25.000000,1.135181,2857.687500,2497.125000,10.875000,3285,97.663879,-1.839474
946685106,17.170715,23.666458,0.006744,0.007629,0.007248,0.000000,0.000000,0.000000,0.000000,err.772,0.409277,err.772,0.402026,err.772,1.135986,2840.062500,2496.937500,10.875000,3289,97.663879,-1.823452
946685106,17.127991,24.419479,0.006668,0.007507,0.007126,0.000000,0.000000,0.000000,0.000000,err.772,0.450366,err.772,0.212695,-1.375000,1.128735,2840.625000,2496.750000,10.875000,3284,97.709656,-1.783398
946685106,17.118835,25.196533,0.006973,0.007904,0.007538,0.000000,0.000000,0.000000,0.000000,err.772,0.441504,err.772,0.208667,err.772,1.138403,2841.562500,2496.937500,10.875000,3283,97.753906,-1.740673
946685106,16.896057,26.117783,0.007172,0.008224,0.007843,0.000000,0.000000,0.000000,0.000000,-4.375000,1.324512,-3.312500,0.402832,-1.375000,1.140820,2859.562500,2496.937500,10.875000,3299,97.700500,-1.711300
