DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685106,28.665161,2.159958,0.031769,0.044861,0.060394,0.156250,-1.172161,3.417969,100.024422,err.772,1.197217,err.772,0.407666,-1.187500,1.128735,2830.875000,2497.125000,10.875000,3330,98.323059,-0.987640
946685106,28.416443,1.839523,0.031219,0.044098,0.059601,0.156250,-1.172161,3.417969,100.805862,err.772,1.195605,-2.375000,0.406055,err.772,1.131152,2829.562500,2497.312500,10.875000,3287,98.381042,-0.974289
946685106,28.327942,2.005081,0.034668,0.047913,0.062897,0.156250,-1.172161,3.417969,100.024422,err.772,1.189160,-2.312500,0.409277,err.772,1.134375,2830.125000,2497.125000,10.875000,3315,98.381042,-0.974289
946685106,28.085327,1.839523,0.030884,0.043579,0.058868,0.156250,-1.172161,3.417969,100.024422,-2.687500,1.355933,err.772,0.410889,-1.125000,1.128735,2830.500000,2497.125000,10.875000,3327,98.410034,-0.974289
946685106,28.099060,1.722031,0.031250,0.043854,0.058960,0.156250,-1.172161,3.417969,100.024422,-2.687500,1.352710,-2.187500,0.404443,err.772,1.128735,2814.375000,2497.125000,10.875000,3326,98.428345,-0.947586
946685106,27.902222,2.029114,0.033508,0.046143,0.060822,0.156250,-1.172161,3.417969,100.024422,-2.625000,1.360767,25.000000,0.414111,err.772,1.127930,2831.250000,2497.312500,10.875000,3289,98.417664,-0.918213
946685106,27.774048,2.159958,0.032654,0.045044,0.059662,0.156250,-1.172161,3.417969,100.805862,err.772,1.354321,-2.125000,0.405249,25.000000,1.128735,2815.500000,2497.312500,10.875000,3326,98.385620,-0.875488
946685106,26.544189,5.180054,0.051697,0.065521,0.077759,0.000000,-0.781441,3.417969,100.805862,-2.625000,1.359961,err.772,0.414917,err.772,1.131152,2835.187500,2496.937500,10.875000,3315,98.487854,-0.888840
946685106,24.490356,10.395126,0.065796,0.079926,0.090576,0.000000,-0.781441,3.417969,99.242981,err.772,1.202051,-2.062500,0.410889,err.772,1.126318,2844.000000,2497.125000,10.875000,3318,98.469543,-0.875488
946685106,22.500610,14.112167,0.064331,0.078033,0.088654,0.156250,-1.172161,3.417969,97.680099,-2.500000,1.365601,-2.125000,0.407666,err.772,1.127124,2829.000000,2497.125000,10.875000,3304,98.451233,-0.862133
