DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685108,28.878784,-9.415741,0.000000,0.000000,0.000000,0.000000,-1.172161,3.300781,147.692307,err.772,1.330151,err.772,0.406860,err.772,1.118262,2808.187500,2497.500000,10.875000,3369,97.676086,-2.106506
946685108,28.929138,-9.541245,0.000000,0.000000,0.000000,0.000000,-1.172161,3.300781,147.692307,err.772,1.329346,-3.687500,0.404443,err.772,1.115039,2807.812500,2497.687500,10.875000,3374,97.781372,-2.122528
946685108,28.921509,-9.674759,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,148.473755,err.772,1.333374,err.772,0.402026,err.772,1.111011,2810.437500,2497.500000,10.875000,3340,97.799683,-2.162586
946685108,28.958130,-9.674759,0.000000,0.000000,0.000000,0.000000,-1.172161,3.300781,148.473755,-5.312500,1.333374,err.772,0.402026,err.772,1.113428,2807.062500,2497.687500,10.875000,3360,97.801208,-2.122528
946685108,29.008484,-9.824295,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,148.473755,-5.312500,1.334180,err.772,0.401221,err.772,1.115039,2801.437500,2497.687500,10.875000,3365,97.714233,-2.122528
946685108,28.939819,-10.051270,0.000000,0.000000,0.000000,0.000000,-1.172161,3.300781,147.692307,-5.312500,1.332568,-3.750000,0.405249,-1.625000,1.119067,2803.125000,2497.687500,10.875000,3372,97.714233,-2.135883
946685108,28.996277,-10.051270,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,147.692307,err.772,1.332568,err.772,0.398804,err.772,1.111816,2809.500000,2497.500000,10.875000,3348,97.810364,-2.149235
946685108,29.075623,-10.243530,0.000122,0.000122,0.000122,0.000000,-1.172161,3.300781,147.692307,-5.312500,1.330151,err.772,0.403638,-1.625000,1.115039,2808.750000,2497.875000,10.875000,3361,97.758484,-2.149235
946685108,29.106140,-10.176773,0.000244,0.000244,0.000366,0.000000,-1.172161,3.300781,153.943832,-5.312500,1.330151,-3.687500,0.405249,err.772,1.116650,2808.937500,2497.500000,10.875000,3336,97.778320,-2.162586
946685108,29.089355,-10.243530,0.000977,0.000854,0.001099,0.000000,-1.172161,3.300781,147.692307,-5.312500,1.332568,err.772,0.406055,err.772,1.109399,2808.562500,2497.875000,10.875000,3347,97.799683,-2.162586
