DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685106,29.542542,-4.577179,0.013123,0.015259,0.018066,0.000000,-1.172161,3.398438,97.680099,err.772,1.384131,-1.625000,0.420557,-0.875000,1.140015,2819.250000,2497.312500,10.875000,3278,98.716736,-0.608452
946685107,29.544067,-4.774780,0.009888,0.010620,0.012573,0.078125,-1.172161,3.378906,101.587303,-2.250000,1.375269,-1.625000,0.423779,err.772,1.134375,2802.937500,2497.312500,10.875000,3297,98.687744,-0.635159
946685107,29.670715,-5.263443,0.005615,0.005615,0.006592,0.078125,-1.172161,3.378906,145.347977,-2.312500,1.378491,err.772,0.416528,-0.812500,1.136792,2819.250000,2497.312500,10.875000,3305,98.634338,-0.635159
946685107,29.804993,-5.514450,0.002563,0.002441,0.002930,0.039062,-1.172161,3.378906,177.387054,err.772,1.375269,-1.562500,0.418140,-0.812500,1.128735,2817.937500,2497.312500,10.875000,3295,98.632812,-0.608452
946685107,29.940796,-5.578537,0.000732,0.000732,0.000977,0.058594,-1.172161,3.359375,240.683762,-2.375000,1.388159,err.772,0.418140,err.772,1.140820,2817.750000,2497.312500,10.875000,3314,98.646545,-0.635159
946685107,29.928589,-5.709381,0.000366,0.000366,0.000488,0.000000,-0.781441,3.398438,145.347977,-2.437500,1.379297,err.772,0.411694,err.772,1.131958,2817.750000,2497.312500,10.875000,3308,98.657227,-0.664532
946685107,29.948425,-5.765457,0.000122,0.000122,0.000122,0.000000,-0.781441,3.398438,185.201462,-2.375000,1.381714,err.772,0.416528,25.000000,1.134375,2818.687500,2497.312500,10.875000,3289,98.643494,-0.677883
946685107,29.954529,-5.797501,0.000000,0.000000,0.000000,0.058594,-1.172161,3.378906,178.168503,err.772,1.372046,-1.625000,0.420557,err.772,1.142432,2818.875000,2497.500000,10.875000,3284,98.669434,-0.664532
946685107,29.791260,-5.797501,0.000000,0.000000,0.000000,0.000000,-1.172161,3.378906,157.851044,-2.437500,1.379297,-1.562500,0.419751,err.772,1.135986,2818.500000,2497.125000,10.875000,3298,98.651123,-0.691235
946685107,29.840088,-5.995102,0.000000,0.000000,0.000000,0.039062,-1.172161,3.378906,171.135529,err.772,1.375269,err.772,0.419751,-0.812500,1.132764,2817.375000,2497.312500,10.875000,3307,98.652649,-0.720608
