DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685107,28.517151,-9.044571,0.012909,0.017639,0.022308,0.000000,-1.172161,3.320312,100.805862,err.772,1.182715,-3.750000,0.411694,-1.687500,1.108594,2809.312500,2497.500000,10.875000,3344,97.819519,-2.224003
946685107,28.375244,-8.796234,0.013794,0.018982,0.024231,0.000000,-1.172161,3.320312,100.805862,err.772,1.172241,err.772,0.391553,err.772,1.122290,2807.250000,2497.500000,10.875000,3339,97.819519,-2.207981
946685107,28.190613,-8.534546,0.015289,0.020721,0.026459,0.000000,-1.172161,3.339844,89.084251,err.772,1.181103,-3.750000,0.406055,-1.750000,1.112622,2812.875000,2497.687500,10.875000,3346,97.850037,-2.237354
946685107,28.109741,-8.425064,0.016083,0.021912,0.028137,0.000000,-1.172161,3.320312,100.805862,err.772,1.166602,-3.750000,0.402832,-1.687500,1.105371,2809.875000,2497.312500,10.875000,3337,97.860718,-2.237354
946685107,28.160095,-8.280869,0.016479,0.022705,0.029419,0.000000,-1.172161,3.300781,125.030533,err.772,1.173047,-3.750000,0.409277,err.772,1.101343,2802.187500,2497.500000,10.875000,3378,97.827148,-2.280079
946685107,28.088379,-8.005829,0.016815,0.023376,0.030579,0.000000,-0.781441,3.320312,101.587303,err.772,1.184326,25.000000,0.405249,err.772,1.119067,2807.812500,2497.312500,10.875000,3362,97.817993,-2.250706
946685107,28.143311,-7.770844,0.017334,0.024200,0.031769,0.000000,-1.172161,3.320312,101.587303,err.772,1.175464,-3.812500,0.417334,25.000000,1.106982,2810.625000,2497.500000,10.875000,3350,97.882080,-2.264057
946685107,28.108215,-7.664032,0.017944,0.025055,0.032990,0.019531,-1.172161,3.320312,100.805862,-5.312500,1.330151,err.772,0.407666,err.772,1.122290,2808.187500,2497.687500,10.875000,3355,97.869873,-2.280079
946685107,27.952576,-7.282181,0.023071,0.029724,0.037598,0.000000,-0.781441,3.320312,101.587303,err.772,1.182715,-3.750000,0.414111,-1.750000,1.104565,2811.000000,2497.500000,10.875000,3373,97.869873,-2.280079
946685107,27.851868,-6.804199,0.024170,0.031097,0.039276,0.019531,-1.172161,3.320312,128.937729,err.772,1.177881,err.772,0.387524,err.772,1.070727,2811.562500,2497.312500,10.875000,3361,97.837830,-2.280079
