DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
946685106,28.285217,-1.866837,0.018494,0.025177,0.032684,0.156250,-1.172161,3.417969,137.533569,err.772,1.209302,-1.625000,0.414917,-0.875000,1.133569,2823.562500,2497.312500,10.875000,3303,98.710632,-0.635159
946685106,28.271484,-2.187271,0.017029,0.023376,0.030304,0.156250,-1.172161,3.417969,97.680099,err.772,1.220581,err.772,0.398804,-0.875000,1.137598,2822.250000,2496.937500,10.875000,3317,98.725891,-0.651180
946685106,28.536987,-2.304764,0.015900,0.021729,0.027985,0.156250,-0.781441,3.417969,97.680099,err.772,1.375269,-1.625000,0.418140,err.772,1.134375,2822.812500,2497.125000,10.875000,3289,98.735046,-0.651180
946685106,28.460693,-2.627869,0.014679,0.019989,0.025543,0.175781,-1.172161,3.417969,97.680099,err.772,1.218164,25.000000,0.420557,-0.875000,1.134375,2822.812500,2497.125000,10.875000,3292,98.730469,-0.635159
946685106,28.706360,-2.806778,0.013336,0.018066,0.022858,0.136719,-1.172161,3.417969,97.680099,err.772,1.214136,-1.625000,0.421362,-0.875000,1.130347,2822.250000,2497.125000,10.875000,3287,98.712158,-0.664532
946685106,28.744507,-3.193970,0.011932,0.016022,0.020050,0.136719,-0.781441,3.417969,96.898659,err.772,1.219775,-1.687500,0.418945,err.772,1.133569,2820.937500,2497.312500,10.875000,3321,98.733521,-0.664532
946685106,28.753662,-3.266068,0.010498,0.013885,0.017151,0.136719,-0.781441,3.417969,97.680099,err.772,1.206079,-1.625000,0.414917,err.772,1.131958,2820.750000,2497.312500,10.875000,3288,98.733521,-0.664532
946685106,29.049683,-3.752060,0.008850,0.011475,0.014008,0.117188,-1.172161,3.417969,97.680099,err.772,1.218970,err.772,0.416528,25.000000,1.134375,2821.312500,2497.500000,10.875000,3271,98.762512,-0.677883
946685106,29.261780,-4.013748,0.007050,0.008942,0.010803,0.117188,-1.172161,3.417969,96.898659,err.772,1.206079,err.772,0.401221,err.772,1.101343,2820.750000,2497.312500,10.875000,3268,98.733521,-0.664532
946685106,29.464722,-4.318161,0.005371,0.006561,0.007812,0.000000,-1.172161,3.417969,97.680099,-2.250000,1.375269,err.772,0.417334,-0.875000,1.134375,2820.375000,2497.312500,10.875000,3295,98.770142,-0.651180
