DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1646460252,39.419556,-0.982971,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,183.638580,0.125000,1.534790,0.125000,1.508203,-0.187500,1.571045,2818.125000,2497.125000,10.687500,1482,99.998474,0.200657
1646460404,39.585876,-0.857468,0.000000,0.000000,0.000000,0.117188,-1.172161,3.593750,121.123322,0.125000,1.534790,0.125000,1.504175,-0.187500,1.572656,2817.000000,2497.125000,10.875000,1522,99.998474,0.256733
1646461466,39.178467,-0.513000,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,216.459091,0.125000,1.518677,0.125000,1.508203,-0.187500,1.573462,2817.187500,2496.937500,10.687500,1499,99.998474,0.184635
1646462408,39.128113,-0.227280,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,111.746033,0.125000,1.506592,0.125000,1.511426,-0.187500,1.575073,2817.000000,2497.125000,10.875000,1481,99.998474,0.184635
1646463349,39.002991,-0.227280,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,112.527473,0.125000,1.496924,0.125000,1.507397,-0.125000,1.575073,2817.000000,2497.125000,10.875000,1477,99.998474,0.184635
1646464463,39.047241,-0.259323,0.000000,0.000000,0.000000,0.273438,-1.172161,3.554688,218.021973,0.062500,1.488867,0.125000,1.500147,-0.187500,1.565405,2817.187500,2496.937500,10.687500,1460,99.998474,0.184635
1646465405,39.094543,-0.205917,0.000000,0.000000,0.000000,0.273438,-0.781441,3.593750,112.527473,0.062500,1.468726,0.125000,1.509009,-0.187500,1.579907,2817.000000,2496.937500,10.687500,1477,99.998474,0.214008
1646466346,39.099121,-0.355453,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,111.746033,0.062500,1.465503,0.125000,1.506592,-0.187500,1.579102,2817.000000,2496.937500,10.687500,1460,99.998474,0.171284
1646467287,39.028931,-0.227280,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,110.964592,0.062500,1.454224,0.125000,1.508203,-0.125000,1.585547,2816.625000,2496.937500,10.875000,1475,99.998474,0.227360
1646468410,39.137268,-0.205917,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,216.459091,0.125000,1.442944,0.125000,1.499341,-0.125000,1.577490,2817.375000,2496.750000,10.875000,1447,99.998474,0.171284
1646469352,39.045715,-0.219269,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,111.746033,0.062500,1.445361,0.125000,1.505786,-0.125000,1.579907,2817.000000,2497.125000,10.687500,1455,99.998474,0.184635
1646470293,39.103699,-0.227280,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,110.964592,0.062500,1.430859,0.125000,1.504175,-0.187500,1.576685,2816.625000,2496.937500,10.875000,1450,99.998474,0.214008
1646471234,39.134216,-0.173874,0.000000,0.000000,0.000000,0.273438,-0.781441,3.554688,111.746033,0.062500,1.413940,0.125000,1.505786,-0.125000,1.581519,2817.187500,2496.750000,10.875000,1429,99.998474,0.184635
1646472332,39.157104,0.013046,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,217.240540,0.062500,1.399439,0.125000,1.504980,-0.187500,1.575879,2817.562500,2496.937500,10.875000,1440,99.998474,0.200657
1646473274,39.085388,0.149231,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,112.527473,0.062500,1.387354,0.125000,1.506592,-0.125000,1.575879,2817.375000,2496.937500,10.687500,1430,99.998474,0.200657
1646474215,39.137268,0.149231,0.000000,0.000000,0.000000,0.234375,-1.172161,3.593750,112.527473,0.125000,1.388159,0.125000,1.498535,-0.187500,1.581519,2817.375000,2497.125000,10.875000,1451,99.998474,0.157932
1646475156,39.236450,0.274734,0.000000,0.000000,0.000000,0.273438,-1.172161,3.632812,110.964592,0.062500,1.378491,0.125000,1.501758,-0.187500,1.582324,2817.187500,2496.937500,10.875000,1407,99.998474,0.184635
