DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1646259077,29.176331,23.289948,0.227112,0.216034,0.223114,0.351562,-1.172161,3.593750,182.857147,6.937500,2.852856,0.125000,1.376880,-0.187500,1.519482,2829.750000,2496.750000,8.062500,9104,99.998474,0.470360
1646259233,29.759216,22.518234,0.188873,0.179230,0.185364,0.351562,-1.172161,3.632812,89.084251,6.750000,2.843994,0.062500,1.376880,-0.187500,1.522705,2829.000000,2496.937500,8.062500,9040,99.998474,0.542458
1646260295,33.126831,17.874603,0.125458,0.120575,0.124817,0.312500,-0.781441,3.593750,189.108673,5.875000,2.128564,0.125000,1.375269,-0.187500,1.517065,2824.500000,2496.750000,8.062500,8986,99.998474,0.443657
1646261226,34.159851,16.106873,0.105347,0.101257,0.104950,0.312500,-0.781441,3.632812,81.269844,5.375000,2.052026,0.062500,1.376074,-0.187500,1.518677,2822.250000,2496.750000,8.062500,8867,99.998474,0.542458
1646262166,35.096741,14.419250,0.086151,0.083008,0.087036,0.351562,-1.172161,3.632812,81.269844,4.875000,2.007715,0.125000,1.376074,-0.187500,1.520288,2820.750000,2496.937500,7.875000,8789,99.998474,0.555809
1646263268,35.142517,13.578110,0.079010,0.076080,0.079559,0.312500,-0.781441,3.593750,145.347977,4.562500,1.965820,0.125000,1.378491,-0.187500,1.521899,2823.187500,2496.750000,8.062500,8683,99.998474,0.526436
1646264208,35.644531,12.862473,0.073547,0.070709,0.073883,0.351562,-0.781441,3.632812,81.269844,4.250000,1.939233,0.125000,1.378491,-0.187500,1.519482,2819.437500,2496.937500,8.062500,8544,99.998474,0.526436
1646265148,36.091614,11.967926,0.053375,0.051636,0.054260,0.312500,-1.172161,3.632812,82.051285,4.000000,1.917480,0.125000,1.378491,-0.187500,1.519482,2818.500000,2496.750000,9.000000,8408,99.998474,0.526436
1646266087,36.968994,10.592728,0.050873,0.048737,0.051056,0.312500,-0.781441,3.632812,82.832726,3.625000,1.910229,0.125000,1.376074,-0.187500,1.522705,2817.375000,2496.750000,9.000000,8312,99.998474,0.542458
1646267163,36.711121,10.600739,0.050140,0.048737,0.052094,0.312500,-1.172161,3.593750,143.003677,3.500000,1.883643,0.062500,1.376074,-0.187500,1.519482,2819.625000,2496.750000,9.000000,8208,99.998474,0.526436
1646268103,37.420654,9.586029,0.033691,0.033020,0.035400,0.351562,-0.781441,3.632812,82.832726,3.312500,1.861890,0.125000,1.381714,-0.187500,1.522705,2816.250000,2496.937500,9.000000,8058,99.998474,0.526436
1646269043,38.415527,8.445816,0.022797,0.022644,0.024780,0.312500,-1.172161,3.632812,82.051285,3.000000,1.857056,0.125000,1.380103,-0.187500,1.522705,2814.937500,2496.937500,9.000000,8076,99.998474,0.513084
1646269982,38.616943,7.698135,0.015991,0.016327,0.018097,0.351562,-1.172161,3.632812,82.051285,2.750000,1.836108,0.125000,1.384936,-0.250000,1.517065,2814.375000,2496.750000,9.000000,7914,99.998474,0.470360
1646271077,39.111328,6.226807,0.010071,0.010712,0.012421,0.312500,-0.781441,3.593750,146.910873,2.312500,1.819189,0.125000,1.372851,-0.187500,1.520288,2817.000000,2496.750000,9.000000,7807,99.998474,0.457008
1646272017,39.480591,5.999832,0.006409,0.006378,0.007324,0.312500,-1.172161,3.632812,82.051285,2.062500,1.816772,0.125000,1.380908,-0.187500,1.521899,2812.687500,2496.937500,9.187500,7675,99.998474,0.443657
