DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1646982785,39.625549,-4.200668,0.000000,0.000000,0.000000,0.234375,-1.172161,3.515625,216.459091,-0.562500,1.160156,0.125000,1.421191,-0.125000,1.692700,2812.500000,2496.937500,10.875000,955,99.998474,0.200657
1646982937,39.810181,-4.254074,0.000000,0.000000,0.000000,0.117188,-0.781441,3.554688,149.255188,-0.625000,1.156934,0.125000,1.425220,-0.125000,1.684644,2812.312500,2496.937500,10.875000,953,99.998474,0.270084
1646983999,39.765930,-4.916306,0.000000,0.000000,0.000000,0.273438,-0.781441,3.515625,217.240540,-0.750000,1.154517,0.125000,1.413940,-0.125000,1.687866,2811.562500,2497.312500,10.875000,941,99.998474,0.184635
1646984941,40.075684,-5.356903,0.000000,0.000000,0.000000,0.273438,-0.781441,3.554688,111.746033,-0.812500,1.146460,0.125000,1.424414,-0.125000,1.682227,2810.625000,2497.125000,10.875000,936,99.998474,0.200657
1646985882,39.949036,-5.514450,0.000000,0.000000,0.000000,0.234375,-0.781441,3.554688,111.746033,-0.875000,1.144849,0.125000,1.421997,-0.125000,1.683032,2810.625000,2496.937500,10.875000,935,99.998474,0.171284
1646986959,39.880371,-5.514450,0.000000,0.000000,0.000000,0.273438,-1.172161,3.515625,217.240540,-0.875000,1.139209,0.125000,1.421997,-0.187500,1.683838,2811.000000,2497.125000,10.875000,942,99.998474,0.200657
1646987901,39.906311,-5.089874,0.000000,0.000000,0.000000,0.273438,-1.172161,3.554688,111.746033,-0.937500,1.130347,0.125000,1.426025,-0.125000,1.695117,2811.187500,2497.125000,10.875000,939,99.998474,0.171284
1646988842,39.823914,-4.216690,0.000000,0.000000,0.000000,0.273438,-0.781441,3.554688,112.527473,-0.812500,1.142432,0.125000,1.422803,-0.125000,1.689478,2812.312500,2497.125000,10.875000,964,99.998474,0.171284
1646989783,39.688110,-3.501053,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,112.527473,-0.812500,1.145654,0.125000,1.424414,-0.187500,1.691089,2813.625000,2497.125000,10.875000,960,99.998474,0.184635
1646990880,39.421082,-2.870865,0.000000,0.000000,0.000000,0.351562,-0.781441,3.515625,218.803421,-0.750000,1.143237,0.125000,1.424414,-0.125000,1.694311,2814.375000,2496.937500,10.875000,953,99.998474,0.184635
1646991822,39.614868,-3.258057,0.000000,0.000000,0.000000,0.312500,-0.781441,3.554688,114.090363,-0.812500,1.145654,0.125000,1.434888,-0.125000,1.693506,2813.437500,2497.125000,10.875000,962,99.998474,0.171284
1646992763,39.659119,-3.375549,0.000000,0.000000,0.000000,0.312500,-0.781441,3.554688,113.308914,-0.875000,1.143237,0.125000,1.414746,-0.187500,1.687866,2813.250000,2496.937500,10.875000,971,99.998474,0.184635
1646993704,39.767456,-3.282089,0.000000,0.000000,0.000000,0.273438,-0.781441,3.554688,112.527473,-0.875000,1.148071,0.125000,1.417969,-0.125000,1.689478,2813.437500,2497.125000,10.875000,965,99.998474,0.184635
1646994782,39.747620,-3.722687,0.000000,0.000000,0.000000,0.351562,-1.172161,3.515625,183.638580,-0.875000,1.138403,0.125000,1.420386,-0.125000,1.687866,2815.125000,2497.125000,10.875000,979,99.998474,0.184635
