DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1646476256,39.112854,0.210648,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,214.114777,0.062500,1.359961,0.125000,1.501758,-0.187500,1.579102,2817.750000,2496.937500,10.687500,1400,99.998474,0.171284
1646476409,39.422607,0.242691,0.000000,0.000000,0.000000,0.117188,-1.172161,3.593750,120.341881,0.062500,1.358350,0.125000,1.498535,-0.125000,1.584741,2817.937500,2497.125000,10.875000,1447,99.998474,0.256733
1646477470,39.172363,0.149231,0.000000,0.000000,0.000000,0.273438,-1.172161,3.554688,216.459091,0.062500,1.346265,0.125000,1.494507,-0.125000,1.575879,2817.750000,2496.562500,10.687500,1415,99.998474,0.184635
1646478412,39.251709,0.013046,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,110.964592,0.000000,1.328540,0.187500,1.497729,-0.187500,1.583935,2817.375000,2496.937500,10.687500,1405,99.998474,0.171284
1646479353,39.283752,0.013046,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,111.746033,0.000000,1.316455,0.125000,1.502563,-0.187500,1.586352,2817.000000,2497.125000,10.875000,1410,99.998474,0.200657
1646480430,39.250183,-0.227280,0.000000,0.000000,0.000000,0.273438,-1.172161,3.554688,216.459091,0.000000,1.297119,0.125000,1.492895,-0.125000,1.582324,2817.375000,2496.937500,10.687500,1406,99.998474,0.184635
1646481372,39.071655,-0.355453,0.000000,0.000000,0.000000,0.312500,-0.781441,3.593750,110.964592,-0.062500,1.276978,0.125000,1.500147,-0.125000,1.581519,2816.625000,2496.750000,10.687500,1424,99.998474,0.200657
1646482313,39.454651,-0.857468,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,110.964592,-0.125000,1.255225,0.125000,1.500147,-0.125000,1.582324,2816.250000,2497.125000,10.687500,1403,99.998474,0.184635
1646483254,39.425659,-0.488968,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,110.183151,-0.062500,1.253613,0.125000,1.493701,-0.187500,1.585547,2816.437500,2496.750000,10.875000,1391,99.998474,0.200657
1646484351,39.344788,-0.219269,0.000000,0.000000,0.000000,0.273438,-1.172161,3.554688,216.459091,0.000000,1.233472,0.125000,1.496924,-0.125000,1.586352,2817.375000,2497.125000,10.875000,1392,99.998474,0.184635
1646485293,39.241028,0.013046,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,111.746033,0.062500,1.243140,0.125000,1.497729,-0.187500,1.590381,2817.187500,2496.937500,10.875000,1394,99.998474,0.214008
1646486234,39.122009,-0.010986,0.000000,0.000000,0.000000,0.273438,-0.781441,3.593750,111.746033,0.000000,1.226221,0.125000,1.502563,-0.187500,1.581519,2817.187500,2496.937500,10.875000,1389,99.998474,0.184635
