DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1646685408,37.771606,25.677185,0.149963,0.174774,0.189362,0.312500,-1.172161,3.554688,185.201462,6.125000,1.625024,0.187500,1.472754,-0.125000,1.649194,2831.437500,2496.750000,10.875000,1073,99.998474,0.171284
1646685558,38.182068,25.143127,0.177765,0.196655,0.208374,0.312500,-1.172161,3.593750,89.865692,5.375000,1.630664,0.125000,1.465503,-0.187500,1.654028,2830.875000,2496.750000,11.062500,1092,99.998474,0.227360
1646686619,42.854309,18.408661,0.099060,0.110718,0.127319,0.312500,-0.781441,3.515625,214.896210,3.187500,1.608911,0.125000,1.459058,-0.125000,1.654028,2825.812500,2496.937500,10.875000,1059,99.998474,0.157932
1646687559,35.803223,21.591644,0.003403,0.003357,0.003555,0.000000,0.000000,0.000000,0.000000,3.750000,1.614551,0.125000,1.468726,-0.187500,1.657251,2839.687500,2496.562500,10.875000,1049,99.998474,0.157932
1646688498,32.283020,24.419479,0.003433,0.003372,0.003555,0.000000,0.000000,0.000000,0.000000,4.750000,1.617773,0.125000,1.466309,-0.187500,1.662891,2843.812500,2496.750000,10.875000,1069,99.998474,0.171284
1646689573,28.100586,30.643921,0.003830,0.003677,0.003830,0.000000,0.000000,0.000000,0.000000,6.187500,1.631470,0.125000,1.468726,-0.125000,1.662085,2848.500000,2496.937500,10.875000,1049,99.998474,0.171284
1646690513,32.283020,24.980240,0.178162,0.180756,0.192871,0.312500,-0.781441,3.593750,81.269844,5.000000,1.620996,0.125000,1.468726,-0.125000,1.659668,2831.437500,2496.750000,10.875000,1043,99.998474,0.157932
1646691452,34.613037,20.908051,0.148346,0.155426,0.167786,0.312500,-0.781441,3.593750,82.051285,4.000000,1.609717,0.125000,1.469531,-0.125000,1.662891,2827.687500,2496.750000,10.875000,1045,99.998474,0.184635
1646692392,33.021545,21.308594,0.189026,0.191345,0.202484,0.351562,-1.172161,3.593750,82.051285,4.062500,1.611328,0.125000,1.468726,-0.125000,1.662891,2828.437500,2496.750000,10.875000,1050,99.998474,0.184635
1646693488,34.112549,19.447403,0.139801,0.144165,0.154938,0.312500,-0.781441,3.554688,185.982910,3.812500,1.602466,0.125000,1.467114,-0.125000,1.662891,2830.500000,2496.937500,10.875000,1027,99.998474,0.171284
1646694428,33.393860,19.650345,0.158173,0.159760,0.170593,0.312500,-1.172161,3.593750,82.051285,3.875000,1.603271,0.125000,1.469531,-0.125000,1.658862,2826.937500,2496.937500,10.875000,1028,99.998474,0.184635
1646695368,34.268188,18.128281,0.142120,0.138672,0.148804,0.351562,-0.781441,3.593750,82.832726,3.625000,1.598437,0.187500,1.469531,-0.125000,1.661279,2825.062500,2496.750000,10.875000,1015,99.998474,0.227360
1646696307,35.215759,16.248398,0.097015,0.099945,0.109711,0.312500,-0.781441,3.593750,82.051285,3.187500,1.594409,0.187500,1.467114,-0.125000,1.662085,2823.000000,2496.750000,10.875000,1008,99.998474,0.214008
1646697383,37.277222,12.862473,0.069458,0.074524,0.084137,0.312500,-0.781441,3.554688,183.638580,2.250000,1.584741,0.125000,1.471948,-0.125000,1.656445,2820.562500,2496.937500,10.875000,1023,99.998474,0.227360
1646698323,36.694336,12.352448,0.086761,0.089417,0.098145,0.312500,-0.781441,3.593750,82.832726,2.000000,1.587158,0.125000,1.473559,-0.187500,1.664502,2819.437500,2496.937500,10.875000,1001,99.998474,0.256733
1646699263,37.698364,10.811691,0.032074,0.040009,0.048828,0.351562,-1.172161,3.593750,82.832726,1.562500,1.577490,0.125000,1.478394,-0.187500,1.654028,2817.937500,2496.937500,10.875000,1002,99.998474,0.227360
1646700202,39.007568,8.264236,0.030182,0.036163,0.044708,0.312500,-1.172161,3.593750,82.832726,1.000000,1.572656,0.125000,1.475977,-0.125000,1.666113,2815.312500,2496.750000,10.875000,1001,99.998474,0.200657
1646701277,38.359070,8.328323,0.042755,0.046387,0.052795,0.351562,-0.781441,3.554688,146.129425,1.062500,1.577490,0.125000,1.471948,-0.187500,1.657251,2816.625000,2496.750000,10.875000,995,99.998474,0.200657
1646702217,38.085938,8.066635,0.035614,0.037201,0.042236,0.312500,-0.781441,3.593750,82.832726,0.937500,1.567017,0.187500,1.477588,-0.125000,1.666919,2815.875000,2496.937500,10.875000,1016,99.998474,0.200657
1646703157,38.662720,6.694107,0.022522,0.023468,0.026917,0.312500,-0.781441,3.593750,82.832726,0.687500,1.568628,0.125000,1.482422,-0.125000,1.659668,2814.375000,2497.125000,10.875000,1020,99.998474,0.214008
1646704096,39.965820,5.300217,0.007629,0.008972,0.011078,0.312500,-1.172161,3.593750,82.832726,0.375000,1.562988,0.187500,1.474365,-0.187500,1.666919,2813.062500,2496.937500,10.875000,1012,99.998474,0.200657
1646705223,40.492249,3.799515,0.005127,0.006348,0.008423,0.312500,-1.172161,3.554688,193.015869,-0.125000,1.561377,0.125000,1.473559,-0.187500,1.652417,2823.000000,2497.125000,10.875000,1010,99.998474,0.157932
1646706164,40.681458,2.405624,0.000244,0.000244,0.000488,0.312500,-1.172161,3.593750,112.527473,0.250000,1.556543,0.125000,1.480811,-0.187500,1.662891,2819.812500,2496.937500,10.875000,1026,99.998474,0.171284
1646707105,40.995789,1.540451,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,112.527473,0.312500,1.549292,0.187500,1.472754,-0.187500,1.661279,2819.250000,2497.125000,10.875000,1039,99.998474,0.171284
1646708046,41.346741,1.580505,0.000000,0.000000,0.000000,0.273438,-1.172161,3.593750,112.527473,0.250000,1.550098,0.125000,1.476782,-0.187500,1.664502,2819.062500,2496.937500,10.875000,1027,99.998474,0.200657
1646709123,40.850830,0.998383,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,218.803421,0.250000,1.546069,0.125000,1.475977,-0.187500,1.662891,2819.250000,2497.125000,10.875000,1041,99.998474,0.200657
1646710065,40.444946,0.776749,0.000000,0.000000,0.000000,0.234375,-1.172161,3.593750,112.527473,0.250000,1.545264,0.125000,1.476782,-0.187500,1.658057,2817.937500,2497.125000,10.875000,1032,99.998474,0.184635
