DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1646574586,38.722229,-6.585236,0.000000,0.000000,0.000000,0.039062,-1.172161,3.554688,213.333344,-1.875000,0.986133,0.187500,1.483227,-0.187500,1.622607,2809.312500,2497.312500,10.875000,1219,99.998474,0.184635
1646574738,38.778687,-6.585236,0.000000,0.000000,0.000000,0.039062,-1.172161,3.593750,120.341881,-1.875000,0.991772,0.125000,1.480005,-0.125000,1.619385,2809.312500,2497.125000,10.875000,1236,99.998474,0.299458
1646575800,38.584900,-6.780167,0.000122,0.000244,0.000244,0.039062,-0.781441,3.554688,215.677658,-1.875000,0.982910,0.187500,1.480811,-0.125000,1.625024,2809.125000,2497.125000,10.875000,1221,99.998474,0.214008
1646576742,38.661194,-6.780167,0.007202,0.007446,0.009644,0.000000,-1.172161,3.593750,110.964592,-1.937500,0.981299,0.125000,1.482422,-0.187500,1.620996,2808.562500,2497.125000,10.875000,1198,99.998474,0.200657
1646577683,38.375854,-6.395645,0.018311,0.022095,0.027466,0.000000,-1.172161,3.593750,111.746033,-1.937500,0.982910,0.125000,1.477588,-0.187500,1.629858,2808.937500,2497.312500,10.875000,1213,99.998474,0.184635
1646578798,37.886047,-5.765457,0.010406,0.013489,0.016876,0.273438,-1.172161,3.554688,191.452988,-1.937500,0.982910,0.125000,1.475977,-0.187500,1.626636,2811.187500,2497.125000,10.875000,1214,99.998474,0.157932
1646579739,37.492371,-5.709381,0.014618,0.019165,0.024353,0.273438,-1.172161,3.593750,82.051285,-1.812500,0.982910,0.125000,1.473559,-0.125000,1.620996,2800.125000,2497.312500,10.875000,1205,99.998474,0.128559
1646580678,37.063599,-5.065842,0.018524,0.024139,0.030731,0.312500,-1.172161,3.593750,82.051285,-1.750000,0.983716,0.187500,1.476782,-0.125000,1.629053,2800.687500,2497.125000,10.875000,1232,99.998474,0.144581
1646581618,36.747742,-4.641266,0.019928,0.026611,0.034515,0.312500,-1.172161,3.593750,82.832726,-1.687500,0.991772,0.125000,1.480811,-0.125000,1.629858,2801.625000,2497.125000,10.875000,1240,99.998474,0.115204
1646582713,36.204529,-2.691956,0.079651,0.080383,0.085602,0.351562,-1.172161,3.554688,153.162384,-1.562500,0.998218,0.125000,1.472754,-0.125000,1.627441,2806.125000,2496.937500,10.875000,1249,99.998474,0.115204
1646583653,30.014038,6.934433,0.181061,0.173126,0.174072,0.390625,-1.172161,3.593750,82.051285,-0.437500,1.069922,0.187500,1.483227,-0.125000,1.629858,2815.125000,2496.937500,11.062500,1238,99.998474,0.115204
1646584593,25.959778,13.978653,0.005508,0.005600,0.005402,0.000000,0.000000,0.000000,0.000000,0.062500,1.139209,0.125000,1.480005,-0.125000,1.638721,2830.875000,2496.750000,10.875000,1232,99.998474,0.128559
1646585532,25.952148,16.624908,0.004959,0.005508,0.005341,0.000000,0.000000,0.000000,0.000000,0.187500,1.187549,0.125000,1.483227,-0.125000,1.634692,2833.125000,2496.562500,10.875000,1246,99.998474,0.128559
