DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1646941467,15.769958,41.506653,0.012955,0.013428,0.013626,0.000000,0.000000,0.000000,0.000000,0.250000,1.285840,0.125000,1.432471,-0.125000,1.696728,2853.187500,2496.562500,10.875000,896,99.998474,0.144581
1646941617,15.853882,41.931229,0.012817,0.013245,0.013443,0.000000,0.000000,0.000000,0.000000,0.250000,1.287451,0.125000,1.435693,-0.125000,1.703979,2854.500000,2496.750000,10.875000,893,99.998474,0.256733
1646942676,16.615295,43.455963,0.011856,0.011902,0.011856,0.000000,0.000000,0.000000,0.000000,0.250000,1.308398,0.125000,1.433276,-0.125000,1.693506,2861.250000,2496.750000,10.875000,866,99.998474,0.144581
1646943616,16.973877,44.881897,0.012619,0.012711,0.012878,0.000000,0.000000,0.000000,0.000000,0.250000,1.343848,0.125000,1.431665,-0.125000,1.699145,2862.187500,2496.562500,10.875000,851,99.998474,0.171284
1646944555,28.910828,22.849350,0.159393,0.178558,0.191040,0.351562,-0.781441,3.554688,82.051285,0.250000,1.371240,0.125000,1.428442,-0.187500,1.691895,2828.250000,2496.750000,10.875000,851,99.998474,0.157932
1646945689,39.982605,10.082703,0.039825,0.054199,0.072998,0.312500,-0.781441,3.515625,221.147751,0.250000,1.381714,0.125000,1.419580,-0.125000,1.683032,2816.062500,2496.937500,10.875000,853,99.998474,0.157932
1646946629,41.427612,6.250839,0.040741,0.054993,0.073395,0.390625,-1.172161,3.554688,82.832726,0.250000,1.394604,0.125000,1.423608,-0.125000,1.696728,2812.687500,2496.937500,10.875000,840,99.998474,0.144581
1646947569,37.210083,11.967926,0.003983,0.004944,0.005035,0.000000,0.000000,0.000000,0.000000,0.250000,1.396216,0.125000,1.426025,-0.125000,1.694311,2834.812500,2496.750000,10.875000,861,99.998474,0.157932
1646948508,23.245239,29.888229,0.150726,0.162933,0.176758,0.429688,-0.781441,3.554688,80.488396,0.250000,1.418774,0.125000,1.430054,-0.125000,1.692700,2843.250000,2496.750000,10.875000,851,99.998474,0.157932
1646949583,20.988464,38.369064,0.107819,0.126770,0.139465,0.351562,-0.781441,3.515625,193.797318,0.312500,1.448584,0.125000,1.434082,-0.125000,1.691089,2849.062500,2496.562500,10.875000,833,99.998474,0.184635
1646950523,29.899597,25.613098,0.035858,0.048431,0.065063,0.312500,-0.781441,3.554688,81.269844,0.312500,1.477588,0.125000,1.432471,-0.125000,1.696728,2829.375000,2496.750000,10.875000,851,99.998474,0.144581
1646951463,39.303589,12.226944,0.034424,0.046509,0.062744,0.351562,-1.172161,3.554688,82.832726,0.250000,1.488062,0.125000,1.429248,-0.187500,1.693506,2818.312500,2497.125000,10.875000,838,99.998474,0.200657
1646952402,40.373230,7.879715,0.036591,0.047882,0.063446,0.312500,-0.781441,3.554688,82.832726,0.312500,1.491284,0.187500,1.431665,-0.125000,1.689478,2814.562500,2496.750000,10.875000,841,99.998474,0.157932
