DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1646716982,40.454102,0.210648,0.000000,0.000000,0.000000,0.312500,-1.172161,3.554688,217.240540,0.062500,1.515454,0.187500,1.469531,-0.125000,1.662891,2817.937500,2497.125000,10.875000,1004,99.998474,0.200657
1646717134,40.588379,0.071793,0.000000,0.000000,0.000000,0.117188,-1.172161,3.554688,121.123322,0.062500,1.516260,0.187500,1.472754,-0.125000,1.663696,2817.750000,2496.937500,10.875000,1037,99.998474,0.270084
1646718195,40.699768,-0.990982,0.000000,0.000000,0.000000,0.351562,-1.172161,3.554688,209.426132,0.062500,1.496118,0.125000,1.468726,-0.125000,1.661279,2816.250000,2497.125000,10.875000,1023,99.998474,0.184635
1646719137,40.516663,-1.487656,0.000000,0.000000,0.000000,0.312500,-0.781441,3.593750,111.746033,-0.062500,1.482422,0.125000,1.465503,-0.125000,1.664502,2814.937500,2496.937500,10.875000,996,99.998474,0.200657
1646720078,40.696716,-2.491684,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,110.964592,-0.125000,1.454224,0.125000,1.473559,-0.187500,1.665308,2813.812500,2496.937500,10.875000,1011,99.998474,0.184635
1646721155,40.794373,-2.777405,0.000000,0.000000,0.000000,0.351562,-0.781441,3.554688,217.240540,-0.187500,1.411523,0.187500,1.459058,-0.187500,1.654028,2814.750000,2497.312500,10.875000,1025,99.998474,0.200657
1646722097,40.628052,-2.806778,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,111.746033,-0.250000,1.374463,0.125000,1.467920,-0.125000,1.660474,2813.625000,2496.937500,10.875000,1015,99.998474,0.214008
1646723038,40.153503,-2.627869,0.000000,0.000000,0.000000,0.312500,-1.172161,3.593750,111.746033,-0.250000,1.334985,0.125000,1.463086,-0.125000,1.658862,2813.812500,2497.125000,10.875000,1002,99.998474,0.184635
1646723979,40.515137,-2.627869,0.000000,0.000000,0.000000,0.273438,-0.781441,3.593750,111.746033,-0.312500,1.286646,0.125000,1.456641,-0.187500,1.660474,2813.625000,2497.125000,10.875000,996,99.998474,0.184635
1646725077,40.312195,-2.627869,0.000000,0.000000,0.000000,0.351562,-1.172161,3.554688,217.240540,-0.312500,1.233472,0.125000,1.464697,-0.187500,1.662085,2814.000000,2496.937500,10.875000,1002,99.998474,0.184635
1646726019,40.093994,-2.566452,0.000000,0.000000,0.000000,0.312500,-0.781441,3.554688,112.527473,-0.375000,1.200439,0.187500,1.467920,-0.187500,1.663696,2813.812500,2497.125000,10.875000,1006,99.998474,0.184635
1646726960,39.849854,-2.187271,0.000000,0.000000,0.000000,0.351562,-0.781441,3.593750,111.746033,-0.375000,1.173853,0.125000,1.460669,-0.187500,1.663696,2814.562500,2496.937500,10.875000,1011,99.998474,0.200657
