DeviceID = e00fce687038a71d446ef776	Firmware Version = 2.2.0	Software Version = 0.0.0
ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
1647270461,39.280701,2.296143,0.025391,0.026245,0.029541,0.312500,-1.172161,3.515625,188.327240,0.250000,1.570239,0.125000,1.463086,-0.125000,1.735400,2810.250000,2496.937500,10.875000,847,99.998474,0.144581
1647270611,39.418030,2.288132,0.022736,0.023712,0.026917,0.156250,-1.172161,3.554688,93.772896,0.250000,1.573462,0.125000,1.468726,-0.125000,1.724927,2810.250000,2496.937500,10.687500,857,99.998474,0.243382
1647271670,39.251709,2.507095,0.030304,0.030975,0.034668,0.351562,-1.172161,3.476562,197.704529,0.312500,1.569434,0.187500,1.459863,-0.125000,1.732178,2810.625000,2497.125000,10.875000,832,99.998474,0.171284
1647272610,37.738037,4.071884,0.058990,0.058136,0.062347,0.312500,-1.172161,3.554688,83.614166,0.250000,1.577490,0.187500,1.463892,-0.125000,1.729761,2811.375000,2496.937500,10.875000,838,99.998474,0.171284
1647273550,36.300659,5.794220,0.088654,0.087677,0.093536,0.312500,-1.172161,3.554688,82.832726,0.250000,1.575879,0.187500,1.462280,-0.125000,1.732983,2812.687500,2496.937500,10.875000,839,99.998474,0.184635
1647274626,35.470581,6.816940,0.087250,0.086761,0.092712,0.312500,-1.172161,3.476562,217.240540,0.312500,1.576685,0.187500,1.459058,-0.125000,1.736206,2813.812500,2496.937500,10.875000,851,99.998474,0.157932
1647275566,35.403442,7.196121,0.097412,0.097565,0.104340,0.312500,-1.172161,3.554688,83.614166,0.312500,1.583935,0.187500,1.462280,-0.125000,1.726538,2813.812500,2496.937500,10.875000,854,99.998474,0.184635
1647276506,32.551575,10.600739,0.193756,0.188202,0.195892,0.390625,-0.781441,3.554688,83.614166,0.312500,1.583130,0.187500,1.463892,-0.125000,1.736206,2817.000000,2496.937500,10.875000,845,99.998474,0.184635
1647277445,29.037476,16.130905,0.003571,0.003540,0.003616,0.000000,0.000000,0.000000,0.000000,1.437500,1.591187,0.187500,1.476782,-0.125000,1.732178,2832.937500,2496.750000,10.875000,845,99.998474,0.184635
1647278559,27.818298,20.336609,0.004211,0.004242,0.004303,0.000000,0.000000,0.000000,0.000000,4.125000,1.604077,0.250000,1.480811,-0.187500,1.738623,2837.437500,2496.562500,10.875000,832,99.998474,0.184635
1647279499,29.843140,18.384628,0.003464,0.003448,0.003555,0.000000,0.000000,0.000000,0.000000,4.187500,1.616968,0.312500,1.477588,-0.125000,1.740234,2833.875000,2496.750000,10.875000,821,99.998474,0.414284
1647280438,29.196167,19.642334,0.003967,0.003983,0.004089,0.000000,0.000000,0.000000,0.000000,4.937500,1.618579,0.437500,1.487256,-0.125000,1.729761,2833.312500,2496.937500,10.875000,808,99.998474,0.697338
1647281377,25.062561,27.156525,0.005035,0.005112,0.005173,0.000000,0.000000,0.000000,0.000000,6.937500,1.627441,0.625000,1.487256,-0.125000,1.737012,2838.000000,2496.750000,10.875000,827,99.998474,0.951019
1647282453,24.003601,30.705338,0.006241,0.006271,0.006317,0.000000,0.000000,0.000000,0.000000,8.125000,1.632275,0.812500,1.480811,-0.125000,1.730566,2833.312500,2496.750000,10.687500,811,99.998474,1.378273
1647283393,23.136902,35.354309,0.008286,0.008301,0.008301,0.000000,0.000000,0.000000,0.000000,9.750000,1.641138,1.062500,1.485644,-0.125000,1.731372,2835.375000,2496.562500,10.687500,822,99.998474,1.730755
1647284332,26.075745,31.453018,0.006760,0.006653,0.006729,0.000000,0.000000,0.000000,0.000000,9.312500,1.633081,1.250000,1.485644,-0.125000,1.732983,2828.062500,2496.562500,10.687500,849,99.708557,2.184711
1647285271,20.823669,43.768387,0.007935,0.007767,0.007782,0.000000,0.000000,0.000000,0.000000,12.750000,1.653223,1.500000,1.492090,-0.125000,1.743457,2835.187500,2496.562500,10.687500,872,98.527527,2.537193
1647286347,26.045227,34.852295,0.006210,0.005875,0.005997,0.000000,0.000000,0.000000,0.000000,10.875000,1.636304,1.812500,1.486450,-0.125000,1.729761,2822.625000,2496.562500,10.687500,877,97.018433,3.063248
1647287287,26.269531,33.407669,0.006058,0.005768,0.005905,0.000000,0.000000,0.000000,0.000000,10.875000,1.638721,2.000000,1.488062,-0.125000,1.738623,2819.625000,2496.562500,10.687500,902,96.138000,3.359653
1647288226,20.014954,48.153000,0.014328,0.014023,0.014465,0.000000,0.000000,0.000000,0.000000,14.125000,1.658862,2.187500,1.492895,-0.125000,1.738623,2832.375000,2496.562500,10.687500,891,95.452881,3.533226
1647289165,23.194885,44.897919,0.010132,0.009995,0.010117,0.000000,0.000000,0.000000,0.000000,13.937500,1.652417,2.375000,1.488062,-0.125000,1.741040,2825.250000,2496.562500,10.687500,908,94.448853,3.885712
1647290261,26.179504,38.988571,0.004944,0.004745,0.004852,0.000000,0.000000,0.000000,0.000000,13.625000,1.648389,2.687500,1.483227,-0.125000,1.732178,2816.625000,2496.562500,10.687500,929,93.397522,4.296940
1647291201,31.651306,30.053787,0.219086,0.211945,0.218842,0.351562,-1.172161,3.554688,81.269844,11.437500,1.645972,2.875000,1.492895,-0.125000,1.739429,2802.750000,2496.562500,10.687500,927,92.962646,4.550621
1647292140,28.666687,31.199341,0.008102,0.007553,0.007690,0.000000,0.000000,0.000000,0.000000,11.687500,1.634692,2.937500,1.492895,-0.125000,1.735400,2808.375000,2496.750000,10.687500,922,93.104553,4.579994
