DeviceID = e00fce6829163099f836ae78	Firmware Version = 1.5.2	Software Version = 0.0.0
980643759,3.593750,296.166077,3.476563,85.958488,65.238953,-6.360000,43.000000,53.000000,55.000000,-3.687500,-3.437500,-2.812500,0.812109,1.214136,0.348047,-3.790000,90.286255,13.000000,400.000000,8857.000000,12764.000000,973.875000,2497.312500,0.000000
980644959,3.632813,344.615387,3.515625,114.871796,64.466858,-6.550000,32.000000,38.000000,38.000000,-3.687500,-3.437500,-2.812500,0.812915,1.214941,0.346436,-3.730000,89.533997,0.000000,400.000000,9307.000000,12977.000000,972.937500,2497.312500,0.000000
980646159,3.632813,330.549438,3.476563,172.698410,64.271545,-6.530000,64.000000,68.000000,63.000000,-3.687500,-3.500000,-2.812500,0.817749,1.218164,0.349658,-3.790000,89.207458,2.000000,400.000000,9405.000000,13049.000000,972.937500,2497.312500,0.000000
980647359,6.367188,181.294266,3.476563,105.494507,64.163208,-6.660000,24.000000,32.000000,34.000000,-3.687500,-3.437500,-2.812500,0.818555,1.214136,0.349658,-3.730000,89.109802,0.000000,400.000000,9483.000000,13057.000000,972.937500,2497.312500,0.000000
980648559,6.250000,61.733822,3.437500,107.057388,62.939453,-6.470000,63.000000,69.000000,65.000000,-3.687500,-3.437500,-2.812500,0.814526,1.210913,0.347241,-3.760000,88.909912,0.000000,400.000000,9548.000000,13067.000000,972.937500,2497.500000,0.000000
980649758,6.289063,182.075714,3.476563,107.838829,62.890625,-3.990000,107.000000,111.000000,101.000000,-3.687500,-3.437500,-2.812500,0.813721,1.212524,0.344019,-3.730000,88.748169,0.000000,400.000000,9577.000000,13072.000000,972.750000,2497.500000,0.000000
980650958,6.210937,185.982910,3.515625,116.434677,62.500000,-3.800000,117.000000,121.000000,109.000000,-3.687500,-3.437500,-2.812500,0.814526,1.210913,0.347241,-3.730000,88.626099,0.000000,400.000000,9589.000000,13135.000000,972.750000,2497.500000,0.000000
980652158,6.210937,185.201462,3.515625,141.440781,62.548828,-3.900000,130.000000,134.000000,121.000000,-3.687500,-3.437500,-2.812500,0.812915,1.216553,0.350464,-3.540000,88.577271,3.000000,406.000000,9396.000000,13578.000000,972.750000,2497.312500,0.000000
980653358,6.093750,193.015869,3.515625,103.150185,63.491821,-3.860000,119.000000,124.000000,112.000000,-3.687500,-3.437500,-2.812500,0.812109,1.214941,0.344824,-3.730000,88.415527,0.000000,400.000000,12728.000000,13847.000000,972.937500,2497.312500,0.000000
980654558,6.210937,184.029312,3.515625,153.943832,62.506104,-3.860000,139.000000,139.000000,124.000000,-3.687500,-3.437500,-2.812500,0.812109,1.213330,0.347241,-3.670000,88.392639,0.000000,400.000000,12664.000000,13863.000000,972.937500,2497.312500,0.000000
980655758,6.210937,185.201462,3.515625,104.713066,63.281250,-3.980000,126.000000,130.000000,117.000000,-3.687500,-3.437500,-2.812500,0.811304,1.210913,0.344019,-3.650000,88.302612,0.000000,400.000000,12602.000000,13892.000000,973.125000,2497.312500,0.000000
980656958,6.210937,185.982910,3.515625,105.494507,63.282776,-3.980000,113.000000,117.000000,105.000000,-3.687500,-3.500000,-2.812500,0.808081,1.211719,0.351270,-3.790000,88.114929,0.000000,400.000000,12561.000000,13923.000000,973.500000,2497.500000,0.000000
980658157,6.210937,185.201462,3.515625,107.057388,62.989807,-3.820000,103.000000,106.000000,96.000000,-3.625000,-3.437500,-2.812500,0.812109,1.213330,0.349658,-3.670000,88.166809,2.000000,400.000000,12520.000000,14004.000000,973.687500,2497.312500,0.000000
980659357,6.328125,179.340668,3.515625,114.871796,62.892151,-3.900000,95.000000,98.000000,89.000000,-3.625000,-3.437500,-2.812500,0.810498,1.214136,0.349658,-3.490000,88.238525,0.000000,400.000000,12453.000000,14084.000000,973.875000,2497.312500,0.000000
980660557,6.250000,183.638580,3.515625,114.871796,62.760925,-3.640000,85.000000,88.000000,79.000000,-3.625000,-3.437500,-2.812500,0.820166,1.215747,0.348047,-3.540000,88.119507,0.000000,400.000000,12360.000000,14203.000000,974.250000,2497.125000,0.000000
980661757,6.328125,179.731384,3.554688,103.150185,62.501526,-3.630000,75.000000,77.000000,69.000000,-3.625000,-3.437500,-2.812500,0.815332,1.217358,0.349658,-3.540000,88.139343,0.000000,400.000000,12286.000000,14361.000000,974.812500,2497.500000,0.000000
980662957,6.250000,184.810745,3.554688,104.713066,62.525940,-3.630000,63.000000,65.000000,58.000000,-3.562500,-3.437500,-2.812500,0.815332,1.213330,0.347241,-3.540000,88.179016,0.000000,400.000000,12296.000000,14585.000000,975.375000,2497.312500,0.000000
980664157,6.171875,188.717941,3.554688,105.494507,62.612915,-3.990000,50.000000,52.000000,47.000000,-3.562500,-3.375000,-2.812500,0.813721,1.214136,0.351270,-3.540000,88.050842,0.000000,400.000000,12311.000000,14775.000000,975.937500,2497.312500,0.000000
980665357,6.171875,189.499390,3.554688,107.057388,63.012695,-3.620000,38.000000,39.000000,35.000000,-3.562500,-3.375000,-2.812500,0.818555,1.217358,0.351270,-3.410000,87.976074,0.000000,400.000000,12299.000000,14895.000000,976.500000,2497.500000,0.000000
980666556,5.898438,12.112332,3.515625,107.838829,62.652588,-3.560000,15.000000,18.000000,18.000000,-3.500000,-3.375000,-2.812500,0.815332,1.215747,0.348853,-3.410000,87.933350,0.000000,401.000000,12277.000000,14947.000000,977.062500,2497.312500,0.000000
980667756,6.210937,33.211235,3.437500,114.090363,62.612915,-3.480000,13.000000,18.000000,20.000000,-3.500000,-3.375000,-2.812500,0.818555,1.218164,0.353687,-3.540000,87.857056,0.000000,400.000000,12257.000000,14965.000000,977.437500,2497.312500,0.000000
980668956,5.507813,3.516484,3.476563,114.871796,62.892151,-3.880000,4.000000,5.000000,6.000000,-3.500000,-3.375000,-2.812500,0.820166,1.211719,0.349658,-3.540000,87.930298,0.000000,400.000000,12242.000000,14969.000000,977.812500,2497.312500,0.000000
980670156,4.414063,0.000000,3.476563,114.871796,62.504578,-3.640000,1.000000,1.000000,1.000000,-3.500000,-3.375000,-2.812500,0.812915,1.210107,0.348047,-3.540000,87.802124,0.000000,400.000000,12230.000000,14953.000000,978.187500,2497.125000,0.000000
980671356,1.132813,0.000000,3.476563,102.368744,62.565613,-3.900000,0.000000,0.000000,0.000000,-3.500000,-3.312500,-2.750000,0.816138,1.217358,0.348853,-3.410000,87.948608,0.000000,400.000000,12212.000000,14930.000000,978.562500,2497.500000,0.000000
980672556,0.039063,0.000000,3.476563,103.931625,62.500000,-3.810000,0.000000,0.000000,0.000000,-3.437500,-3.312500,-2.750000,0.818555,1.216553,0.349658,-3.350000,87.876892,0.000000,400.000000,12188.000000,14904.000000,978.937500,2497.125000,0.000000
980673756,0.000000,0.000000,3.476563,105.494507,62.500000,-3.560000,0.000000,0.000000,0.000000,-3.500000,-3.312500,-2.750000,0.814526,1.213330,0.351270,-3.410000,87.786865,0.000000,400.000000,12169.000000,14857.000000,979.125000,2497.312500,0.000000
980674955,0.000000,0.000000,3.476563,106.275948,62.512207,-3.600000,0.000000,0.000000,0.000000,-3.500000,-3.312500,-2.750000,0.812915,1.210107,0.340796,-3.540000,87.672424,0.000000,400.000000,12164.000000,14828.000000,979.125000,2497.312500,0.000000
980676155,0.000000,0.000000,3.476563,116.434677,62.622070,-3.640000,0.000000,0.000000,0.000000,-3.500000,-3.312500,-2.750000,0.812915,1.215747,0.347241,-3.540000,87.667847,0.000000,403.000000,12142.000000,14785.000000,979.125000,2497.312500,0.000000
980677355,0.000000,0.000000,3.476563,116.434677,62.524414,-3.770000,0.000000,0.000000,0.000000,-3.500000,-3.312500,-2.750000,0.816943,1.216553,0.348047,-3.290000,87.655640,0.000000,400.000000,12132.000000,14754.000000,979.125000,2497.500000,0.000000
980678555,0.000000,0.000000,3.437500,152.380951,62.524414,-3.990000,0.000000,0.000000,0.000000,-3.500000,-3.312500,-2.750000,0.819360,1.217358,0.352881,-3.410000,87.623596,0.000000,400.000000,12115.000000,14707.000000,978.937500,2497.125000,0.000000
980679755,0.000000,0.000000,3.476563,115.653236,62.501526,-6.150000,0.000000,0.000000,0.000000,-3.500000,-3.312500,-2.750000,0.815332,1.213330,0.346436,-3.540000,87.620544,0.000000,401.000000,12098.000000,14656.000000,978.750000,2497.500000,0.000000
980680955,0.000000,0.000000,3.437500,117.997566,62.609863,-6.320000,0.000000,0.000000,0.000000,-3.500000,-3.312500,-2.750000,0.816943,1.216553,0.350464,-3.410000,87.623596,0.000000,400.000000,12092.000000,14621.000000,978.562500,2497.312500,0.000000
980682155,0.000000,0.000000,3.437500,105.494507,62.597656,-6.360000,0.000000,0.000000,0.000000,-3.562500,-3.312500,-2.750000,0.813721,1.211719,0.348047,-3.480000,87.501526,0.000000,400.000000,12079.000000,14580.000000,978.187500,2497.500000,0.000000
980683354,0.000000,0.000000,3.437500,107.057388,62.551880,-6.320000,0.000000,0.000000,0.000000,-3.562500,-3.312500,-2.750000,0.814526,1.214941,0.346436,-3.290000,87.644958,0.000000,400.000000,12065.000000,14523.000000,977.812500,2497.500000,0.000000
980684554,0.000000,0.000000,3.437500,115.653236,62.504578,-6.650000,0.000000,0.000000,0.000000,-3.562500,-3.375000,-2.750000,0.811304,1.209302,0.349658,-3.540000,87.544250,0.000000,400.000000,12052.000000,14477.000000,977.625000,2497.500000,0.000000
980685754,0.000000,0.000000,3.437500,115.653236,62.524414,-6.660000,0.000000,0.000000,0.000000,-3.562500,-3.375000,-2.750000,0.816943,1.214136,0.350464,-3.530000,87.416077,0.000000,400.000000,12042.000000,14433.000000,977.250000,2497.500000,0.000000
980686954,0.000000,0.000000,3.437500,115.653236,62.573242,-6.720000,0.000000,0.000000,0.000000,-3.625000,-3.375000,-2.750000,0.814526,1.214941,0.348047,-3.540000,87.411499,0.000000,404.000000,12042.000000,14370.000000,976.875000,2497.312500,0.000000
980688154,0.000000,0.000000,3.476563,116.434677,62.525940,-6.620000,0.000000,0.000000,0.000000,-3.625000,-3.375000,-2.750000,0.816138,1.214136,0.349658,-3.540000,87.480164,0.000000,400.000000,12013.000000,14308.000000,976.500000,2497.312500,0.000000
980689354,0.000000,0.000000,3.437500,104.713066,57.325745,-6.650000,0.000000,0.000000,0.000000,-3.625000,-3.375000,-2.750000,0.818555,1.215747,0.348047,-3.560000,87.431335,0.000000,400.000000,11994.000000,14243.000000,976.125000,2497.312500,0.000000
980690554,0.000000,0.000000,3.437500,106.275948,57.330322,-6.580000,0.000000,0.000000,0.000000,-3.625000,-3.375000,-2.750000,0.815332,1.215747,0.350464,-3.670000,87.327576,0.000000,400.000000,11971.000000,14167.000000,975.750000,2497.312500,0.000000
980691753,0.000000,0.000000,3.398438,144.566544,57.348633,-6.640000,0.000000,0.000000,0.000000,-3.687500,-3.375000,-2.750000,0.816943,1.214941,0.346436,-3.540000,87.431335,0.000000,400.000000,11950.000000,14091.000000,975.375000,2497.312500,0.000000
980692953,0.000000,0.000000,3.437500,116.434677,57.402039,-6.620000,0.000000,0.000000,0.000000,-3.687500,-3.437500,-2.750000,0.820166,1.218970,0.353687,-3.540000,87.411499,2.000000,400.000000,11928.000000,14021.000000,975.187500,2497.312500,0.000000
980694153,0.000000,0.000000,3.437500,116.434677,57.226563,-6.470000,0.000000,0.000000,0.000000,-3.687500,-3.437500,-2.750000,0.818555,1.214941,0.352881,-3.540000,87.384033,0.000000,400.000000,11894.000000,13940.000000,974.812500,2497.500000,0.000000
980695353,0.000000,0.000000,3.437500,116.434677,57.228088,-6.490000,0.000000,0.000000,0.000000,-3.687500,-3.437500,-2.750000,0.817749,1.210913,0.348853,-3.730000,87.278748,0.000000,400.000000,11856.000000,13859.000000,974.437500,2497.687500,0.000000
980696553,0.000000,0.000000,3.437500,116.434677,57.232666,-6.550000,0.000000,0.000000,0.000000,-3.750000,-3.437500,-2.750000,0.813721,1.214136,0.351270,-3.600000,87.257385,4.000000,400.000000,11828.000000,13785.000000,974.062500,2497.500000,0.000000
980698108,0.000000,0.000000,3.398438,85.177048,57.882690,-6.550000,0.000000,0.000000,0.000000,-3.750000,-3.437500,-2.750000,0.812109,1.216553,0.346436,-3.670000,87.428284,9.000000,400.000000,11819.000000,13743.000000,977.062500,2497.500000,0.000000
980699307,0.000000,0.000000,3.398438,105.494507,57.154846,-6.620000,0.000000,0.000000,0.000000,-3.750000,-3.437500,-2.750000,0.812915,1.214941,0.350464,-3.730000,87.338257,3.000000,400.000000,11802.000000,13688.000000,974.062500,2497.500000,0.000000
980700507,0.000000,0.000000,3.398438,107.057388,57.235718,-6.690000,0.000000,0.000000,0.000000,-3.750000,-3.500000,-2.812500,0.812915,1.213330,0.349658,-3.670000,87.330627,1.000000,400.000000,11830.000000,13677.000000,973.125000,2497.312500,0.000000
980702056,0.000000,0.000000,3.398438,86.739929,57.934570,-6.620000,0.000000,0.000000,0.000000,-3.812500,-3.500000,-2.812500,0.810498,1.207690,0.344824,-3.790000,87.251282,1.000000,400.000000,11759.000000,13654.000000,975.750000,2497.500000,0.000000
980703256,0.000000,0.000000,3.398438,115.653236,57.228088,-6.470000,0.000000,0.000000,0.000000,-3.812500,-3.500000,-2.812500,0.819360,1.211719,0.349658,-3.790000,87.300110,1.000000,400.000000,8491.000000,13668.000000,972.750000,2497.500000,0.000000
980704456,0.000000,0.000000,3.398438,115.653236,57.435608,-6.500000,0.000000,0.000000,0.000000,-3.812500,-3.500000,-2.812500,0.811304,1.213330,0.347241,-3.790000,87.167358,3.000000,400.000000,8690.000000,13325.000000,971.625000,2497.500000,0.000000
980705656,0.000000,0.000000,3.398438,167.228333,57.513428,-6.710000,0.000000,0.000000,0.000000,-3.812500,-3.500000,-2.812500,0.818555,1.214941,0.348853,-3.790000,87.203979,0.000000,400.000000,8714.000000,13381.000000,971.062500,2497.500000,0.000000
