DeviceID = e00fce6829163099f836ae78	Firmware Version = 1.5.2	Software Version = 0.0.0
980476649,3.496094,279.755798,3.398438,87.521370,62.503052,-3.300000,276.000000,303.000000,300.000000,-3.250000,-3.125000,-2.625000,0.818555,1.218970,0.351270,-3.410000,90.939331,0.000000,407.000000,13211.000000,14488.000000,981.187500,2497.500000,0.000000
980477849,3.554688,297.338226,3.437500,146.129425,62.796021,-3.940000,351.000000,364.000000,346.000000,-3.250000,-3.125000,-2.625000,0.824194,1.214136,0.345630,-3.350000,90.206909,0.000000,400.000000,12924.000000,15426.000000,981.000000,2497.500000,0.000000
980479048,3.593750,330.158752,3.476563,117.216118,64.172363,-3.980000,401.000000,415.000000,395.000000,-3.250000,-3.125000,-2.625000,0.823389,1.218970,0.350464,-3.390000,89.830017,0.000000,400.000000,12801.000000,15499.000000,981.375000,2497.500000,0.000000
980480248,3.632813,354.774109,3.476563,165.665451,64.291382,-3.980000,467.000000,482.000000,459.000000,-3.187500,-3.125000,-2.625000,0.818555,1.210913,0.348047,-3.320000,89.627075,0.000000,400.000000,12748.000000,15520.000000,981.750000,2497.312500,0.000000
980481795,6.484375,146.129425,3.437500,87.521370,64.508057,-3.810000,136.000000,138.000000,123.000000,-3.187500,-3.062500,-2.625000,0.815332,1.214136,0.350464,-3.290000,89.501953,0.000000,400.000000,12722.000000,15506.000000,985.687500,2497.312500,0.000000
980482995,6.523438,152.771683,3.398438,116.434677,64.263916,-3.980000,31.000000,31.000000,26.000000,-3.125000,-3.062500,-2.625000,0.816943,1.215747,0.348047,-3.170000,89.421082,0.000000,400.000000,12660.000000,15551.000000,983.625000,2497.312500,0.000000
980484195,6.523438,150.036636,3.398438,103.931625,62.579346,-3.950000,42.000000,43.000000,37.000000,-3.125000,-3.062500,-2.562500,0.816138,1.217358,0.350464,-3.290000,89.241028,0.000000,405.000000,12626.000000,15558.000000,983.812500,2497.312500,0.000000
980485395,6.484375,152.771683,3.398438,105.494507,62.670898,-3.980000,55.000000,56.000000,49.000000,-3.125000,-3.062500,-2.625000,0.822583,1.214136,0.352075,-3.290000,89.091492,0.000000,403.000000,12586.000000,15565.000000,984.000000,2497.312500,0.000000
980486595,6.484375,161.367523,3.398438,107.057388,62.500000,-3.910000,59.000000,60.000000,53.000000,-3.125000,-3.062500,-2.562500,0.822583,1.215747,0.352075,-3.230000,89.007568,0.000000,400.000000,12556.000000,15575.000000,984.562500,2497.312500,0.000000
980487794,6.445313,152.771683,3.398438,108.620270,62.500000,-3.950000,58.000000,60.000000,53.000000,-3.125000,-3.062500,-2.562500,0.827417,1.222192,0.347241,-3.290000,88.920593,0.000000,400.000000,12525.000000,15574.000000,984.937500,2497.312500,0.000000
980488994,6.406250,160.195358,3.398438,172.698410,62.698364,-3.800000,47.000000,53.000000,47.000000,-3.125000,-3.062500,-2.562500,0.825000,1.215747,0.350464,-3.260000,88.838196,0.000000,400.000000,12498.000000,15578.000000,985.312500,2497.312500,0.000000
980490542,6.445313,153.162384,3.437500,87.521370,62.554932,-3.230000,41.000000,42.000000,38.000000,-3.125000,-3.000000,-2.562500,0.816943,1.214136,0.349658,-3.160000,88.879395,0.000000,400.000000,12503.000000,15585.000000,989.062500,2497.312500,0.000000
980491742,6.367188,155.506714,3.437500,116.434677,63.867188,-3.300000,32.000000,33.000000,30.000000,-3.125000,-3.000000,-2.562500,0.819360,1.214941,0.350464,-3.260000,88.812256,0.000000,400.000000,12444.000000,15580.000000,986.625000,2497.312500,0.000000
980492942,6.328125,157.069595,3.437500,116.434677,63.769531,-3.310000,24.000000,24.000000,22.000000,-3.125000,-3.000000,-2.562500,0.824194,1.218164,0.348047,-3.170000,88.761902,0.000000,400.000000,12418.000000,15589.000000,986.625000,2497.312500,0.000000
