NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24
e00fce68ccb7400e1fb8aa98,2000-00-01,1605339624,0.000000,-1.172161,3.496094,77.362640,50.521851,20.660000,1.000000,1.000000,0.000000,20.250000,20.000000,20.312500,0.012891,0.097485,0.099097,20.860001,56.797791,0.000000,400.000000,12070.000000,15985.000000,1668.562500,2498.625000,12.562500
e00fce68ccb7400e1fb8aa98,2000-00-01,1605340558,0.000000,-1.172161,3.476563,93.772896,51.576233,20.790001,0.000000,0.000000,0.000000,20.250000,20.000000,19.875000,0.003223,0.106348,0.099097,20.850000,55.754089,0.000000,400.000000,12463.000000,16395.000000,1671.187500,2498.625000,12.562500
e00fce68ccb7400e1fb8aa98,2000-00-01,1605341493,0.000000,-1.172161,3.476563,94.554337,50.196838,20.629999,0.000000,0.000000,0.000000,20.312500,20.062500,19.937500,0.016113,0.102319,0.092651,20.850000,55.094910,0.000000,400.000000,12687.000000,16679.000000,1672.687500,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2000-00-01,1605342428,0.000000,-1.172161,3.476563,94.554337,50.440979,20.730000,0.000000,0.000000,0.000000,20.375000,20.187500,19.937500,0.015308,0.104736,0.099902,20.900000,54.333496,0.000000,400.000000,12846.000000,16908.000000,1674.750000,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605346103,0.000000,-1.172161,3.476563,110.183151,0.588989,20.660000,0.000000,0.000000,0.000000,20.375000,20.187500,19.937500,0.020947,0.093457,0.092651,21.040001,52.261353,0.000000,400.000000,12776.000000,17049.000000,1676.062500,2498.437500,12.562500
e00fce68ccb7400e1fb8aa98,2020-11-14,1605347037,0.000000,-1.172161,3.476563,94.554337,0.222778,20.639999,0.000000,0.000000,0.000000,20.437500,20.187500,20.187500,0.014502,0.106348,0.099097,20.850000,51.797485,0.000000,400.000000,13004.000000,17323.000000,1676.437500,2498.437500,12.562500
e00fce68ccb7400e1fb8aa98,2020-11-14,1605347971,0.000000,-1.172161,3.476563,95.335777,0.476074,20.670000,0.000000,0.000000,0.000000,20.437500,20.187500,19.937500,0.002417,0.104736,0.099902,21.040001,51.373291,0.000000,400.000000,13110.000000,17515.000000,1677.000000,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605348906,0.000000,-1.172161,3.476563,95.335777,0.000000,20.790001,0.000000,0.000000,0.000000,20.437500,20.187500,19.937500,0.008057,0.103931,0.099097,21.110001,50.772095,0.000000,400.000000,13153.000000,17647.000000,1677.000000,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605349859,0.000000,-1.172161,3.476563,85.958488,0.051880,20.620001,0.000000,0.000000,0.000000,20.375000,20.187500,20.062500,0.014502,0.109570,0.093457,21.110001,50.411987,0.000000,400.000000,13182.000000,17781.000000,1676.812500,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605350794,0.000000,-1.172161,3.476563,86.739929,0.129700,20.670000,0.000000,0.000000,0.000000,20.500000,20.312500,20.125000,0.008862,0.094263,0.095874,21.040001,49.972534,0.000000,400.000000,13182.000000,17836.000000,1677.937500,2498.625000,12.562500
e00fce68ccb7400e1fb8aa98,2020-11-14,1605351728,0.000000,-1.172161,3.476563,95.335777,45.703125,20.680000,0.000000,0.000000,0.000000,20.500000,20.250000,20.000000,0.002417,0.112793,0.110376,21.110001,49.742126,0.000000,400.000000,13181.000000,17887.000000,1677.937500,2498.625000,12.562500
e00fce68ccb7400e1fb8aa98,2020-11-14,1605352663,0.000000,-1.172161,3.476563,95.335777,45.524597,20.629999,0.000000,0.000000,0.000000,20.375000,20.187500,19.875000,0.009668,0.107959,0.099097,20.980000,49.363708,0.000000,400.000000,13177.000000,17918.000000,1677.187500,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605353616,0.000000,-1.172161,3.476563,84.395599,45.410156,20.790001,0.000000,0.000000,0.000000,20.500000,20.250000,20.125000,0.011279,0.104736,0.097485,21.110001,49.134827,0.000000,400.000000,13175.000000,17963.000000,1678.125000,2498.625000,12.562500
e00fce68ccb7400e1fb8aa98,2020-11-14,1605354551,0.000000,-1.172161,3.476563,84.395599,44.044495,20.629999,0.000000,0.000000,0.000000,20.437500,20.250000,19.937500,0.007251,0.101514,0.093457,21.110001,48.829651,0.000000,400.000000,13166.000000,17979.000000,1677.750000,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605355486,0.000000,-1.172161,3.476563,85.177048,43.765259,20.629999,0.000000,0.000000,0.000000,20.437500,20.187500,20.125000,0.013696,0.103931,0.099902,20.920000,48.585510,0.000000,400.000000,13158.000000,17989.000000,1677.187500,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605356420,0.000000,-1.172161,3.476563,95.335777,43.798828,20.770000,0.000000,0.000000,0.000000,20.500000,20.250000,20.062500,0.008057,0.103125,0.097485,21.110001,48.498535,0.000000,400.000000,13148.000000,18000.000000,1677.937500,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605357373,0.000000,-1.172161,3.476563,95.335777,44.543457,20.629999,0.000000,0.000000,0.000000,20.375000,20.187500,19.937500,0.015308,0.106348,0.096680,21.129999,48.202515,0.000000,400.000000,13154.000000,18035.000000,1677.375000,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605358308,0.000000,-1.172161,3.437500,95.335777,44.532776,20.670000,0.000000,0.000000,0.000000,20.375000,20.187500,20.000000,0.009668,0.099097,0.089429,21.110001,48.115540,0.000000,400.000000,13136.000000,18025.000000,1676.812500,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605359243,0.039063,-1.172161,3.476563,95.335777,41.455078,20.969999,42.000000,26.000000,16.000000,20.437500,20.187500,19.937500,0.012085,0.105542,0.092651,20.980000,47.796631,0.000000,400.000000,13126.000000,18027.000000,1677.000000,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605360178,0.078125,-1.172161,3.476563,95.335777,41.407776,20.719999,40.000000,26.000000,16.000000,20.437500,20.250000,20.000000,0.008057,0.099097,0.101514,20.980000,47.618103,0.000000,400.000000,13126.000000,18031.000000,1677.375000,2498.625000,12.562500
e00fce68ccb7400e1fb8aa98,2020-11-14,1605361130,0.039063,-1.172161,3.476563,85.958488,43.998718,20.670000,41.000000,27.000000,18.000000,20.437500,20.250000,20.062500,0.014502,0.101514,0.092651,21.110001,47.534180,0.000000,400.000000,13131.000000,18057.000000,1677.750000,2498.437500,12.562500
e00fce68ccb7400e1fb8aa98,2020-11-14,1605362065,0.039063,-0.781441,3.476563,85.958488,40.943909,20.790001,40.000000,26.000000,18.000000,20.750000,20.437500,20.375000,0.009668,0.102319,0.099097,21.170000,47.355652,0.000000,400.000000,13103.000000,18035.000000,1680.750000,2498.812500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605363000,0.039063,-1.172161,3.476563,89.084251,43.872070,20.620001,39.000000,26.000000,18.000000,20.750000,20.437500,20.312500,0.007251,0.107153,0.091040,21.160000,47.259521,0.000000,400.000000,13097.000000,18032.000000,1682.062500,2498.250000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605363935,0.039063,-1.172161,3.476563,95.335777,43.925476,20.620001,43.000000,31.000000,22.000000,20.750000,20.437500,20.312500,0.006445,0.110376,0.099902,21.320000,47.276306,0.000000,400.000000,13062.000000,18024.000000,1683.562500,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605364888,0.039063,-1.172161,3.476563,95.335777,40.681458,20.680000,42.000000,30.000000,21.000000,20.812500,20.500000,20.375000,0.000000,0.110376,0.095874,21.360001,46.910095,0.000000,400.000000,13086.000000,18034.000000,1685.437500,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605365822,0.078125,-1.172161,3.476563,83.614166,40.454102,21.049999,50.000000,39.000000,29.000000,20.750000,20.500000,20.250000,0.010474,0.108765,0.090234,21.360001,46.704102,0.000000,400.000000,13080.000000,18041.000000,1685.250000,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605366757,0.039063,-1.172161,3.476563,84.395599,40.234375,20.719999,48.000000,36.000000,26.000000,20.687500,20.437500,20.125000,0.012891,0.111182,0.095874,21.160000,46.684265,0.000000,400.000000,13089.000000,18050.000000,1683.937500,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605367692,0.039063,-1.172161,3.476563,85.177048,39.843750,20.719999,42.000000,29.000000,21.000000,20.625000,20.375000,20.125000,0.004834,0.103125,0.099097,21.120001,46.624756,0.000000,400.000000,13092.000000,18054.000000,1682.250000,2498.812500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605368645,0.039063,-1.172161,3.476563,95.335777,40.283203,21.049999,41.000000,28.000000,20.000000,20.625000,20.375000,20.125000,0.010474,0.108765,0.101514,21.219999,46.507263,0.000000,400.000000,13100.000000,18068.000000,1682.437500,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605369580,0.039063,-1.172161,3.476563,96.117218,40.240479,20.959999,47.000000,36.000000,26.000000,20.562500,20.375000,20.062500,0.014502,0.102319,0.098291,21.110001,46.478271,0.000000,402.000000,13092.000000,18059.000000,1681.500000,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605370514,0.039063,-1.172161,3.476563,95.335777,40.234375,20.719999,41.000000,28.000000,20.000000,20.562500,20.312500,20.000000,0.012891,0.107153,0.099902,21.110001,46.478271,0.000000,400.000000,13095.000000,18064.000000,1680.562500,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605371449,0.039063,-1.172161,3.476563,82.832726,40.100098,20.670000,39.000000,25.000000,17.000000,20.625000,20.375000,20.312500,0.009668,0.111182,0.104736,21.110001,46.310425,0.000000,400.000000,13090.000000,18059.000000,1680.750000,2498.625000,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605372402,0.039063,-1.172161,3.476563,90.647133,39.862061,21.049999,41.000000,28.000000,19.000000,20.687500,20.437500,20.250000,0.015308,0.111182,0.092651,21.350000,46.325684,0.000000,400.000000,13100.000000,18077.000000,1681.875000,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605373337,0.039063,-1.172161,3.476563,96.117218,39.880371,20.820000,40.000000,27.000000,19.000000,20.687500,20.437500,20.312500,0.012891,0.107959,0.094263,21.160000,46.408081,0.000000,400.000000,13085.000000,18060.000000,1682.250000,2498.437500,12.375000
e00fce68ccb7400e1fb8aa98,2020-11-14,1605374271,0.039063,-1.172161,3.476563,95.335777,43.750000,20.790001,42.000000,30.000000,21.000000,20.750000,20.437500,20.312500,0.013696,0.102319,0.096680,21.170000,46.440125,0.000000,400.000000,13075.000000,18049.000000,1683.000000,2498.812500,12.375000
