DeviceID = e00fce6838cebdf42fc24391	Firmware Version = 1.5.2	Software Version = 0.0.0
1609201269,0.000000,-0.781441,4.140625,75.018318,71.180725,-9.995193,0.000000,0.000000,0.000000,-2.665253,99.560547,0.000000,400.000000,14221.000000,18295.000000,-3.132553,98.834229,0.000000,400.000000,14314.000000,18799.000000,977.250000,2497.312500,12.562500,987.562500,2497.875000,12.187500
1609204933,0.039063,-0.781441,4.179688,61.733822,69.631958,-10.748215,0.000000,0.000000,0.000000,-2.665253,99.681091,0.000000,400.000000,14181.000000,18273.000000,-3.108521,99.015808,0.000000,400.000000,14243.000000,18742.000000,973.125000,2497.125000,12.375000,985.875000,2497.875000,12.187500
1609207809,0.019531,-0.390720,4.140625,63.296707,69.015503,-10.529251,0.000000,0.000000,0.000000,-2.729340,99.592590,0.000000,400.000000,14221.000000,18297.000000,-3.231354,98.849487,0.000000,400.000000,14296.000000,18782.000000,970.125000,2497.312500,12.562500,984.187500,2497.687500,12.187500
1609211454,0.039063,-0.781441,4.179688,61.733822,67.047119,-11.479874,0.000000,0.000000,0.000000,-2.918930,99.508667,0.000000,400.000000,14138.000000,18265.000000,-3.383560,98.812866,0.000000,400.000000,14251.000000,18754.000000,966.562500,2497.312500,12.562500,981.562500,2497.687500,12.187500
1609214351,0.019531,-0.781441,4.140625,49.230770,65.274048,-12.732239,0.000000,0.000000,0.000000,-3.052444,99.507141,0.000000,400.000000,14228.000000,18308.000000,-3.575821,98.756409,0.000000,400.000000,14296.000000,18789.000000,963.750000,2497.500000,12.562500,979.687500,2497.687500,12.187500
1609218014,0.039063,-0.781441,4.179688,63.296707,63.435364,-13.391800,0.000000,0.000000,0.000000,-2.980347,99.531555,0.000000,400.000000,14203.000000,18287.000000,-3.736038,98.753357,0.000000,400.000000,14267.000000,18757.000000,959.250000,2497.125000,12.562500,976.687500,2497.687500,12.187500
1609220894,0.019531,-0.390720,4.140625,50.012211,62.368774,-13.573380,0.000000,0.000000,0.000000,-3.175278,99.447632,0.000000,400.000000,14243.000000,18315.000000,-3.736038,98.716736,0.000000,400.000000,14313.000000,18808.000000,955.875000,2497.125000,12.562500,974.062500,2497.875000,12.187500
1609224540,0.039063,-0.781441,4.179688,61.733822,61.677551,-13.989944,0.000000,0.000000,0.000000,-3.295441,99.307251,0.000000,400.000000,14211.000000,18276.000000,-3.912277,98.690796,0.000000,400.000000,14265.000000,18774.000000,951.000000,2497.312500,12.562500,970.500000,2497.875000,12.187500
1609227437,0.019531,-0.781441,4.121094,50.012211,61.314392,-13.989944,0.000000,0.000000,0.000000,-3.295441,99.397278,0.000000,400.000000,14252.000000,18331.000000,-4.109879,98.564148,0.000000,400.000000,14290.000000,18801.000000,947.812500,2497.125000,12.562500,967.687500,2497.875000,12.187500
1609231100,0.039063,-0.781441,4.140625,62.515266,60.777283,-14.139481,0.000000,0.000000,0.000000,-3.428955,99.337769,0.000000,400.000000,14233.000000,18300.000000,-4.117889,98.654175,0.000000,400.000000,14258.000000,18774.000000,943.312500,2497.312500,12.375000,963.937500,2497.875000,12.187500
1609233980,0.039063,-0.781441,4.121094,50.012211,60.914612,-14.013977,0.000000,0.000000,0.000000,-3.428955,99.282837,0.000000,400.000000,14268.000000,18336.000000,-4.352875,98.448181,0.000000,400.000000,14304.000000,18819.000000,940.312500,2497.312500,12.562500,961.125000,2497.687500,12.000000
1609237625,0.039063,-0.390720,4.140625,62.515266,63.650513,-12.900467,0.000000,0.000000,0.000000,-3.671951,99.224854,0.000000,400.000000,14232.000000,18312.000000,-4.587860,98.356628,0.000000,400.000000,14238.000000,18767.000000,936.562500,2497.125000,12.375000,957.562500,2497.875000,12.187500
1609240522,0.019531,-0.390720,4.140625,50.012211,66.587830,-11.063309,0.000000,0.000000,0.000000,-3.671951,99.198914,0.000000,400.000000,14280.000000,18341.000000,-4.571838,98.454285,0.000000,400.000000,14278.000000,18808.000000,934.875000,2497.312500,12.375000,955.125000,2497.687500,12.187500
1609244185,0.039063,-0.781441,4.140625,61.733822,68.342590,-10.120697,0.000000,0.000000,0.000000,-3.736038,99.166870,0.000000,400.000000,14258.000000,18330.000000,-4.478378,98.489380,0.000000,400.000000,14246.000000,18780.000000,934.312500,2497.125000,12.375000,952.875000,2497.875000,12.187500
1609247062,0.078125,-0.781441,4.140625,62.515266,69.714355,-9.533234,0.000000,0.000000,0.000000,-3.797455,99.171448,0.000000,400.000000,14286.000000,18344.000000,-4.579849,98.417664,0.000000,400.000000,14246.000000,18807.000000,934.500000,2497.125000,12.375000,951.937500,2497.875000,12.187500
1609250708,4.804688,0.000000,4.140625,61.733822,70.741272,-9.020538,41.000000,50.000000,59.000000,-3.671951,99.214172,0.000000,400.000000,14264.000000,18337.000000,-4.478378,98.439026,0.000000,400.000000,14215.000000,18778.000000,934.875000,2497.125000,12.375000,951.187500,2497.687500,12.187500
1609253887,5.703125,2.344322,4.121094,118.778999,70.462036,-7.682724,539.000000,558.000000,566.000000,-3.869553,99.078369,0.000000,400.000000,14285.000000,18336.000000,-4.352875,98.423767,0.000000,400.000000,14239.000000,18788.000000,937.500000,2497.125000,12.562500,952.875000,2497.875000,12.187500
1609257549,5.976563,13.675214,4.179688,62.515266,67.953491,-5.218048,855.000000,864.000000,852.000000,-3.797455,99.171448,0.000000,400.000000,14271.000000,18321.000000,-4.579849,98.332214,0.000000,400.000000,14211.000000,18761.000000,937.312500,2497.125000,12.375000,951.375000,2497.687500,12.187500
1609260138,6.035156,17.582418,4.160156,66.422470,67.343140,-3.717346,997.000000,1004.000000,983.000000,-3.671951,99.137878,0.000000,400.000000,14321.000000,18381.000000,-4.352875,98.437500,0.000000,400.000000,14266.000000,18819.000000,939.562500,2497.312500,12.375000,952.125000,2497.875000,12.000000
1609263782,6.015625,66.031746,4.179688,60.170940,64.974976,-1.474304,1528.000000,1537.000000,1497.000000,-3.797455,99.168396,0.000000,400.000000,14278.000000,18317.000000,-4.165955,98.516846,0.000000,400.000000,14223.000000,18775.000000,942.937500,2497.125000,12.375000,953.625000,2497.687500,12.000000
1609266671,5.996094,20.708181,4.160156,48.449329,64.199829,-1.025696,1078.000000,1091.000000,1067.000000,-3.671951,99.174500,0.000000,400.000000,14311.000000,18351.000000,-4.101868,98.376465,0.000000,400.000000,14246.000000,18789.000000,946.687500,2497.125000,12.375000,955.687500,2497.875000,12.000000
1609270334,5.625000,60.952385,4.179688,60.952385,63.583374,-1.701279,889.000000,907.000000,895.000000,-3.650589,99.172974,0.000000,400.000000,14277.000000,18309.000000,-4.080505,98.455811,0.000000,400.000000,14205.000000,18743.000000,950.625000,2497.312500,12.375000,958.312500,2497.875000,12.000000
1609273204,5.898438,12.893773,4.140625,48.449329,63.801575,-2.219315,784.000000,798.000000,785.000000,-3.420944,99.221802,0.000000,400.000000,14319.000000,18351.000000,-3.912277,98.529053,0.000000,400.000000,14234.000000,18782.000000,953.625000,2497.125000,12.375000,960.937500,2498.062500,12.000000
1609276848,5.546875,2.735043,4.179688,61.733822,65.501404,-3.348846,253.000000,263.000000,263.000000,-3.295441,99.249268,0.000000,400.000000,14275.000000,18309.000000,-3.912277,98.519897,0.000000,400.000000,14191.000000,18729.000000,956.250000,2497.312500,12.375000,963.375000,2497.687500,12.000000
1609279739,5.078125,0.390720,4.160156,48.449329,66.441345,-4.227371,69.000000,74.000000,78.000000,-3.295441,99.162292,0.000000,400.000000,14317.000000,18344.000000,-3.599854,98.547363,0.000000,400.000000,14238.000000,18774.000000,958.312500,2497.125000,12.375000,965.625000,2497.500000,11.812500
1609283402,0.351563,-0.390720,4.179688,60.952385,67.126465,-4.595871,0.000000,0.000000,0.000000,-3.428955,99.102783,0.000000,400.000000,14282.000000,18300.000000,-3.826828,98.439026,0.000000,400.000000,14187.000000,18721.000000,959.812500,2497.125000,12.375000,967.312500,2497.687500,11.812500
1609286561,0.175781,-0.390720,4.140625,119.560440,67.848206,-4.449005,0.000000,0.000000,0.000000,-3.113861,99.070740,0.000000,400.000000,14302.000000,18318.000000,-3.599854,98.423767,0.000000,400.000000,14215.000000,18742.000000,962.812500,2497.125000,12.375000,970.687500,2497.687500,11.812500
1609290207,0.234375,-0.390720,4.179688,60.952385,67.239380,-4.534454,0.000000,0.000000,0.000000,-3.175278,99.215698,0.000000,400.000000,14276.000000,18287.000000,-3.663940,98.512268,0.000000,400.000000,14173.000000,18696.000000,963.000000,2497.125000,12.187500,970.687500,2497.687500,11.812500
