NODE_ID,log_date,Time.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,ApogeeO2.1.TEMPERATURE,ApogeeO2.1.REF,ApogeeO2.1.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE,Hedorah-NDIR.1.CO2,Hedorah-NDIR.1.HUMIDITY,Hedorah-NDIR.1.TEMPERATURE
e00fce682c26b88b84ab26f2,2001-01-01.1,978323555,29.331970,22.582321,0.005737,0.005005,0.003418,0.312500,-0.781441,3.984375,46.886448,1707.187500,2499.000000,11.437500,1704.750000,2498.812500,10.687500,560,19.969177,21.987869,513,19.854736,22.009232
e00fce682c26b88b84ab26f2,2001-01-01.1,978324517,30.178833,22.582321,0.009644,0.008301,0.005737,0.312500,-0.781441,3.984375,47.667889,1704.750000,2499.187500,11.437500,1704.000000,2498.437500,10.875000,555,20.164490,21.902420,519,20.045471,21.926453
e00fce682c26b88b84ab26f2,2001-01-01.1,978325479,30.267334,22.299271,0.009399,0.007935,0.005249,0.312500,-0.781441,3.964844,48.449329,1704.000000,2499.000000,11.437500,1703.250000,2498.625000,10.875000,546,20.330811,21.889069,472,20.193481,21.953156
e00fce682c26b88b84ab26f2,2001-01-01.1,978326596,30.491638,22.582321,0.008789,0.007324,0.004761,0.312500,-0.781441,3.945312,143.785110,1702.500000,2499.187500,11.437500,1702.312500,2498.625000,10.687500,545,20.526123,21.846344,497,20.353699,21.883728
e00fce682c26b88b84ab26f2,2001-01-01.1,978327558,30.094910,22.603683,0.008545,0.007080,0.004517,0.312500,-0.781441,3.964844,47.667889,1701.937500,2499.000000,11.437500,1701.937500,2498.437500,10.687500,548,20.632935,21.846344,507,20.426941,21.883728
e00fce682c26b88b84ab26f2,2001-01-01.1,978328520,30.073547,22.582321,0.005005,0.004150,0.002563,0.312500,-0.781441,3.964844,47.667889,1701.000000,2499.000000,11.437500,1701.187500,2498.437500,10.875000,554,20.765686,21.819641,525,20.544434,21.854355
e00fce682c26b88b84ab26f2,2001-01-01.1,978329482,30.174255,22.582321,0.005005,0.004150,0.002563,0.312500,-0.781441,3.964844,47.667889,1700.437500,2499.000000,11.437500,1700.812500,2498.812500,10.875000,555,20.796204,21.790268,513,20.649719,21.841003
e00fce682c26b88b84ab26f2,2001-01-01.1,978330578,30.290222,22.635727,0.008545,0.007080,0.004517,0.312500,-0.781441,3.945312,143.785110,1699.500000,2498.812500,11.437500,1699.687500,2498.437500,10.875000,547,20.928955,21.750214,509,20.690918,21.811630
e00fce682c26b88b84ab26f2,2001-01-01.1,978331540,30.285645,22.582321,0.004883,0.004150,0.002563,0.312500,-0.781441,3.964844,47.667889,1698.750000,2499.000000,11.437500,1698.750000,2498.625000,10.875000,558,21.003723,21.720833,481,20.823669,21.798279
e00fce682c26b88b84ab26f2,2001-01-01.1,978332502,30.174255,22.582321,0.008545,0.007080,0.004517,0.312500,-0.781441,3.964844,47.667889,1698.187500,2499.000000,11.437500,1698.562500,2498.625000,10.687500,542,21.095276,21.691460,476,20.866394,21.755554
