NODE_ID,log_date,Col_0,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27
e00fce682c26b88b84ab26f2,2020-11-20,1605847009,0.000000,-0.781441,3.398438,68.766785,64.035034,3.551178,0.000000,0.000000,0.000000,4.389648,80.244446,0.000000,400.000000,13692.000000,18360.000000,3.823547,79.959106,0.000000,400.000000,13689.000000,18515.000000,1192.875000,2498.250000,11.625000,1208.250000,2497.875000,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605847974,0.000000,-0.781441,3.398438,57.045181,64.012146,3.401642,0.000000,0.000000,0.000000,4.413681,80.667114,0.000000,400.000000,13688.000000,18365.000000,3.671341,80.220032,0.000000,400.000000,13683.000000,18516.000000,1192.312500,2497.875000,11.625000,1207.125000,2498.250000,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605848920,0.000000,-0.781441,3.398438,57.826618,64.028931,4.082565,0.000000,0.000000,0.000000,4.547195,80.807495,0.000000,400.000000,13693.000000,18377.000000,3.569870,80.416870,0.000000,400.000000,13683.000000,18522.000000,1191.375000,2498.062500,11.625000,1205.625000,2497.875000,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605849867,0.000000,-0.781441,3.398438,59.389500,62.846375,3.770142,0.000000,0.000000,0.000000,4.296188,81.007385,0.000000,400.000000,13698.000000,18385.000000,3.751450,80.636597,0.000000,400.000000,13684.000000,18524.000000,1191.187500,2498.250000,11.625000,1204.687500,2498.062500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605850814,0.000000,-1.172161,3.398438,60.170940,63.471985,3.425674,0.000000,0.000000,0.000000,4.178696,81.169128,0.000000,400.000000,13701.000000,18386.000000,3.711395,80.831909,0.000000,400.000000,13692.000000,18529.000000,1191.187500,2498.062500,11.625000,1203.750000,2497.687500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605851779,0.000000,-1.172161,3.359375,57.826618,63.848877,2.961044,0.000000,0.000000,0.000000,4.202728,81.347656,0.000000,400.000000,13692.000000,18380.000000,3.463058,81.047058,0.000000,400.000000,13699.000000,18534.000000,1190.437500,2497.875000,11.625000,1203.000000,2497.687500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605852726,0.000000,-0.390720,3.398438,59.389500,64.215088,3.142624,0.000000,0.000000,0.000000,4.194717,81.582642,0.000000,400.000000,13700.000000,18385.000000,3.455048,81.314087,0.000000,400.000000,13706.000000,18556.000000,1188.750000,2497.875000,11.625000,1202.062500,2497.875000,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605853673,0.000000,-1.172161,3.398438,60.952385,63.726807,3.409653,0.000000,0.000000,0.000000,4.178696,81.822205,0.000000,400.000000,13708.000000,18396.000000,3.455048,81.466675,0.000000,400.000000,13710.000000,18559.000000,1187.437500,2498.062500,11.625000,1201.312500,2498.062500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605854620,0.000000,-0.781441,3.398438,60.952385,63.211060,3.644638,0.000000,0.000000,0.000000,4.288177,81.977844,0.000000,400.000000,13712.000000,18418.000000,3.569870,81.770325,0.000000,400.000000,13716.000000,18557.000000,1186.875000,2497.875000,11.812500,1200.375000,2497.687500,10.875000
e00fce682c26b88b84ab26f2,2020-11-20,1605855585,0.000000,-1.172161,3.398438,64.078148,63.142395,3.142624,0.000000,0.000000,0.000000,4.202728,82.077026,0.000000,400.000000,13704.000000,18409.000000,3.553848,81.900024,0.000000,400.000000,13710.000000,18562.000000,1186.687500,2498.062500,11.625000,1199.625000,2497.687500,10.875000
