DeviceID = e00fce682699a15d165801b1	Firmware Version = 1.5.2	Software Version = 0.0.0
1606870241,0.000000,0.000000,4.042969,142.222229,59.396362,-8.000000,0.000000,0.000000,0.000000,-3.437500,-2.125000,-0.375000,0.903149,0.518848,0.318237,-2.400000,97.006226,0.000000,400.000000,14097.000000,18702.000000,1005.750000,2499.000000,12.375000
1606874312,0.000000,0.000000,4.062500,194.578751,59.133911,-8.510000,0.000000,0.000000,0.000000,-4.187500,-2.687500,-0.562500,0.890259,0.506763,0.309375,-3.030000,96.961975,0.000000,400.000000,14147.000000,18722.000000,983.062500,2499.000000,12.375000
1606878617,0.000000,0.000000,4.082031,68.766785,58.593750,-9.400000,0.000000,0.000000,0.000000,-4.750000,-3.312500,-0.750000,0.863672,0.492261,0.302930,-3.690000,96.670532,0.000000,400.000000,14171.000000,18746.000000,963.375000,2498.812500,12.375000
1606882921,0.000000,0.000000,4.062500,138.315018,58.261108,-12.180000,0.000000,0.000000,0.000000,-5.250000,-3.750000,-0.937500,0.845142,0.490649,0.306152,-4.300000,96.487427,0.000000,400.000000,14204.000000,18769.000000,947.437500,2499.000000,12.375000
1606887226,0.000000,0.000000,4.082031,74.236877,58.113098,-10.090000,0.000000,0.000000,0.000000,-5.750000,-4.187500,-1.125000,0.837085,0.484204,0.302124,-4.770000,96.350098,0.000000,400.000000,14246.000000,18804.000000,932.812500,2498.625000,12.375000
1606891530,0.000000,0.000000,4.062500,71.111115,57.923889,-10.650000,0.000000,0.000000,0.000000,-6.062500,-4.500000,-1.250000,0.837085,0.476953,0.298901,-5.030000,96.250916,0.000000,400.000000,14251.000000,18800.000000,922.125000,2498.812500,12.375000
1606895834,0.000000,0.000000,4.082031,104.713066,57.812500,-10.790000,0.000000,0.000000,0.000000,-6.375000,-4.812500,-1.375000,0.827417,0.476953,0.299707,-5.280000,96.244812,0.000000,400.000000,14275.000000,18820.000000,912.000000,2498.812500,12.375000
1606900138,0.000000,0.000000,4.101563,98.461540,57.812500,-12.080000,0.000000,0.000000,0.000000,-6.625000,-5.062500,-1.562500,0.825000,0.471313,0.296484,-5.540000,96.231079,0.000000,400.000000,14294.000000,18833.000000,904.500000,2499.000000,12.375000
1606904441,0.000000,0.000000,4.062500,78.925522,58.105469,-11.340000,0.000000,0.000000,0.000000,-6.875000,-5.250000,-1.687500,0.814526,0.469702,0.295679,-5.910000,95.843506,0.000000,400.000000,14317.000000,18865.000000,897.000000,2498.625000,12.187500
1606908746,0.000000,0.000000,4.101563,70.329674,56.396484,-11.500000,0.000000,0.000000,0.000000,-7.000000,-5.437500,-1.812500,0.806470,0.472119,0.292456,-6.030000,95.895386,0.000000,400.000000,14291.000000,18851.000000,891.375000,2499.000000,12.375000
1606913050,0.000000,0.000000,4.082031,69.548233,56.671143,-11.760000,0.000000,0.000000,0.000000,-7.187500,-5.625000,-1.875000,0.813721,0.468896,0.291650,-6.160000,95.837402,0.000000,400.000000,14294.000000,18844.000000,886.687500,2498.812500,12.187500
1606917354,5.761719,3.516484,4.062500,173.479858,56.640625,-12.020000,787.000000,869.000000,969.000000,-7.187500,-5.687500,-2.000000,0.804858,0.468091,0.288428,-6.290000,95.785522,0.000000,400.000000,14300.000000,18855.000000,884.062500,2498.812500,12.375000
1606921659,6.191406,38.681320,4.082031,173.479858,43.957520,-6.040000,3382.000000,3317.000000,3275.000000,-6.187500,-5.375000,-2.062500,0.815332,0.468091,0.286011,-5.760000,95.941162,0.000000,400.000000,14296.000000,18850.000000,898.687500,2498.812500,12.187500
1606925968,5.820313,0.000000,4.140625,175.042740,39.073181,-39.540001,3061.000000,3296.000000,3452.000000,-4.312500,-4.187500,-1.875000,0.852393,0.474536,0.294067,-3.900000,96.372986,0.000000,400.000000,14207.000000,18776.000000,943.125000,2498.625000,12.375000
1606930566,6.152343,149.255188,4.140625,96.117218,37.988281,-33.360001,3276.000000,3867.000000,4146.000000,-2.000000,-2.437500,-1.437500,0.965186,0.493872,0.291650,-1.840000,96.731567,0.000000,400.000000,14083.000000,18684.000000,1009.875000,2498.812500,12.375000
1606934593,6.132812,96.507935,4.140625,65.641029,37.554932,-1.200000,4075.000000,4760.000000,4952.000000,-1.250000,-1.562500,-0.937500,1.033667,0.517236,0.293262,-1.030000,96.948242,0.000000,400.000000,14044.000000,18644.000000,1041.000000,2499.000000,12.375000
1606938907,5.878906,154.334564,4.160156,160.976791,34.649658,-1.150000,6779.000000,7251.000000,7132.000000,-0.687500,-0.937500,-0.625000,1.173047,0.536572,0.298901,-0.500000,97.166443,0.000000,400.000000,14001.000000,18629.000000,1059.750000,2498.812500,12.375000
1606943219,5.859375,78.144081,4.179688,65.641029,46.974182,-0.220000,1771.000000,2112.000000,2284.000000,-0.562500,-0.687500,-0.375000,1.203662,0.553491,0.305347,-0.220000,97.187805,0.000000,400.000000,13966.000000,18596.000000,1068.187500,2498.625000,12.375000
1606947529,4.863281,0.000000,4.121094,165.665451,53.126526,-0.540000,301.000000,367.000000,413.000000,-0.812500,-0.562500,-0.312500,1.144043,0.563965,0.310181,-0.160000,97.290039,0.000000,400.000000,13972.000000,18583.000000,1070.437500,2499.187500,12.375000
1606951836,0.000000,0.000000,4.140625,106.275948,56.665039,-44.490002,0.000000,0.000000,0.000000,-1.562500,-0.750000,-0.250000,1.036084,0.558325,0.318237,-0.730000,97.268677,0.000000,400.000000,13991.000000,18593.000000,1056.750000,2498.812500,12.375000
