NODE_ID,log_date,ParticleTime.0.TIME,SHTC3.0.HUMIDITY,SHTC3.0.TEMPERATURE,TCS3400.0.LIGHT_RED,TCS3400.0.LIGHT_GREEN,TCS3400.0.LIGHT_BLUE,PAC1720.0.VOLTAGE,PAC1720.0.CURRENT,PAC1720.0.VOLTAGE_2,PAC1720.0.CURRENT_2,DS18.0,SoilMoisture.0,DS18.1,SoilMoisture.1,DS18.2,SoilMoisture.2,ApogeeO2.0.TEMPERATURE,ApogeeO2.0.REF,ApogeeO2.0.OXYGEN,Hedorah-NDIR.0.CO2,Hedorah-NDIR.0.HUMIDITY,Hedorah-NDIR.0.TEMPERATURE
e00fce687038a71d446ef776,2025-10-26,946685108,28.996277,-10.051270,0.000000,0.000000,0.000000,0.000000,-1.172161,3.320312,147.692307,err.772,1.332568,err.772,0.398804,err.772,1.111816,2809.500000,2497.500000,10.875000,3348,97.810364,-2.149235
e00fce687038a71d446ef776,2025-10-26,946685108,29.075623,-10.243530,0.000122,0.000122,0.000122,0.000000,-1.172161,3.300781,147.692307,-5.312500,1.330151,err.772,0.403638,-1.625000,1.115039,2808.750000,2497.875000,10.875000,3361,97.758484,-2.149235
e00fce687038a71d446ef776,2025-10-26,946685108,29.106140,-10.176773,0.000244,0.000244,0.000366,0.000000,-1.172161,3.300781,153.943832,-5.312500,1.330151,-3.687500,0.405249,err.772,1.116650,2808.937500,2497.500000,10.875000,3336,97.778320,-2.162586
e00fce687038a71d446ef776,2025-10-26,946685108,29.089355,-10.243530,0.000977,0.000854,0.001099,0.000000,-1.172161,3.300781,147.692307,-5.312500,1.332568,err.772,0.406055,err.772,1.109399,2808.562500,2497.875000,10.875000,3347,97.799683,-2.162586
e00fce687038a71d446ef776,2025-10-27,946685108,29.197693,-10.243530,0.004517,0.004150,0.004761,0.000000,-1.172161,3.300781,147.692307,err.772,1.336597,25.000000,0.402026,err.772,1.109399,2806.875000,2497.687500,10.875000,3378,97.778320,-2.181278
e00fce687038a71d446ef776,2025-10-27,946685108,29.121399,-10.176773,0.009155,0.009033,0.010498,0.000000,-0.781441,3.300781,147.692307,-5.312500,1.331763,-3.750000,0.402832,-1.687500,1.112622,2806.125000,2497.500000,10.875000,3387,97.746277,-2.162586
e00fce687038a71d446ef776,2025-10-27,946685108,28.955078,-10.288925,0.016235,0.017212,0.020020,0.000000,-1.172161,3.300781,147.692307,err.772,1.331763,err.772,0.400415,-1.687500,1.109399,2806.125000,2497.687500,10.875000,3400,97.746277,-2.181278
e00fce687038a71d446ef776,2025-10-27,946685108,29.049683,-10.200806,0.012329,0.014099,0.016541,0.000000,-1.172161,3.320312,104.713066,-5.312500,1.332568,err.772,0.402832,err.772,1.110205,2785.687500,2497.875000,10.875000,3364,97.769165,-2.162586
e00fce687038a71d446ef776,2025-10-27,946685107,28.887939,-10.176773,0.004913,0.005981,0.007080,0.000000,-1.172161,3.320312,100.805862,err.772,1.177075,err.772,0.391553,err.772,1.080395,2809.125000,2497.500000,10.875000,3338,97.828674,-2.224003
e00fce687038a71d446ef776,2025-10-27,946685107,28.778076,-10.051270,0.006500,0.008179,0.009766,0.000000,-1.172161,3.320312,100.805862,-5.312500,1.332568,err.772,0.406055,-1.750000,1.115039,2808.750000,2497.500000,10.875000,3347,97.842407,-2.207981
e00fce687038a71d446ef776,2025-10-27,946685107,28.758240,-10.051270,0.008209,0.010529,0.012695,0.000000,-1.172161,3.320312,100.805862,-5.312500,1.332568,err.772,0.400415,-1.687500,1.105371,2784.937500,2497.875000,10.875000,3384,97.746277,-2.194630
e00fce687038a71d446ef776,2025-10-27,946685107,28.678894,-9.674759,0.009644,0.012604,0.015442,0.000000,-1.172161,3.320312,101.587303,-5.312500,1.328540,err.772,0.405249,err.772,1.121484,2806.500000,2497.312500,10.875000,3370,97.808838,-2.207981
e00fce687038a71d446ef776,2025-10-27,946685107,28.593445,-9.541245,0.010925,0.014496,0.017975,0.000000,-1.172161,3.320312,100.805862,err.772,1.330957,-3.750000,0.403638,err.772,1.105371,2808.937500,2497.687500,10.875000,3342,97.860718,-2.237354
e00fce687038a71d446ef776,2025-10-27,946685107,28.564453,-9.234161,0.011963,0.016144,0.020233,0.000000,-1.172161,3.300781,101.587303,err.772,1.327734,err.772,0.413306,25.000000,1.106982,2808.937500,2497.500000,10.875000,3336,97.828674,-2.237354
e00fce687038a71d446ef776,2025-10-28,946685107,28.517151,-9.044571,0.012909,0.017639,0.022308,0.000000,-1.172161,3.320312,100.805862,err.772,1.182715,-3.750000,0.411694,-1.687500,1.108594,2809.312500,2497.500000,10.875000,3344,97.819519,-2.224003
e00fce687038a71d446ef776,2025-10-28,946685107,28.375244,-8.796234,0.013794,0.018982,0.024231,0.000000,-1.172161,3.320312,100.805862,err.772,1.172241,err.772,0.391553,err.772,1.122290,2807.250000,2497.500000,10.875000,3339,97.819519,-2.207981
e00fce687038a71d446ef776,2025-10-28,946685107,28.190613,-8.534546,0.015289,0.020721,0.026459,0.000000,-1.172161,3.339844,89.084251,err.772,1.181103,-3.750000,0.406055,-1.750000,1.112622,2812.875000,2497.687500,10.875000,3346,97.850037,-2.237354
e00fce687038a71d446ef776,2025-10-28,946685107,28.109741,-8.425064,0.016083,0.021912,0.028137,0.000000,-1.172161,3.320312,100.805862,err.772,1.166602,-3.750000,0.402832,-1.687500,1.105371,2809.875000,2497.312500,10.875000,3337,97.860718,-2.237354
e00fce687038a71d446ef776,2025-10-28,946685107,28.160095,-8.280869,0.016479,0.022705,0.029419,0.000000,-1.172161,3.300781,125.030533,err.772,1.173047,-3.750000,0.409277,err.772,1.101343,2802.187500,2497.500000,10.875000,3378,97.827148,-2.280079
e00fce687038a71d446ef776,2025-10-28,946685107,28.088379,-8.005829,0.016815,0.023376,0.030579,0.000000,-0.781441,3.320312,101.587303,err.772,1.184326,25.000000,0.405249,err.772,1.119067,2807.812500,2497.312500,10.875000,3362,97.817993,-2.250706
e00fce687038a71d446ef776,2025-10-28,946685107,28.143311,-7.770844,0.017334,0.024200,0.031769,0.000000,-1.172161,3.320312,101.587303,err.772,1.175464,-3.812500,0.417334,25.000000,1.106982,2810.625000,2497.500000,10.875000,3350,97.882080,-2.264057
e00fce687038a71d446ef776,2025-10-28,946685107,28.108215,-7.664032,0.017944,0.025055,0.032990,0.019531,-1.172161,3.320312,100.805862,-5.312500,1.330151,err.772,0.407666,err.772,1.122290,2808.187500,2497.687500,10.875000,3355,97.869873,-2.280079
e00fce687038a71d446ef776,2025-10-28,946685107,27.952576,-7.282181,0.023071,0.029724,0.037598,0.000000,-0.781441,3.320312,101.587303,err.772,1.182715,-3.750000,0.414111,-1.750000,1.104565,2811.000000,2497.500000,10.875000,3373,97.869873,-2.280079
e00fce687038a71d446ef776,2025-10-28,946685107,27.851868,-6.804199,0.024170,0.031097,0.039276,0.019531,-1.172161,3.320312,128.937729,err.772,1.177881,err.772,0.387524,err.772,1.070727,2811.562500,2497.312500,10.875000,3361,97.837830,-2.280079
e00fce687038a71d446ef776,2025-10-29,946685107,27.580261,-6.302185,0.033508,0.039581,0.047363,0.039062,-1.172161,3.320312,101.587303,-5.312500,1.332568,-3.812500,0.395581,err.772,1.101343,2811.375000,2497.312500,10.875000,3364,97.869873,-2.280079
e00fce687038a71d446ef776,2025-10-29,946685107,27.543640,-6.278152,0.020264,0.028168,0.037292,0.058594,-1.172161,3.320312,100.805862,-5.250000,1.329346,err.772,0.409277,-1.750000,1.105371,2811.562500,2497.312500,10.875000,3361,97.859192,-2.264057
e00fce687038a71d446ef776,2025-10-29,946685107,27.690125,-6.149979,0.022461,0.030334,0.039551,0.039062,-1.172161,3.300781,102.368744,err.772,1.178686,-3.812500,0.410083,err.772,1.118262,2808.937500,2497.500000,10.875000,3357,97.859192,-2.250706
e00fce687038a71d446ef776,2025-10-29,946685107,27.407837,-5.514450,0.047424,0.053070,0.060852,0.058594,-1.172161,3.320312,100.805862,err.772,1.185132,-3.812500,0.409277,err.772,1.116650,2809.687500,2497.687500,10.875000,3364,97.879028,-2.280079
e00fce687038a71d446ef776,2025-10-29,946685107,27.146912,-5.073853,0.024078,0.032196,0.041840,0.058594,-1.172161,3.320312,101.587303,err.772,1.325317,-3.812500,0.404443,-1.812500,1.100537,2785.312500,2497.875000,10.875000,3393,97.850037,-2.250706
e00fce687038a71d446ef776,2025-10-29,946685107,27.087402,-4.948349,0.028748,0.036713,0.046326,0.058594,-1.172161,3.320312,101.587303,-5.187500,1.327734,err.772,0.397998,-1.812500,1.103760,2784.937500,2497.687500,10.875000,3371,97.850037,-2.237354
e00fce687038a71d446ef776,2025-10-29,946685107,27.117920,-5.263443,0.025055,0.033478,0.043549,0.058594,-1.172161,3.320312,100.805862,err.772,1.175464,err.772,0.388330,err.772,1.075562,2812.875000,2497.312500,10.875000,3362,97.892761,-2.264057
e00fce687038a71d446ef776,2025-10-29,946685107,27.091980,-4.721375,0.058319,0.063873,0.071991,0.078125,-1.172161,3.320312,101.587303,err.772,1.173047,err.772,0.389941,err.772,1.072339,2813.062500,2497.500000,10.875000,3384,97.901917,-2.280079
e00fce687038a71d446ef776,2025-10-29,946685107,24.925232,-0.355453,0.222229,0.215454,0.213531,0.097656,-0.781441,3.320312,103.150185,25.000000,1.330957,-3.750000,0.400415,-1.812500,1.105371,2786.437500,2497.687500,10.875000,3385,97.860718,-2.237354
e00fce687038a71d446ef776,2025-10-29,946685107,22.518921,3.978424,0.238373,0.233551,0.230377,0.156250,-1.172161,3.320312,100.024422,-5.125000,1.332568,err.772,0.410889,err.772,1.121484,2819.062500,2497.312500,10.875000,3366,97.914124,-2.264057
e00fce687038a71d446ef776,2026-02-10,1643741679,27.592468,12.090759,0.005600,0.006454,0.006302,0.000000,0.000000,0.000000,0.000000,-6.000000,1.334180,-4.812500,0.430225,-2.937500,1.094092,2815.312500,2497.125000,10.687500,4077,98.545837,-3.313496
e00fce687038a71d446ef776,2026-02-10,1643741981,25.135803,13.324432,0.006134,0.007095,0.006912,0.000000,0.000000,0.000000,0.000000,-5.875000,1.328540,-4.875000,0.438281,-2.937500,1.095703,2817.375000,2497.312500,10.687500,4082,98.303223,-3.212025
e00fce687038a71d446ef776,2027-02-28,946685106,29.463196,19.767838,0.004120,0.004150,0.004105,0.000000,0.000000,0.000000,0.000000,-2.062500,1.454224,-1.687500,1.253613,-0.875000,1.368018,2811.375000,2497.125000,10.125000,8010,99.334717,-1.358814
e00fce687038a71d446ef776,2027-02-28,946685135,29.109192,19.896011,0.003632,0.003662,0.003662,0.000000,0.000000,0.000000,0.000000,-2.000000,1.443750,-1.687500,1.242334,-0.875000,1.350293,2812.125000,2497.125000,10.125000,8089,98.435974,-1.073090
e00fce687038a71d446ef776,2027-02-28,946686074,26.905823,23.962860,0.006760,0.006744,0.006561,0.000000,0.000000,0.000000,0.000000,-1.812500,1.459863,-1.625000,1.256030,-0.937500,1.365601,2814.375000,2496.937500,10.125000,8001,99.296570,-1.273365
e00fce687038a71d446ef776,2027-02-28,1645037137,23.422241,28.820114,0.006180,0.006302,0.006119,0.000000,0.000000,0.000000,0.000000,-1.375000,1.469531,-1.562500,1.253613,-0.937500,1.366406,2818.500000,2496.937500,10.125000,8058,99.403381,-1.187916
e00fce687038a71d446ef776,2027-02-28,1645038077,22.488403,30.457001,0.005829,0.005981,0.005829,0.000000,0.000000,0.000000,0.000000,-1.062500,1.480005,-1.375000,1.252808,-0.937500,1.371240,2819.812500,2496.937500,10.125000,7997,99.444580,-1.115814
e00fce687038a71d446ef776,2027-02-28,1645039016,24.417114,28.318100,0.005142,0.005264,0.005173,0.000000,0.000000,0.000000,0.000000,-0.750000,1.492090,-1.312500,1.263281,-0.937500,1.370435,2819.812500,2496.937500,10.125000,8026,99.462891,-1.017014
e00fce687038a71d446ef776,2027-02-28,1645039955,22.895813,31.076508,0.005920,0.006058,0.005920,0.000000,0.000000,0.000000,0.000000,-0.500000,1.504980,-1.187500,1.260864,-0.937500,1.365601,2820.562500,2496.937500,10.125000,8051,99.494934,-0.904861
e00fce687038a71d446ef776,2027-02-28,1645041030,24.407959,29.701309,0.094543,0.103760,0.112274,0.351562,-0.781441,3.750000,-756.434692,-0.187500,1.512231,-1.062500,1.260059,-0.937500,1.361572,2808.750000,2497.125000,10.125000,8038,99.549866,-0.790035
e00fce687038a71d446ef776,2027-02-28,1645041970,25.097656,30.069809,0.005310,0.005341,0.005280,0.000000,0.000000,0.000000,0.000000,-0.062500,1.522705,-1.000000,1.261670,-0.875000,1.369629,2821.312500,2496.937500,10.125000,8090,99.617004,-0.664532
e00fce687038a71d446ef776,2027-02-28,1645042909,22.669983,33.586578,0.005676,0.005722,0.005630,0.000000,0.000000,0.000000,0.000000,0.062500,1.538818,-0.875000,1.256836,-0.875000,1.370435,2823.000000,2496.937500,10.125000,8054,99.612427,-0.608452
e00fce687038a71d446ef776,2027-02-28,1645043848,25.729370,28.318100,0.047699,0.056793,0.067596,0.351562,-1.172161,3.828125,-843.956055,0.062500,1.550098,-0.750000,1.264893,-0.812500,1.360767,2802.937500,2497.312500,10.125000,8048,99.658203,-0.523003
e00fce687038a71d446ef776,2027-02-28,1645044925,36.911011,15.620880,0.023560,0.032928,0.044830,0.351562,-1.172161,3.828125,-757.997559,0.062500,1.552515,-0.687500,1.260864,-0.812500,1.358350,2790.750000,2497.125000,10.125000,8038,99.667358,-0.448235
e00fce687038a71d446ef776,2027-02-28,1645045865,40.226746,10.843735,0.023499,0.032654,0.044434,0.351562,-1.172161,3.867188,-833.015869,0.125000,1.564600,-0.625000,1.262476,-0.812500,1.360767,2786.625000,2497.312500,9.937500,7999,99.682617,-0.392159
e00fce687038a71d446ef776,2027-02-28,1645046805,41.311646,8.798294,0.022766,0.031830,0.043457,0.429688,-0.781441,3.867188,-822.075745,0.062500,1.562988,-0.562500,1.269727,-0.750000,1.359961,2784.750000,2497.125000,9.937500,8048,99.685669,-0.349430
e00fce687038a71d446ef776,2027-02-28,1645047744,42.309570,8.058624,0.026245,0.032837,0.041901,0.351562,-1.172161,3.867188,-808.009827,0.125000,1.568628,-0.562500,1.259253,-0.750000,1.360767,2784.562500,2497.125000,9.937500,7999,99.673462,-0.309376
e00fce687038a71d446ef776,2027-02-28,1645048873,29.902649,19.920044,0.003799,0.003723,0.003738,0.000000,0.000000,0.000000,0.000000,0.125000,1.570239,-0.500000,1.268921,-0.687500,1.369629,2812.875000,2497.125000,9.937500,8006,99.710083,-0.293354
e00fce687038a71d446ef776,2027-02-28,1645049813,28.932190,21.017532,0.035248,0.043030,0.053162,0.351562,-0.781441,3.906250,-769.719177,0.125000,1.577490,-0.437500,1.264087,-0.687500,1.370435,2797.125000,2497.125000,9.937500,7981,99.655151,-0.266651
e00fce687038a71d446ef776,2027-02-28,1645050752,33.557129,16.494064,0.060364,0.064453,0.071320,0.390625,-0.781441,3.906250,-758.778992,0.125000,1.581519,-0.437500,1.260059,-0.687500,1.368823,2794.500000,2497.125000,9.937500,7972,99.726868,-0.237278
e00fce687038a71d446ef776,2027-02-28,1645051692,36.584473,11.596756,0.021057,0.029022,0.039246,0.351562,-1.172161,3.906250,-745.494568,0.125000,1.579102,-0.375000,1.266504,-0.625000,1.362378,2789.437500,2497.125000,10.125000,8041,99.708557,-0.194553
e00fce687038a71d446ef776,2027-02-28,1645052786,40.130615,8.453827,0.019379,0.027100,0.037018,0.351562,-0.781441,3.945312,-689.230774,0.187500,1.590381,-0.375000,1.262476,-0.625000,1.364795,2787.562500,2497.125000,10.125000,7951,99.703979,-0.210575
e00fce687038a71d446ef776,2027-02-28,1645053726,44.226074,6.811600,0.018738,0.026215,0.035675,0.312500,-1.172161,3.906250,-701.733826,0.125000,1.582324,-0.375000,1.264893,-0.625000,1.363989,2787.187500,2497.312500,9.937500,7956,99.685669,-0.194553
e00fce687038a71d446ef776,2027-02-28,1645054666,43.270874,6.314926,0.018066,0.025146,0.034088,0.312500,-1.172161,3.945312,-677.509216,0.187500,1.588770,-0.312500,1.263281,-0.625000,1.359961,2787.375000,2497.312500,10.125000,8019,99.714661,-0.167850
e00fce687038a71d446ef776,2027-02-28,1645055605,46.426392,5.684738,0.026947,0.032745,0.040283,0.312500,-0.781441,3.945312,-654.065979,0.125000,1.591187,-0.375000,1.268115,-0.562500,1.363184,2788.312500,2497.312500,10.125000,7984,99.699402,-0.151829
e00fce687038a71d446ef776,2027-02-28,1645056700,44.741821,7.751541,0.027924,0.032959,0.039398,0.351562,-1.172161,3.945312,-624.371155,0.187500,1.588770,-0.312500,1.256836,-0.562500,1.358350,2791.125000,2497.125000,9.937500,7954,99.700928,-0.138477
e00fce687038a71d446ef776,2027-02-28,1645057640,44.013977,6.047897,0.016602,0.021973,0.028412,0.312500,-1.172161,3.945312,-608.742371,0.187500,1.583130,-0.250000,1.268115,-0.562500,1.363989,2789.625000,2497.125000,9.937500,7978,99.699402,-0.111771
e00fce687038a71d446ef776,2027-02-28,1645058580,45.675659,4.795532,0.012817,0.017792,0.023254,0.351562,-1.172161,3.945312,-582.173401,0.125000,1.595215,-0.250000,1.256836,-0.562500,1.358350,2789.250000,2497.312500,9.937500,7974,99.737549,-0.125126
e00fce687038a71d446ef776,2027-02-28,1645059519,46.662903,3.671341,0.010864,0.014801,0.018860,0.312500,-1.172161,3.945312,-557.167297,0.187500,1.598437,-0.250000,1.260059,-0.500000,1.360767,2789.062500,2497.125000,9.937500,7975,99.681091,-0.138477
e00fce687038a71d446ef776,2027-02-28,1645060626,48.292542,2.846222,0.007507,0.009674,0.011749,0.312500,-1.172161,3.945312,-532.942627,0.187500,1.595215,-0.250000,1.266504,-0.562500,1.351099,2789.062500,2497.125000,9.937500,7971,99.703979,-0.095749
e00fce687038a71d446ef776,2027-02-28,1645061566,46.842957,2.159958,0.012878,0.014832,0.017212,0.351562,-1.172161,3.984375,-521.221069,0.187500,1.596826,-0.250000,1.252808,-0.562500,1.359155,2799.375000,2497.312500,9.937500,8000,99.687195,-0.111771
e00fce687038a71d446ef776,2027-02-28,1645062506,46.051025,0.651245,0.003296,0.003052,0.003540,0.312500,-1.172161,3.984375,-506.373657,0.187500,1.598437,-0.250000,1.257642,-0.500000,1.351904,2799.750000,2497.125000,9.937500,7962,99.691772,-0.095749
e00fce687038a71d446ef776,2027-02-28,1645063446,46.716309,-0.355453,0.000122,0.000122,0.000122,0.312500,-1.172161,3.984375,-488.400482,0.187500,1.604077,-0.187500,1.259253,-0.500000,1.355933,2797.875000,2497.312500,9.937500,7977,99.636841,-0.069046
e00fce687038a71d446ef776,2027-02-28,1645064524,46.382141,-1.258011,0.000000,0.000000,0.000000,0.312500,-1.172161,3.984375,-458.705750,0.187500,1.596826,-0.187500,1.258447,-0.500000,1.349487,2798.250000,2497.312500,9.937500,8008,99.667358,-0.039673
e00fce687038a71d446ef776,2027-02-28,1645065466,46.261597,-1.621170,0.000000,0.000122,0.000000,0.351562,-0.781441,3.984375,-443.076935,0.125000,1.591992,-0.187500,1.263281,-0.500000,1.350293,2798.437500,2497.312500,9.937500,8006,99.650574,-0.053024
e00fce687038a71d446ef776,2027-02-28,1645066407,46.098328,-2.053757,0.000000,0.000000,0.000000,0.351562,-0.781441,3.984375,-425.103790,-0.187500,1.583130,-0.250000,1.257642,-0.500000,1.357544,2798.250000,2497.125000,9.937500,8019,99.621582,-0.053024
e00fce687038a71d446ef776,2027-02-28,1645067348,46.223450,-2.627869,0.000000,0.000000,0.000000,0.351562,-0.781441,3.984375,-413.382172,-0.375000,1.572656,-0.187500,1.264893,-0.500000,1.352710,2798.250000,2497.312500,9.937500,8052,99.632263,-0.039673
e00fce687038a71d446ef776,2027-02-28,1645068426,46.228027,-2.999039,0.000000,0.000000,0.000000,0.351562,-0.781441,3.984375,-394.627594,-0.687500,1.553320,-0.187500,1.256836,-0.437500,1.356738,2799.000000,2497.312500,9.937500,8040,99.632263,-0.039673
e00fce687038a71d446ef776,2027-02-28,1645069368,46.400452,-3.007050,0.000000,0.000000,0.000000,0.351562,-1.172161,4.023438,-383.687439,-0.875000,1.526733,-0.187500,1.250391,-0.437500,1.348682,2798.812500,2497.500000,9.937500,8006,99.636841,-0.026321
e00fce687038a71d446ef776,2027-02-28,1645070309,46.281433,-3.282089,0.000000,0.000000,0.000000,0.312500,-1.172161,3.867188,0.781441,-1.062500,1.504175,-0.250000,1.247168,-0.437500,1.332568,2812.312500,2497.125000,9.937500,8046,99.623108,-0.039673
e00fce687038a71d446ef776,2027-02-28,1645071250,46.896362,-4.139252,0.000000,0.000000,0.000000,0.273438,-1.172161,3.828125,0.781441,-1.250000,1.487256,-0.250000,1.240723,-0.437500,1.334985,2811.562500,2497.125000,9.937500,8032,99.650574,-0.053024
e00fce687038a71d446ef776,2027-02-28,1645072328,47.799683,-4.507751,0.000000,0.000000,0.000000,0.312500,-1.172161,3.828125,0.781441,-1.500000,1.480005,-0.312500,1.243945,-0.437500,1.335791,2811.750000,2497.312500,9.937500,8033,99.662781,-0.053024
e00fce687038a71d446ef776,2027-02-28,1645073270,47.940063,-4.761429,0.000000,0.000000,0.000000,0.273438,-1.172161,3.828125,0.781441,-1.687500,1.471948,-0.375000,1.246362,-0.500000,1.336597,2811.750000,2497.125000,9.937500,8061,99.655151,-0.082397
e00fce687038a71d446ef776,2027-02-28,1645074211,47.975159,-5.017776,0.000000,0.000000,0.000000,0.273438,-1.172161,3.828125,0.781441,-1.812500,1.475977,-0.437500,1.243140,-0.437500,1.340625,2811.937500,2496.937500,9.937500,8055,99.659729,-0.138477
e00fce687038a71d446ef776,2027-02-28,1645075152,48.017883,-5.065842,0.000000,0.000000,0.000000,0.234375,-1.172161,3.828125,0.781441,-1.875000,1.466309,-0.500000,1.237500,-0.500000,1.337402,2812.687500,2497.312500,9.937500,8093,99.644470,-0.194553
e00fce687038a71d446ef776,2027-02-28,1645076231,47.824097,-5.332870,0.000000,0.000000,0.000000,0.273438,-0.781441,3.828125,0.781441,-2.062500,1.461475,-0.625000,1.241528,-0.437500,1.328540,2813.250000,2497.125000,9.937500,8113,99.594116,-0.293354
e00fce687038a71d446ef776,2027-02-28,1645077172,47.837830,-5.514450,0.000000,0.000000,0.000000,0.273438,-1.172161,3.828125,0.781441,-2.187500,1.449390,-0.687500,1.234277,-0.500000,1.330957,2812.875000,2497.312500,9.937500,8165,99.520874,-0.365452
e00fce687038a71d446ef776,2027-02-28,1645078113,47.947693,-5.506439,0.000000,0.000000,0.000000,0.273438,-1.172161,3.828125,0.781441,-2.312500,1.451001,-0.750000,1.230249,-0.500000,1.334985,2813.437500,2497.125000,9.937500,8149,99.447632,-0.434883
e00fce687038a71d446ef776,2027-02-28,1645079055,47.863770,-5.709381,0.000000,0.000000,0.000000,0.234375,-1.172161,3.867188,0.781441,-2.500000,1.442944,-0.875000,1.231055,-0.500000,1.330957,2814.187500,2497.125000,9.937500,8146,99.398804,-0.493629
e00fce687038a71d446ef776,2027-02-28,1645080213,47.879028,-5.709381,0.000000,0.000000,0.000000,0.234375,-1.172161,3.828125,0.781441,-2.562500,1.434888,-0.937500,1.227026,-0.500000,1.335791,2814.562500,2497.312500,9.937500,8223,99.319458,-0.621803
e00fce687038a71d446ef776,2027-02-28,1645081155,47.831726,-5.797501,0.000000,0.000000,0.000000,0.234375,-1.172161,3.828125,0.781441,-2.625000,1.438110,-1.062500,1.233472,-0.562500,1.333374,2814.750000,2497.125000,9.937500,8182,99.224854,-0.691235
e00fce687038a71d446ef776,2027-02-28,1645082096,47.920227,-5.765457,0.000000,0.000000,0.000000,0.234375,-0.781441,3.828125,0.000000,-2.750000,1.430859,-1.062500,1.230249,-0.562500,1.327734,2815.125000,2497.312500,9.937500,8193,99.214172,-0.776684
e00fce687038a71d446ef776,2027-02-28,1645083037,48.010254,-5.578537,0.000000,0.000000,0.000000,0.273438,-0.781441,3.828125,0.781441,-2.875000,1.429248,-1.187500,1.229443,-0.625000,1.332568,2815.875000,2497.125000,9.937500,8236,99.160767,-0.848782
e00fce687038a71d446ef776,2027-02-28,1645084135,48.063660,-5.741425,0.000000,0.000000,0.000000,0.273438,-0.781441,3.828125,0.781441,-3.000000,1.419580,-1.250000,1.231055,-0.625000,1.321289,2816.250000,2497.312500,9.937500,8194,99.140930,-0.918213
e00fce687038a71d446ef776,2027-02-28,1645085077,47.926331,-5.765457,0.000000,0.000000,0.000000,0.234375,-0.781441,3.828125,0.781441,-3.062500,1.428442,-1.375000,1.231860,-0.625000,1.324512,2816.625000,2497.125000,9.937500,8205,99.078369,-1.017014
e00fce687038a71d446ef776,2027-02-28,1645086018,48.034668,-5.963058,0.000000,0.000000,0.000000,0.234375,-0.781441,3.828125,0.781441,-3.187500,1.417163,-1.437500,1.223804,-0.687500,1.326123,2817.000000,2497.312500,9.937500,8232,99.049377,-1.086441
e00fce687038a71d446ef776,2027-02-28,1645086959,47.842407,-6.032486,0.000000,0.000000,0.000000,0.000000,-0.781441,3.828125,0.781441,-3.312500,1.414746,-1.562500,1.222192,-0.750000,1.333374,2817.375000,2497.312500,9.937500,8250,98.986816,-1.158543
e00fce687038a71d446ef776,2027-02-28,1645088038,47.828674,-6.278152,0.000000,0.000000,0.000000,0.234375,-1.172161,3.828125,0.781441,-3.437500,1.413940,-1.562500,1.219775,-0.812500,1.330151,2817.937500,2497.500000,9.937500,8280,98.971558,-1.214619
e00fce687038a71d446ef776,2027-02-28,1645088980,47.796631,-6.395645,0.000000,0.000000,0.000000,0.078125,-1.172161,3.867188,0.781441,-3.500000,1.408301,-1.687500,1.218164,-0.812500,1.323706,2818.125000,2497.312500,9.937500,8217,98.904419,-1.302738
e00fce687038a71d446ef776,2027-02-28,1645089921,47.796631,-6.513138,0.000000,0.000000,0.000000,0.195313,-1.172161,3.828125,0.781441,-3.687500,1.404272,-1.812500,1.218164,-0.875000,1.322900,2818.500000,2497.500000,9.937500,8197,98.829651,-1.372166
e00fce687038a71d446ef776,2027-02-28,1645090862,47.819519,-6.662674,0.000000,0.000000,0.000000,0.156250,-0.781441,3.828125,0.000000,-3.750000,1.399439,-1.875000,1.222998,-0.937500,1.324512,2818.875000,2497.125000,9.937500,8275,98.884583,-1.444267
e00fce687038a71d446ef776,2027-02-28,1645091939,47.691345,-6.718750,0.000000,0.000000,0.000000,0.117188,-0.781441,3.828125,0.000000,-3.812500,1.397021,-1.937500,1.214136,-0.937500,1.317261,2819.437500,2497.312500,9.937500,8283,98.820496,-1.527046
e00fce687038a71d446ef776,2027-02-28,1645092881,47.644043,-6.780167,0.000000,0.000000,0.000000,0.039062,-0.781441,3.789062,0.000000,-3.875000,1.388965,-2.062500,1.218164,-1.000000,1.322900,2819.812500,2497.312500,9.937500,8226,98.780823,-1.585793
e00fce687038a71d446ef776,2027-02-28,1645093822,47.734070,-6.833572,0.000000,0.000000,0.000000,0.000000,-1.172161,3.828125,0.781441,-4.000000,1.391382,-2.062500,1.209302,-1.062500,1.314038,2820.000000,2497.312500,9.937500,8203,98.715210,-1.655224
e00fce687038a71d446ef776,2027-02-28,1645094763,48.063660,-6.521149,0.000000,0.000000,0.000000,0.000000,-1.172161,3.828125,0.781441,-4.125000,1.388965,-2.250000,1.210913,-1.062500,1.314038,2820.937500,2497.312500,9.937500,8231,98.735046,-1.724651
e00fce687038a71d446ef776,2027-02-28,1645095841,47.924805,-6.521149,0.000000,0.000000,0.000000,0.234375,-1.172161,3.828125,0.781441,-4.187500,1.381714,-2.250000,1.220581,-1.125000,1.319678,2821.687500,2497.500000,9.937500,8221,98.719788,-1.810101
e00fce687038a71d446ef776,2027-02-28,1645096783,47.927856,-6.654663,0.000000,0.000000,0.000000,0.195313,-1.172161,3.828125,0.781441,-4.250000,1.378491,-2.375000,1.210913,-1.125000,1.324512,2822.250000,2497.500000,9.937500,8267,98.716736,-1.882202
